Case #,Incident Code,Report Time,Case Status,Start Occurred,End Occurred,Building,Location 1,Location 2,Stolen,Damaged,Summary
10003110,VANDALISM - OTHER,2010-08-29T09:17:00Z,Inactive,2010-08-28T13:00:00Z,2010-08-29T09:17:00Z,Innovation Campus,1800 State Fair Park Drive,"UNL SUPPORT FACILITY (office, service)",0,300,Unknown person(s) entered the building and spray painted graffiti inside on the walls and doors.
10003112,LARCENY - STOLEN BIKE,2010-08-29T12:40:00Z,Inactive,2010-08-28T20:00:00Z,2010-08-29T12:00:00Z,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,1800,20,UNL dorm resident had his bicycle stolen and cable lock damaged. Total loss $1820.00.
10003113,LARCENY - FROM BUILDING,2010-08-29T12:57:00Z,Inactive,2010-08-26T15:00:00Z,2010-08-27T08:00:00Z,Smith Hall,1120 N. 14th St.,UNL RESIDENCE HALL,300,0,"UNL dorm resident had $300.00 cash, stolen from her wallet. No signs of forced entry."
10003117,VANDALISM - OTHER,2010-08-30T01:36:00Z,Cleared By Exception,2010-08-30T01:30:00Z,2010-08-30T01:36:00Z,Sigma Phi Epsilon,601 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,0,CSO observed two UNL students dispensing a liquid solution onto the yard in an attempt to kill the grass for retaliation of a previous incident involving fraternities.  Students were contacted and identified for possible charges of Criminal Mischief.
10003118,LARCENY - FROM COIN OPERATED MACH.,2010-08-30T02:13:00Z,Inactive,2010-08-27T02:00:00Z,2010-08-30T02:00:00Z,Oldfather Hall,660 N. 12th St.,UNL ACADEMIC BUILDING,0,0,Unknown amount of change stolen from vending machine in women's restroom.  No signs of forced entry.
10003123,NARCOTICS - OTHER,2010-08-30T10:38:00Z,Inactive,,,N/A,,UNKNOWN,0,0,An anonymous caller stated there is illegal drug activity going on at East Campus. No other information was provided.
10003125,MEDICAL EMERGENCY,2010-08-30T11:07:00Z,Cleared By Exception,2010-08-30T11:07:00Z,,Andrews Hall,625 N. 14th St.,UNL ACADEMIC BUILDING,0,0,UNL student passed out while attending class. He was transported to the hospital by LFR.
10003138,LARCENY - OTHER OR FROM OPEN AREA,2010-08-30T20:07:00Z,Cleared By Exception,2010-08-30T15:30:00Z,2010-08-30T16:00:00Z,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,214,0,"Iphone and other items taken from the volleyball court at Selleck Quad, $214.00 lose."
10003140,LARCENY - OTHER OR FROM OPEN AREA,2010-08-31T01:31:00Z,Inactive,2010-08-30T22:00:00Z,2010-08-30T23:59:00Z,N/A,440 N. 17th St.,GOVT. LOT/FIELD (UNL),15,0,"UNL student reported a wallet and contents thereof stolen, including credit cards and identification.  Student had placed the wallet on the ground while playing volleyball.  Case #10003142 is related."
10003142,FRAUD - CREDIT CARDS/ATM/BANK CARD,2010-08-31T01:31:00Z,Inactive,,,N/A,City of Lincoln,UNKNOWN,0,0,UNL student reported fraudulent use of a stolen credit card.  Related to case #10003140.
10003145,LARCENY - FROM BUILDING,2010-08-31T09:20:00Z,Cleared By Arrest,2010-08-29T22:00:00Z,2010-08-30T09:00:00Z,Theta Xi,"1535 ""R"" St.",OFF CAMPUS/GREEK HOUSING,500,0,UNL student reports that unknown person took his laptop computer and calculator from a study area on the first floor of the house. No suspects.
10003150,LARCENY - FROM BUILDING,2010-08-31T14:33:00Z,Inactive,2010-08-31T12:00:00Z,2010-08-31T14:15:00Z,H.C. Filley Hall,1625 Arbor Drive,UNL ACADEMIC BUILDING,163,0,"Cash and other items taken form a room in Filley Hall, $163.00 lose."
10003151,LOST OR STOLEN ITEM,2010-08-31T18:02:00Z,Cleared By Exception,2010-08-31T09:00:00Z,2010-08-31T12:30:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",25,0,"Purse taken from computer room at the City Union, $25.00 lose."
10003153,FRAUD - CREDIT CARDS/ATM/BANK CARD,2010-08-31T22:09:00Z,Inactive,,,N/A,942 South 27th St.,CONVENIENCE STORE,0,0,Attempted fraudulent withdrawals from a stolen debit card under case #10003140.
10003154,ACCIDENTS - P.D. H&R NOT REPORTABLE,2010-08-31T22:21:00Z,Inactive,2010-08-29T14:12:00Z,2010-08-30T17:00:00Z,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,500,Hit & Run vehicle damage reported to two vehicles on either side of a stall.  Suspect information developed.
10003157,NARCOTICS - POSSESSION,2010-09-01T01:47:00Z,Cleared By Arrest,2010-09-01T01:47:00Z,,Robert E. Knoll Residence Center,440 N. 17th St.,GOVT. PARKING LOT (UNL),0,0,UNL student observed inside of a vehicle possibly smoking marijuana. A field contact and subsequent search of the vehicle revealed marijuana and paraphernalia. Cited and released.
10003166,MEDICAL EMERGENCY,2010-09-01T14:56:00Z,Cleared By Exception,2010-09-01T14:56:00Z,,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,0,0,Person having seizures Memorial Stadium transported to Bryan LGH West by LFR.
10003167,LOST OR STOLEN ITEM,2010-09-01T15:34:00Z,Unfounded,2010-09-01T10:00:00Z,2010-09-01T15:34:00Z,College of Business Admin.,512 N. 12th St.,UNL ACADEMIC BUILDING,0,0,Students season football tickets were lost or stolen somewhere in CBA building.
10003164,VANDALISM - OTHER,2010-09-01T17:19:00Z,Inactive,2010-08-27T16:00:00Z,2010-08-31T08:00:00Z,Union-East,1705 Arbor Drive,GOVT. PARKING LOT (UNL),0,500,A UNL Van's interior was vandalized. No items missing. No force entry.
10003168,LARCENY - STOLEN BIKE,2010-09-01T17:42:00Z,Inactive,2010-08-27T22:00:00Z,2010-09-01T13:30:00Z,N/A,"Stadium Drive and ""T"" Street",SIDEWALK,50,0,A UNL student reported his front tire stolen off his bike.
10003177,TRAFFIC - SUSPENDED DRIVER,2010-09-02T01:07:00Z,Cleared By Arrest,2010-09-02T01:07:00Z,,N/A,"N. 17th Street and ""R"" Street",STREET,0,0,Non-student cited and released for Driving Under Suspension after being stopped for speeding.
10003188,LARCENY - STOLEN BIKE,2010-09-02T12:44:00Z,Inactive,2010-08-30T10:30:00Z,2010-08-31T15:00:00Z,The Courtyards,733 N. 17th St.,UNL RESIDENCE HALL,115,0,UNL student's bicycle and U lock stolen from the south side of the Courtyards. $115.00 total loss.
10003189,BURGLARY,2010-09-02T12:51:00Z,Inactive,2010-09-02T02:00:00Z,2010-09-02T08:00:00Z,Delta Tau Delta,715 N. 16th St.,OFF CAMPUS/GREEK HOUSING,1400,0,Three coaches stolen from the fraternity and were recovered a short time later.
10003194,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",2010-09-02T16:33:00Z,Inactive,2010-08-28T12:00:00Z,2010-09-02T13:30:00Z,Smith Hall,1120 N. 14th St.,GOVT. PARKING LOT (UNL),0,50,"Property damage, vehicle door with scratches in the Smith Hall parking lot, $50.00 damage."
10003156,OUTSIDE - O.P.S. OTHER,2010-09-02T16:56:00Z,Cleared By Exception,2010-09-02T16:56:00Z,,N/A,Antelope Creek,PARK/REC AREA,0,0,Property turned into UNLPD found to be items reported stolen to LPD on 10-20-2008.
10003199,LOST OR STOLEN ITEM,2010-09-02T21:00:00Z,Inactive,2010-09-02T13:45:00Z,2010-09-02T14:15:00Z,N/A,,STREET,75,0,A UNL student reported he lost his wallet.
10003200,LOST OR STOLEN ITEM,2010-09-02T21:03:00Z,Inactive,2010-09-02T16:00:00Z,2010-09-02T20:15:00Z,Kimball Hall,"1113 ""R"" St.",SIDEWALK,40,0,A UNL student reported he lost his National Guard backpack.
10003204,ALCOHOL - DWI,2010-09-03T01:20:00Z,Cleared By Arrest,2010-09-03T01:20:00Z,,N/A,"N. 17th Street and ""R"" Street",STREET,0,0,A non-student was cited for Driving Under the Influence and taken to Detox. BAC 0.115.
10003202,ALCOHOL - MINOR IN POSSESSION,2010-09-03T01:23:00Z,Cleared By Arrest,2010-09-03T01:23:00Z,,N/A,"N. 16th Street and ""U"" Street",STREET,0,0,Traffic stop with a strong odor of an alcoholic beverage.  Two passengers (UNL Students) were cited/released for MIPC (.040 and .017 BAC).
10003208,LARCENY - STOLEN BIKE,2010-09-03T10:24:00Z,Inactive,2010-09-01T14:00:00Z,2010-09-03T08:00:00Z,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,1510,0,Bike cable lock and bicycle stolen from the bike racks on the south side of Schramm.
10003544,DISTURBANCE - OTHER,2010-09-03T10:51:00Z,Inactive,2010-09-02T10:51:00Z,,N/A,,"UNL SUPPORT FACILITY (office, service)",0,0,UNL staff received a disturbing email from a former student.  No further action to be taken at this time.
10003210,VANDALISM - OTHER,2010-09-03T11:20:00Z,Cleared By Exception,2010-09-03T02:15:00Z,2010-09-03T03:15:00Z,Delta Tau Delta,715 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,25,UNL student reported someone used a fire extinguisher in his room. Suspect information obtained.
10003213,ACCIDENTS - P.D. NOT REPORTABLE,2010-09-03T14:54:00Z,Cleared By Exception,2010-09-03T14:54:00Z,,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,0,250,A Red Cross driver scraped her car alongside gate 24 of Memorial Stadium.
10003217,LARCENY - FROM BUILDING,2010-09-03T16:37:00Z,Inactive,,,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,21,0,A UNL student reported her Texas/NE ticket stolen from her room.
10003218,ACCIDENTS - P.D. H&R REPORTABLE,2010-09-03T17:12:00Z,Inactive,2010-08-30T08:00:00Z,2010-08-30T10:00:00Z,19th/Vine Parking Garage,1810 Vine St.,GOVT. PARKING GARAGE (UNL),0,200,AUNL student reported a Hit and Run to her vehicle in 19th/Vine garage.
10003220,NARCOTICS - POSSESSION,2010-09-03T17:39:00Z,Cleared By Arrest,2010-09-03T17:39:00Z,,N/A,Holdrege Street and N. 38th Street,SIDEWALK,0,0,"A non-student was lodged for Flight to Avoid, Crim. Mischief, Trespassing, and False Info. to Officer. Banned and Barred."
10003225,LARCENY - STOLEN BIKE,2010-09-03T22:40:00Z,Inactive,2010-09-03T21:13:00Z,2010-09-03T22:35:00Z,Avery Hall,"1144 ""T"" St.",SIDEWALK,350,0,A gray Giant bicycle and lock were reported stolen in an approx. 90 min time frame.
10003227,ALCOHOL - DWI,2010-09-04T00:13:00Z,Cleared By Arrest,2010-09-04T00:13:00Z,,N/A,"""T"" Street and N. 10th Street",STREET,0,0,Traffic Stop. UNL staff member cited/released for DWI (.086 BAC) and Speeding.
10003228,ALCOHOL - MINOR IN POSSESSION,2010-09-04T03:30:00Z,Cleared By Arrest,2010-09-04T03:30:00Z,,N/A,"""R"" Street and Centennial Mall",SIDEWALK,0,0,UNL student contacted after CSO observed him to be intoxicated.  Contact was made by officers and found to be in possession of two unopened cans of Natural Light beer.  Cited/Detox for MIP (Refused PBT).
10003241,ASSAULT - NON DOMESTIC,2010-09-04T18:08:00Z,Cleared By Arrest,2010-09-04T18:08:00Z,,Stadium Drive Parking Garage,625 Stadium Drive,SIDEWALK,0,0,Non-student cited and lodged for 3rd Degree Assault after deliberately kicking a UNLPD employee.
10003247,ALCOHOL - MINOR IN POSSESSION,2010-09-04T19:28:00Z,Cleared By Arrest,2010-09-04T19:28:00Z,,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,0,0,"UNL student contacted inside of Memorial Stadium for bothering another fan. This female showed signs of intoxication and was a minor. She was cited for Resisting arrest, obstruction and MIPC. No BAC available."
10003254,ALCOHOL - DRUNK,2010-09-05T00:46:00Z,Cleared By Exception,2010-09-05T01:46:00Z,,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,Non-student unable to be awakened while sleeping in the Selleck lobby.  She was medically cleared and transported to Detox.  .208 BAC
10003253,VANDALISM - OTHER,2010-09-05T01:12:00Z,Inactive,2010-09-05T01:12:00Z,,Theta Xi,"1535 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,200,"Report of a broken window pane caused by an unknown object which had just occurred, possibly from someone who ran from the area."
10003203,ALCOHOL - DWI,2010-09-05T01:31:00Z,Cleared By Arrest,2010-09-03T01:31:00Z,,N/A,"""T"" Street and N. 10th Street",STREET,0,0,"Non student stopped for speeding and discovered to be intoxicated. Cited for DUI, speeding and no proof of insurance. BAC .175."
10003255,TRESPASSING,2010-09-05T02:46:00Z,Cleared By Exception,2010-09-05T02:46:00Z,,N/A,515 N. 19th St.,GOVT. PARKING LOT (UNL),0,0,"Three juveniles contacted for suspicious behavior in a parking lot.  One in possession of stolen items, other two referred to County Attorney for False Reporting and Trespassing after giving false names and information."
10003257,SS - CHECK WELFARE OF PERSON,2010-09-05T11:19:00Z,Cleared By Exception,2010-09-05T07:35:00Z,,N/A,,UNKNOWN,0,0,UNL affiliated fac/staff member sent concerning emails to another UNL affiliated person. Unable to make contact with him at this time. Broadcast initiated.
10003259,SS - CHECK WELFARE OF PERSON,2010-09-05T16:46:00Z,Cleared By Exception,2010-09-05T16:46:00Z,,Neihardt Residence Center,540 N. 16th St.,UNL RESIDENCE HALL,0,0,UNL staff reported concerns with the health and safety of a former student worker.  Contact was made with the UNL student who was determined to be stable and was given referrals.
10003239,ALCOHOL - MINOR IN POSSESSION,2010-09-05T17:40:00Z,Cleared By Arrest,2010-09-05T17:40:00Z,,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,0,0,UNL student contacted outside of Memorial Stadium after showing signs of being intoxicated. Transported to the hospital by LFR due to his high level of intoxication. BAC .510.
10003263,LARCENY - FROM MOTOR VEHICLE,2010-09-06T00:24:00Z,Cleared By Arrest,2010-09-06T00:24:00Z,,2222 Vine St.,2222 Vine St.,STREET,0,0,Three parties contacted after a Vine St apartment resident observed them pulling on car door handles.  One cited for Unlawful Entry into a Motor Vehicle and all three Banned & Barred from campus.
10003265,DISTURBANCE - OTHER,2010-09-06T02:56:00Z,Cleared By Exception,2010-09-06T02:56:00Z,,Delta Tau Delta,715 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,0,CSO's observed members of SAE throwing rocks at Delta Tau Delta's house.  Referred to Judicial Affairs.
10003269,LARCENY - FROM BUILDING,2010-09-06T12:42:00Z,Inactive,2010-09-05T18:00:00Z,2010-09-05T20:00:00Z,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,820,0,A UNL student reported the theft of his laptop from Selleck Hall.
10003271,LARCENY - FROM BUILDING,2010-09-06T13:06:00Z,Inactive,2010-09-04T16:30:00Z,2010-09-04T17:30:00Z,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,400,0,A UNL student reported the theft of her i-phone 4 from Selleck.
10003274,FIRE - FALSE ALARM,2010-09-06T18:03:00Z,Cleared By Exception,2010-09-06T18:03:00Z,,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,Fire alarm pull station accidentally activated.
10003275,ALCOHOL - DRUNK,2010-09-06T18:25:00Z,Cleared By Exception,2010-09-06T18:25:00Z,,N/A,N. 16th Street and Vine Street,SIDEWALK,0,0,Non-student sitting on the sidewalk found to be intoxicated.  Transported to Detox with .171 BAC.
10003266,LARCENY - FROM MOTOR VEHICLE,2010-09-07T05:43:00Z,Cleared By Arrest,2010-09-07T00:13:00Z,,N/A,840 N. 17th St.,GOVT. PARKING LOT (UNL),0,0,CSO found a vehicle with its door open and contents rummaged through.  The parties responsible were found to be the same pulling car door handles in a later incident.  Two cited/released for Aiding Attempted Theft and one cited/released for Attempted Theft.
10003282,LARCENY - OTHER OR FROM OPEN AREA,2010-09-07T09:29:00Z,Inactive,2010-09-03T17:30:00Z,2010-09-07T07:00:00Z,Innovation Campus,1800 State Fair Park Drive,SIDEWALK,3000,0,Scrap air conditioner parts stolen from the site of the old NSP building.
10003283,TELEPHONE - OTHER,2010-09-07T10:59:00Z,Cleared By Arrest,2010-08-29T18:19:00Z,2010-09-06T22:06:00Z,N/A,1223 N. 9th St.,MULTI-DWELLING (7 + UNITS) off campus,0,0,UNL student reported receiving numerous hang-up telephone calls on his cell phone.
10003287,VANDALISM - OTHER,2010-09-07T12:22:00Z,Inactive,2010-09-04T15:00:00Z,2010-09-05T00:30:00Z,Alpha Tau Omega,"1433 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,800,Damage to the hood of a vehicle while it was parked behind the Alpha Tau Omega house during the NU football game.
10003288,LARCENY - STOLEN BIKE,2010-09-07T12:24:00Z,Inactive,2010-08-27T22:00:00Z,2010-08-27T23:45:00Z,Nebraska Union,"1400 ""R"" St.",SIDEWALK,97,0,Silver BMX bicycle stolen from the racks on the west side of the City Union.
10003289,LOST OR STOLEN ITEM,2010-09-07T12:27:00Z,Unfounded,2010-09-07T10:30:00Z,2010-09-07T11:30:00Z,Westbrook Music Building,"1104 ""R"" St.",UNL ACADEMIC BUILDING,100,0,"Person lost purse and contents at Westbrook Music Building, $100 lose."
10003290,LARCENY - STOLEN BIKE,2010-09-07T13:56:00Z,Inactive,2010-09-03T11:15:00Z,2010-09-07T10:45:00Z,Hamilton Hall,639 N. 12th St.,SIDEWALK,215,0,"Bike taken from rack on the east side of Hamilton Hall,  $215.00 lose."
10003294,LOST OR STOLEN ITEM,2010-09-07T18:05:00Z,Inactive,2010-09-07T16:35:00Z,,Horticulture Greenhouse,3835 Merrill Ave.,UNKNOWN,30,0,"Person lost wallet on East Campus or the city of Lincoln, $30.00 lose."
10003296,MEDICAL EMERGENCY,2010-09-07T20:44:00Z,Cleared By Exception,2010-09-07T20:36:00Z,2010-09-07T20:42:00Z,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,"Person having seizures in Abel Hall, transported to Bryan LGH West by LFR."
10003249,VANDALISM - OTHER,2010-09-07T21:40:00Z,Cleared By Arrest,2010-09-04T21:15:00Z,2010-09-04T21:30:00Z,501 Building,501 Stadium Drive,GOVT. PARKING LOT (UNL),0,500,Person reported their vehicle was vandalized while parked in a UNL parking lot.  There is a suspected person responsible.
10003297,MEDICAL EMERGENCY,2010-09-07T22:07:00Z,Inactive,2010-09-07T22:07:00Z,,Campus Recreation Center,841 N. 14th St.,SPORT FACILITIES,0,0,UNL student accidentally struck in head by a errant pitch.  Transported to hospital by LFR.
10003299,NARCOTICS - POSSESSION,2010-09-07T23:59:00Z,Cleared By Arrest,2010-09-07T23:59:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,"Report of an odor of burnt marijuana, 4th Floor.  Officers contacted resident (UNL Student) and found to be in possession of a controlled substance (3 - Adderall Pills)/Possession of Marijuana (.3 grams)/Possession of Drug Paraphernalia.  Cited/Lodged."
10003301,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",2010-09-08T04:14:00Z,Inactive,2010-09-08T02:17:00Z,2010-09-08T04:14:00Z,Innovation Campus,1800 State Fair Park Drive,STORAGE FACILITIES (INCLUDES RENTAL UNIT),0,25,Officer observed a damaged door to a storage area of the Industrial Arts building.  No signs of burglary or theft at this time.
10003308,ALCOHOL - DRUNK,2010-09-08T16:37:00Z,Cleared By Exception,2010-09-08T16:37:00Z,,N/A,N. 17th Street and Antelope Valley Parkway,HIKER/BIKER TRAIL,0,0,A non-student who was unable to care for himself was transported to Detox. BAC 0.245.
10003307,MEDICAL EMERGENCY,2010-09-08T16:56:00Z,Cleared By Exception,2010-09-08T16:56:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,"Person having a seizure, in Abel Hall, taken to Bryan LGH West by LFR."
10003309,BURGLARY,2010-09-08T17:23:00Z,Inactive,2010-09-04T13:00:00Z,2010-09-04T18:00:00Z,Alpha Chi Omega,716 N. 16th St.,OFF CAMPUS/GREEK HOUSING,295,0,"Purse and contents taken from room in the Alpha Chi Omega house, $295 loss."
10003305,ACCIDENTS - P.D. NOT REPORTABLE,2010-09-08T18:47:00Z,Cleared By Exception,2010-09-08T18:47:00Z,,The Village,1055 N. 16th St.,GOVT. PARKING LOT (UNL),0,1300,A two-vehicle accident occurred in parking lot south of the Village.
10003316,LOST OR STOLEN ITEM,2010-09-08T22:30:00Z,Inactive,2010-09-07T12:00:00Z,2010-09-07T13:00:00Z,N/A,440 N. 17th St.,SIDEWALK,15,0,UNL student reports lost/stolen purse and contents between CPN soccer field and tennis court.
10003298,LARCENY - FROM BUILDING,2010-09-08T23:23:00Z,Inactive,2010-09-08T21:30:00Z,2010-09-08T22:00:00Z,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,95,0,Student reported clothes stolen from a dryer left unattended for 30 minutes.
10003319,TRESPASSING,2010-09-09T04:23:00Z,Cleared By Exception,2010-09-09T04:23:00Z,,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,0,0,Two non students observed on south west corner of residence hall pulling on bikes.  Given UNL trespass policy letters (warnings).
10003320,MEDICAL EMERGENCY,2010-09-09T08:22:00Z,Cleared By Exception,2010-09-09T08:22:00Z,,Kauffman Hall,630 N. 14th St.,SIDEWALK,0,0,LFR transported a UNL student to Bryan/LGH West after he fell down and started to convulse.
10003323,SS - OTHER,2010-09-09T08:56:00Z,Cleared By Exception,2010-09-09T08:56:00Z,2010-09-09T10:15:00Z,"1820 ""R"" St.",,"UNL SUPPORT FACILITY (office, service)",0,0,UNL Police stood by while State Museum employees moved some stored boxes.
10003325,SEX OFFENSE - RAPE,2010-09-09T12:17:00Z,Inactive,2010-08-21T23:59:00Z,2010-08-22T00:45:00Z,N/A,,SINGLE FAMILY - off campus,0,0,UNL student reported belated sexual assault which occurred off campus.
10003327,LARCENY - FROM MOTOR VEHICLE,2010-09-09T16:33:00Z,Inactive,2010-08-31T16:00:00Z,2010-09-09T15:30:00Z,515 N 19th Parking Lot Vine to,515 N. 19th St.,GOVT. PARKING LOT (UNL),201,0,A UNL student reported her stereo taken from her car. No forced entry.
10003331,LARCENY - MOTOR VEH. ACCESSORIES,2010-09-09T20:09:00Z,Inactive,2010-09-08T20:45:00Z,2010-09-09T17:00:00Z,Smith Hall,1120 N. 14th St.,GOVT. PARKING LOT (UNL),0,0,A UNL student reported her license plate stolen from her vehicle.
10003332,MEDICAL EMERGENCY,2010-09-09T20:57:00Z,Cleared By Exception,2010-09-09T19:50:00Z,2010-09-09T20:57:00Z,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,A UNL student was transported to Bryan LGH West for seizures.
10003318,DISTURBANCE - OTHER,2010-09-09T23:39:00Z,Inactive,2010-09-09T21:11:00Z,,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,0,0,UNL employee reports a disturbance with a coworker.
10003334,ALCOHOL - MINOR IN POSSESSION,2010-09-10T03:54:00Z,Cleared By Arrest,2010-09-10T03:54:00Z,2010-09-10T03:54:00Z,N/A,N. 17th Street and Vine Street,STREET,0,0,Traffic Stop.  UNL student cited/released for MIPC (.024).
10003335,LARCENY - FROM BUILDING,2010-09-10T11:44:00Z,Inactive,2010-09-04T11:00:00Z,,N/A,"Lima, Peru",HOTEL/MOTEL,1000,0,"UNL faculty member had his laptop stolen while at a conference in Lima, Peru."
10003336,VANDALISM - OTHER,2010-09-10T12:23:00Z,Inactive,2010-09-03T17:00:00Z,2010-09-10T12:23:00Z,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,150,A UNL student reported a be-lated vandalism to his vehicle in the 17th and R St.
10003339,ACCIDENTS - P.D. H&R NOT REPORTABLE,2010-09-10T13:30:00Z,Inactive,2010-08-29T18:00:00Z,2010-09-03T16:00:00Z,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,500,Hit and run occurred in the 17th/R parking garage. Damage consists of a dent to the side door.
10003343,NARCOTICS - POSSESSION,2010-09-10T16:32:00Z,Cleared By Arrest,2010-09-10T16:32:00Z,,Pound Hall,513 N. 17th St.,UNL ACADEMIC BUILDING,0,0,A UNL student was cited and released for Marijuana less than an ounce and Paraphernalia.
10003344,LARCENY - MOTOR VEH. ACCESSORIES,2010-09-10T16:37:00Z,Inactive,2010-09-05T21:30:00Z,2010-09-10T16:37:00Z,N/A,"N. 18th Street and ""R"" Street",GOVT. PARKING LOT (UNL),0,0,Two license plates stolen from a vehicle (NE 3-C2948).
10003345,LARCENY - STOLEN BIKE,2010-09-10T17:13:00Z,Inactive,2010-09-10T14:30:00Z,2010-09-10T17:13:00Z,Love Library South,"1248 ""R"" St.",LIBRARY,100,0,A non-student reported that his unsecured bike was stolen.
10003347,TRESPASSING,2010-09-10T20:01:00Z,Cleared By Exception,2010-09-10T20:01:00Z,2010-09-10T20:01:00Z,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,Magazine sellers were advised not to solicit on Campus.
10003353,ALCOHOL - MINOR IN POSSESSION,2010-09-11T00:44:00Z,Cleared By Arrest,2010-09-11T00:44:00Z,,N/A,"N. 17th Street and ""R"" Street",SIDEWALK,0,0,"CSO observed a male carrying a bottle of Vodka west side of The Knolls.  Three UNL students contacted and cited/released for MIPC (.084, 086 and .034 BAC)."
10003355,ASSAULT - NON DOMESTIC,2010-09-11T01:15:00Z,Inactive,2010-09-11T01:15:00Z,,N/A,1220 N. 14th St.,GOVT. PARKING LOT (UNL),0,0,"UNL student reports being assaulted by 2 people after exiting his vehicle in the parking lot.  Prior to the assault, victim reports the parties responsible ""cut"" him off and he ""honked"" at them."
10003363,ALCOHOL - MINOR IN POSSESSION,2010-09-11T11:28:00Z,Cleared By Arrest,2010-09-11T11:28:00Z,,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,0,0,A 15 year old female was contacted at the stadium. She was cited and released to her mother for MIP-Consumption (.233 BAC).
10003364,NARCOTICS - POSSESSION,2010-09-11T11:39:00Z,Cleared By Arrest,2010-09-11T11:39:00Z,,Memorial Stadium,740 Stadium Drive,SIDEWALK,0,0,A UNL student was cited for MIPC and  Poss. of a Legend Drug and transported to Detox.
10003367,ALCOHOL - MINOR IN POSSESSION,2010-09-11T12:52:00Z,Cleared By Arrest,2010-09-11T12:52:00Z,2010-09-11T12:52:00Z,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,0,0,A non-student was cited/transported to Detox for MIPC. BAC 0.258
10003368,DISTURBANCE - OTHER,2010-09-11T12:55:00Z,Cleared By Arrest,2010-09-11T12:55:00Z,,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,0,0,A non-student was lodged for Resisting Arrest and Obstructing a Police Officer.
10003370,NARCOTICS - POSSESSION,2010-09-11T13:25:00Z,Cleared By Arrest,,,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,0,0,Person arrested at football by NSP for possession of meth.
10003373,MEDICAL EMERGENCY,2010-09-11T15:18:00Z,Cleared By Exception,2010-09-11T15:18:00Z,2010-09-11T15:18:00Z,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,0,0,A female party was transported to Bryan LGH West for headaches from Memorial Stadium.
10003375,ACCIDENTS - P.D. H&R NOT REPORTABLE,2010-09-11T15:56:00Z,Inactive,2010-09-11T08:30:00Z,2010-09-11T15:20:00Z,Bob Devaney Sports Center,1600 Court St.,GOVT. PARKING LOT (UNL),0,800,A UNL student reported a hit and run at the Bob Devaney Center.
10003377,SEX OFFENSE - RAPE,2010-09-11T17:54:00Z,Inactive,,,N/A,,UNL RESIDENCE HALL,0,0,LPD contacted UNLPD about a sexual assault that took place in an unk dorm on  UNL campus.
1003362,MEDICAL EMERGENCY,2010-09-11T22:01:00Z,Cleared By Exception,2010-09-11T09:53:00Z,,N/A,"1104 ""R"" St.",ALLEY,0,0,"Female tripped and fell, suffering an abrasion.  Transported to hospital by LFR."
10003550,ALCOHOL - MINOR IN POSSESSION,2010-09-11T23:24:00Z,Cleared By Exception,2010-09-11T23:24:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,Six UNL students and one non student contacted inside of a room with alcohol on the 6th floor.  Turned over to Housing.
