Case #,Incident Code,Report Time,Case Status,Start Occurred,End Occurred,Building,Location 1,Location 2,Stolen,Damaged,Summary
14003035,LITTERING,2014-07-12T01:52:00Z,Cleared By Arrest,2014-07-12T01:52:00Z,,N/A,"Centennial Mall and ""P"" Street",OTHER LOT/FIELD,0,0,A UNL student was cited and released for Urinating in Public.
14003036,LITTERING,2014-07-12T02:08:00Z,Cleared By Arrest,2014-07-12T02:08:00Z,,N/A,"N. 16th Street and ""P"" Street",COMMERCIAL PARKING LOT,0,0,A UNL student was cited and released for Urinating in Public.
14003037,ACCIDENTS - P.D. NOT REPORTABLE,2014-07-12T02:09:00Z,Cleared By Exception,2014-07-12T02:09:00Z,,Robert E. Knoll Residence Center,440 N. 17th St.,SIDEWALK,0,0,Report of a car /bicycle accident. No injuries and parties involved did not want to pursue the incident.
14003038,TRAFFIC - OTHER,2014-07-12T03:14:00Z,Inactive,2014-07-12T03:14:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,Officer attempted to stop a vehicle for speeding and reckless driving. Vehicle did not stop and officer did not pursue vehicle. Broadcast issued.
14003039,VANDALISM - BY GRAFFITI,2014-07-12T08:03:00Z,Inactive,,,Plant Sciences Hall,1875 N. 38th St.,UNL ACADEMIC BUILDING,0,50,"An unknown person(s) caused a vandalism by graffiti on the Plant Science Building.  ""Dubl-Z"" was spray painted on the west side of the complex."
14003046,LARCENY - FROM MOTOR VEHICLE,2014-07-13T01:22:00Z,Inactive,2014-07-13T00:05:00Z,2014-07-13T01:22:00Z,Andersen Hall,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),570,0,A student's vehicle was forcibly entered by suspect(s) breaking a window.  Various items were stolen resulting in an approx. $700.00 loss.
14003051,TRESPASSING,2014-07-13T13:21:00Z,Cleared By Exception,2014-07-13T13:21:00Z,,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,Non-student contacted for sleeping on a couch in Selleck Hall. He was given a trespass policy letter and escorted from the building.
14003052,LARCENY - STOLEN BIKE,2014-07-13T21:52:00Z,Cleared By Arrest,2014-07-13T21:50:00Z,2014-07-13T21:52:00Z,Canfield Administration Building,503 N. 14th St.,SIDEWALK,50,0,2 juveniles were contacted after stealing a bike.  One was referred to the County Attorney and both were turned over to their guardians.
14003054,FND ARTICLE OTHER THAN ABAND. BIKE OR VEH.,2014-07-14T03:06:00Z,Cleared By Exception,,,Hamilton Hall,639 N. 12th St.,UNL ACADEMIC BUILDING,0,0,A single round of ammunition was found on the floor of an office by custodial.  No other suspicious items located.  Investigation continues.
14003060,LARCENY - STOLEN BIKE,2014-07-14T18:39:00Z,Inactive,2014-07-13T18:00:00Z,2014-07-14T14:00:00Z,Cather Hall,609 N. 17th St.,SIDEWALK,85,0,"Bike taken from bike rack by Cather Hall, $85 loss."
14003063,LARCENY - STOLEN BIKE,2014-07-15T04:12:00Z,Cleared By Arrest,2014-07-15T04:12:00Z,,Canfield Administration Building,503 N. 14th St.,"UNL SUPPORT FACILITY (office, service)",50,0,3 juveniles contacted after a bike larceny occurred.  One male juvenile was referred to the County Attorney for Theft < $200.00.
14003064,LARCENY - FROM MOTOR VEHICLE,2014-07-15T09:46:00Z,Inactive,2014-07-14T17:30:00Z,2014-07-14T20:17:00Z,Bob Devaney Sports Center,1600 Court St.,GOVT. PARKING LOT (UNL),1200,0,A laptop was stolen from an unlocked vehicle that was parked on the northwest corner of the building.
14003071,TRAFFIC - SUSPENDED DRIVER,2014-07-15T13:53:00Z,Cleared By Arrest,2014-07-15T13:53:00Z,,N/A,"Stadium Drive and ""T"" Street",STREET,0,0,"Person contacted for removing items from dumpster in the area of Brace-Behlen area, person found to be suspended, person said that he had driven to area, was cited for driving on suspended license and released."
14003073,LARCENY - FROM BUILDING,2014-07-15T16:16:00Z,Inactive,2014-07-15T08:00:00Z,2014-07-15T10:00:00Z,Westbrook Music Building,"1104 ""R"" St.",UNL ACADEMIC BUILDING,399,0,"A UNL staff member reported the theft of his Iphone 5S, and UNL owned 1st Gen. Ipad from an unlocked office."
14003083,LARCENY - FROM BUILDING,2014-07-16T12:06:00Z,Inactive,2014-07-14T12:50:00Z,2014-07-14T13:00:00Z,Campus Recreation Center,841 N. 14th St.,"UNL SUPPORT FACILITY (office, service)",30,0,UNL student reported his wallet being stolen from the campus rec center.  No suspects.
14003084,LARCENY - OTHER OR FROM OPEN AREA,2014-07-16T12:06:00Z,Inactive,2014-07-15T13:00:00Z,2014-07-16T12:00:00Z,Whittier Building,2200 Vine St.,SIDEWALK,170,0,UNL staff reported his bike lock and rear tire to his bike had been stolen.  Bike was parked at the racks near the northeast corner of the Whittier Building.
14003087,FRAUD - CREDIT CARDS/ATM/BANK CARD,2014-07-16T12:06:00Z,Inactive,2014-07-14T13:00:00Z,2014-07-14T13:30:00Z,N/A,"1709 ""O"" St.",PAWN SHOP,0,0,When a UNL students wallet was stolen his debit card had unauthorized use.
14003089,DISTURBANCE - OTHER,2014-07-16T13:31:00Z,Cleared By Exception,2014-07-16T13:31:00Z,,Food Industry Complex,1625 Arbor Drive,STREET,0,0,A non-UNL affiliate was contacted after creating a disturbance over a parking issue and provided a UNL Trespass Policy letter.
14003097,WEAPONS - FELON IN POSSESSION,2014-07-16T23:26:00Z,Cleared By Arrest,2014-07-16T23:26:00Z,,N/A,"N. 17th Street and ""X"" Street",STREET,0,0,"Two non-UNL affiliates were contacted on a traffic stop. The driver was lodged for Poss. of a Weapon by a Prohibited Person and cited for Poss. of Marijuana less than an ounce , Poss. of Paraphernalia an No Proof of Insurance. The passenger was lodged for Two Active Warrants and cited for Poss. of Drug Paraphernalia."
14003092,ACCIDENTS - P.D. H&R NOT REPORTABLE,2014-07-17T14:26:00Z,Inactive,2014-07-16T11:36:00Z,2014-07-16T14:26:00Z,N/A,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,400,UNL employee reporting a hit and run accident to his vehicle.  Damage consists of minor scrapes/white paint transfer to left rear quarter panel.
14003104,ACCIDENTS - P.D. NOT REPORTABLE,2014-07-17T16:44:00Z,Cleared By Exception,2014-07-17T16:40:00Z,,Andersen Hall,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,2250,Report of a two vehicle non injury accident.  Vehicle driven by a UNL staff member collided with a parked unoccupied vehicle in parking lot.
14003105,ACCIDENTS - P.D. H&R NOT REPORTABLE,2014-07-17T17:08:00Z,Inactive,2014-07-17T13:30:00Z,2014-07-17T17:00:00Z,N/A,1120 Avery Ave.,GOVT. PARKING LOT (UNL),0,350,UNL staff member reports damage to the rear driver's side door and quarter panel of vehicle.
14003112,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",2014-07-17T23:30:00Z,Cleared By Exception,2014-07-17T21:00:00Z,2014-07-17T23:30:00Z,Whittier Building,2200 Vine St.,UNL ACADEMIC BUILDING,0,3000,Report of a branch that broke off and caused damage to a light pole.
14003120,MEDICAL EMERGENCY,2014-07-18T06:58:00Z,Cleared By Exception,2014-07-18T06:58:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,Female attending camp at UNL had a medical episode and was transported to the hospital for further treatment.
14003124,DISTURBANCE - OTHER,2014-07-18T11:44:00Z,Cleared By Exception,2014-07-18T11:44:00Z,,Hamilton Hall,639 N. 12th St.,UNL ACADEMIC BUILDING,0,0,Ofc. contacted male for doing skating tricks on UNL property.  Male was advised this was not permissible.
14003132,ALCOHOL - DRUNK,2014-07-19T02:41:00Z,Cleared By Exception,2014-07-19T02:41:00Z,,N/A,"N. 14th Street and ""Q"" Street",SIDEWALK,0,0,Non UNL student was contacted for being intoxicated.  The male was taken to detox with a .251 BAC.
14003133,ALCOHOL - DWI,2014-07-19T04:09:00Z,Cleared By Arrest,2014-07-19T04:09:00Z,,N/A,"N. 16th Street and ""Q"" Street",STREET,0,0,"A UNL student was contacted for being passed out behind the wheel of a motor vehicle at the stop light located at N 16th Street and Q Street.  The student showed signs of impairment due to alcohol consumption.  He was later cited for DUI, MIP, Possession of Marijuana < 1 ounce, and no valid registration and released to the staff at The Bridge."
14003138,TRAFFIC - SUSPENDED DRIVER,2014-07-19T18:12:00Z,Cleared By Arrest,2014-07-19T18:12:00Z,,N/A,N. 27th Street and Fair Street,STREET,0,0,Traffic stop.  Driver of vehicle was found to be suspended.  Cited/released for Driving Under Suspension.
14003140,LARCENY - STOLEN BIKE,2014-07-19T20:51:00Z,Cleared By Arrest,2014-07-19T20:51:00Z,,Memorial Stadium,"1100 ""T"" St.",SIDEWALK,100,0,Non-UNL student was cited for Theft by Unlawful Taking for stealing a bike at the stadium.
14003142,TRAFFIC - OTHER,2014-07-20T01:23:00Z,Cleared By Arrest,2014-07-20T01:23:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,"Non-student contacted on a traffic stop for speeding.  Cited and released for Speeding, Possessing an Open Alcohol Container and No License on Person."
14003144,ALCOHOL - DWI,2014-07-20T02:11:00Z,Cleared By Arrest,2014-07-20T02:11:00Z,,N/A,"N. 17th Street and ""X"" Street",STREET,0,0,Non-student contacted on a traffic stop after switching places with the original driver during the stop.  Transported to The Bridge and cited for DUI > .15 (.161 BrAC).
14003145,ALCOHOL - DWI,2014-07-20T02:11:00Z,Cleared By Arrest,2014-07-20T02:11:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,"Non-student contacted on a traffic stop for Careless Driving.  Cited and released to The Bridge for DUI > .15 (.151 BrAC), Careless Driving and No p Operator's License."
14003149,DISTURBANCE - OTHER,2014-07-20T16:18:00Z,Cleared By Exception,2014-07-20T16:18:00Z,,N/A,640 N. 16th St.,CHURCH/ETC.,0,0,UNL student caused a disturbance at the Newman Center and was asked not to return. Student was issued a letter by the Newman Center banning her from the property.
14003153,LARCENY - STOLEN BIKE,2014-07-21T12:53:00Z,Inactive,2014-07-21T10:55:00Z,2014-07-21T12:50:00Z,Campus Recreation Center,841 N. 14th St.,SIDEWALK,370,0,A patron of the Campus Recreation center reported his bicycle was stolen from the south west side of the building.
14003187,STALKING,2014-07-21T13:00:00Z,Inactive,2014-07-20T16:18:00Z,,N/A,640 N. 16th St.,CHURCH/ETC.,0,0,UNL graduate student and affiliate reported history of stalking behavior from a previous UNL student.
14003166,TRAFFIC - SUSPENDED DRIVER,2014-07-22T14:16:00Z,Cleared By Arrest,2014-07-22T14:16:00Z,,N/A,N. 27th Street and Vine Street,STREET,0,0,Non UNL affiliate contact on a traffic stop and cited/released for DUS/No Proof of Insurance.
14003184,SS - CHECK WELFARE OF PERSON,2014-07-24T02:33:00Z,Cleared By Exception,2014-07-24T02:33:00Z,,N/A,"N. 16th Street and ""P"" Street",SIDEWALK,0,0,Ofc. returned two young males (10 and 13 years old) to their residence at it was 0130 hrs.
14003189,SUSPICIOUS PERSON,2014-07-24T11:04:00Z,Cleared By Exception,2014-07-24T11:04:00Z,,N/A,1600 Court St.,"UNL SUPPORT FACILITY (office, service)",0,0,Staff at the Hendricks Sports Complex reported a suspicious person leaving the building.  Investigation continues.
14003191,MEDICAL EMERGENCY,2014-07-24T13:27:00Z,Cleared By Exception,2014-07-24T13:27:00Z,,University Health Center,"1500 ""U"" St.","UNL SUPPORT FACILITY (office, service)",0,0,UNL student was transported to the hospital as he was suffering from an allergic reaction.
14003192,MEDICAL EMERGENCY,2014-07-24T14:25:00Z,Cleared By Exception,2014-07-24T14:23:00Z,,N/A,"1780 ""R"" St.",SIDEWALK,0,0,UNL staff member suffered minor injuries after tripping and falling on a sidewalk.  Victim was transported to Bryan LGH West with non-life threatening injuries.
14003198,MEDICAL EMERGENCY,2014-07-24T21:37:00Z,Cleared By Exception,2014-07-24T21:37:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,A non-UNL student was transported to hospital for abdominal pain.
14003200,ALCOHOL - DRUNK,2014-07-25T02:42:00Z,Cleared By Exception,2014-07-25T02:42:00Z,,N/A,N. 14th Street and Vine Street,SIDEWALK,0,0,Ofc. observed an intoxicated UNL student having trouble walking near 14th and Vine Street.  Male was transported to The Bridge.  BAC 0.178
14003204,DISTURBANCE - OTHER,2014-07-25T12:17:00Z,Cleared By Exception,2014-07-25T12:17:00Z,2014-07-25T12:17:00Z,N/A,603 N. 22nd St.,STREET,0,0,Student reported being startled by a male has he was walking through Trago Park. Person responsible was talked to by UNLPD.
14003203,ACCIDENTS - P.D. NOT REPORTABLE,2014-07-25T12:27:00Z,Cleared By Exception,2014-07-24T08:35:00Z,,Memorial Stadium,740 Stadium Drive,"UNL SUPPORT FACILITY (office, service)",0,350,Ofc. took a report of a belated property damage accident occurring near gate 3 of Memorial Stadium. Slight damage to a light pole and to the vehicle.
14003208,WEAPONS - FELON IN POSSESSION,2014-07-25T13:53:00Z,Cleared By Arrest,2014-07-25T13:53:00Z,,17th & R Parking Garage,300 N. 17th St.,SIDEWALK,0,0,A non-UNL affiliate was contacted and discovered to be in possession of concealed brass knuckles and a switchblade knife.  Cited/lodged for Possession of a Deadly Weapon by Prohibited Person and CCW.  Cited/released for Possession of a Switchblade Knife.
14003214,TRAFFIC - SUSPENDED DRIVER,2014-07-25T19:58:00Z,Cleared By Arrest,2014-07-25T18:36:00Z,,N/A,N. 16th Street and Vine Street,STREET,0,0,Traffic stop for an improper turn.  Driver was found to be suspended.  No proof of insurance provided.  Driver cited/released for DUS and No Proof of Insurance.
14003216,LITTERING,2014-07-26T01:16:00Z,Cleared By Arrest,2014-07-26T01:16:00Z,,Sheldon Memorial Art Gallery,451 N. 12th St.,"UNL SUPPORT FACILITY (office, service)",0,0,A non-UNL affiliate was cited and released for Littering.
14003217,LITTERING,2014-07-26T01:32:00Z,Cleared By Arrest,2014-07-26T01:32:00Z,,The Bar,"1644 ""P"" St.",COMMERCIAL PARKING LOT,0,0,A UNL student was cited and released for Urinating in Public.
14003218,ALCOHOL - DWI,2014-07-26T02:33:00Z,Cleared By Arrest,2014-07-26T02:33:00Z,,N/A,N. Antelope Valley Parkway and Salt Creek Roadway,STREET,0,0,A non-UNL affiliate was contacted on a traffic stop and subsequently cited for DUI and Fictitious Plates. He was released to a sober party at The Bridge. BrAC 0.104.
14003219,LITTERING,2014-07-26T02:41:00Z,Cleared By Arrest,2014-07-26T02:41:00Z,,Andersen Hall,200 Centennial Mall N.,UNL ACADEMIC BUILDING,0,0,A non-UNL affiliate was cited and released for Littering.
14003220,FIRE - FALSE ALARM,2014-07-26T07:45:00Z,Cleared By Exception,2014-07-26T07:45:00Z,,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,Fire alarm was activated at Selleck Hall from construction dust. No fire.  Turned over to UNL Maintenance.
14003222,TRAFFIC - SUSPENDED DRIVER,2014-07-26T19:11:00Z,Cleared By Arrest,2014-07-26T19:11:00Z,,N/A,"N. 17th Street and ""X"" Street",STREET,0,0,"Traffic stop for fictitious plates.  Driver cited/released for driving under suspension, fictitious plates and no valid registration."
14003227,FIRE - FALSE ALARM,2014-07-27T00:58:00Z,Cleared By Exception,2014-07-27T00:58:00Z,,Alpha Gamma Sigma,4001 Holdrege St.,OFF CAMPUS/GREEK HOUSING,0,0,Officer responded to a general fire alarm. It was determined there was no fire and the alarm possibly malfunctioned setting the alarm off.
14003228,ALCOHOL - DRUNK,2014-07-27T02:02:00Z,Cleared By Exception,2014-07-27T02:02:00Z,,N/A,"N. 10th Street and ""Q"" Street",SIDEWALK,0,0,A non-student was placed into civil protective custody and transported to The Bridge where he was left in the care of staff. BrAC 0.314.
14003233,TRESPASSING,2014-07-27T11:58:00Z,Cleared By Exception,2014-07-27T11:58:00Z,,Memorial Stadium,740 Stadium Drive,"UNL SUPPORT FACILITY (office, service)",0,0,"Two males, not affiliated with UNL, were contacted after taking scrap metal from a dumpster at Memorial Stadium.  The males were issued trespass policy letters and released."
14003236,TRAFFIC - SUSPENDED DRIVER,2014-07-27T19:43:00Z,Cleared By Arrest,2014-07-27T19:43:00Z,,N/A,"N. 27th Street and ""Y"" Street",STREET,0,0,"Vehicle stopped for improper turn, driver found to be revoked and had a warrant. Driver lodged on warrant and cited and released for DUR, Improper turn and failure to use turn signal."
14003241,TRESPASSING,2014-07-28T11:04:00Z,Cleared By Exception,2014-07-28T08:00:00Z,2014-07-28T10:10:00Z,Barkley Center,4075 East Campus Loop,"UNL SUPPORT FACILITY (office, service)",0,0,Non-student was in an office he did not have permission to enter.  He was gone before UNLPD was notified but he was identified.
14003246,TRESPASSING,2014-07-29T01:49:00Z,Cleared By Arrest,2014-07-29T01:49:00Z,,Memorial Stadium,740 Stadium Drive,"UNL SUPPORT FACILITY (office, service)",0,0,UNL student contacted after he was observed trespassing in Memorial Stadium. Student cited for trespass and MIPC and turned over to The Bridge
14003248,VANDALISM - OTHER,2014-07-29T08:01:00Z,Inactive,2014-07-25T13:00:00Z,2014-07-26T07:20:00Z,N/A,4100 East Campus Loop N.,GOVT. LOT/FIELD (UNL),0,20,UNL staff reported the irrigation system for the East Campus Recreation Fields had been vandalized to people could continue to use the fields and not have the sprinklers come on.
14003252,FRAUD - CREDIT CARDS/ATM/BANK CARD,2014-07-29T13:05:00Z,Inactive,2014-05-11T08:00:00Z,2014-07-11T17:00:00Z,N/A,,UNKNOWN,0,0,An international student reported fraudulent charges on his credit card.  Total loss and location of charges are unknown at this time.
14003255,MEDICAL EMERGENCY,2014-07-29T16:08:00Z,Cleared By Exception,2014-07-29T16:08:00Z,,Innovation Campus,1800 State Fair Park Drive,"UNL SUPPORT FACILITY (office, service)",0,0,Report of a female injured from a fall causing a small laceration above the victim's eye.  Transported to Bryan LGH West.
14003256,VANDALISM - BY GRAFFITI,2014-07-29T21:52:00Z,Inactive,2014-07-28T16:02:00Z,2014-07-28T19:16:00Z,N/A,N. 17th Street and Vine Street,STREET,0,0,UNL student reported a vandalism to her parked car.
14003257,MEDICAL EMERGENCY,2014-07-30T07:47:00Z,Cleared By Exception,2014-07-30T07:47:00Z,,Wick Alumni Center,"1520 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,"UNL student, while working at the Wick Alumni Center, had a man lift fall on him causing injury to his head and knee.  The student was transported to the hospital for further treatment."
14003261,ALCOHOL - DRUNK,2014-07-30T14:52:00Z,Cleared By Exception,2014-07-30T14:52:00Z,,Love Library South,"1248 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,A non-UNL affiliate was contacted and placed into civil protective custody.  Transported to the Bridge (Detox) with a BAC of .288
14003262,NARCOTICS - POSSESSION,2014-07-30T22:14:00Z,Cleared By Arrest,2014-07-30T22:14:00Z,,N/A,N. Antelope Valley Parkway and Military Road,STREET,0,0,Traffic stop on an UNL student for obstructed plate and expired registration sticker.  A probable cause search yielded 1.8 grams of marijuana.  The driver was cited/released for Possession of Marijuana < oz.
14003270,TRAFFIC - OTHER,2014-08-01T01:37:00Z,Cleared By Arrest,2014-08-01T01:37:00Z,,N/A,"N. 25th Street and ""W"" Street",STREET,0,0,"A male juvenile was cited/released for Failure to Comply, Violate Stop Sign and No Operators License after previously being contacted on a traffic stop and drove away after being advised by officer not to."
14003271,ALCOHOL - DRUNK,2014-08-01T01:45:00Z,Cleared By Exception,2014-08-01T01:45:00Z,,N/A,"N. 16th Street and ""P"" Street",SIDEWALK,0,0,Intoxicated female contacted and transported/released to The Bridge as she was unable to care for herself. (.291 BAC)
14003272,ALCOHOL - DRUNK,2014-08-01T02:32:00Z,Cleared By Exception,2014-08-01T02:32:00Z,,N/A,"""L"" Street and N. 8th Street",SIDEWALK,0,0,Intoxicated male contacted on a sidewalk and placed into civil protective custody as he was unable to take care of himself. (.230 BAC)
14003277,OUTSIDE - O.P.S. OTHER,2014-08-01T13:00:00Z,Cleared By Exception,,,Canfield Administration Building,503 N. 14th St.,"UNL SUPPORT FACILITY (office, service)",0,0,Assisting outside agency in a investigation of a person affiliated with UNL.
14003281,TRAFFIC - SUSPENDED DRIVER,2014-08-01T18:58:00Z,Cleared By Arrest,2014-08-01T18:55:00Z,,N/A,"N. 17th Street and ""X"" Street",STREET,0,0,A non-UNL affiliate was observed to be operating a motor vehicle while DUS.  The driver was not contacted at this time.  BC initiated.
14003282,MEDICAL EMERGENCY,2014-08-01T19:30:00Z,Cleared By Exception,2014-08-01T19:30:00Z,,"1820 ""R"" St.",,GOVT. PARKING GARAGE (UNL),0,0,A non-UNL affiliate suffered an allergic reaction and was transported to Bryan LGH West by LFR for a medical evaluation.
14003285,ALCOHOL - DRUNK,2014-08-01T23:28:00Z,Cleared By Exception,2014-08-01T23:28:00Z,,Lied Center,301 N. 12th St.,SIDEWALK,0,0,A non-UNL affiliate was contacted for being intoxicated and transported to the Bridge (Detox) with a BAC of .251.
14003286,ALCOHOL - DRUNK,2014-08-01T23:29:00Z,Cleared By Exception,2014-08-01T23:29:00Z,,N/A,"N. 17th Street and ""P"" Street",SIDEWALK,0,0,"Intoxicated male party contacted, placed into civil protective custody and released to The Bridge.  (.263 BAC)"
14003288,NARCOTICS - POSSESSION,2014-08-02T02:11:00Z,Cleared By Arrest,2014-08-02T02:11:00Z,,N/A,"N. 12th Street and ""Q"" Street",STREET,0,0,"Traffic stop for failure to signal resulted in the driver (.073 BAC) being cited/lodged for DUS-Subsequent and cited/released for Change Course w/o Signaling, Possession of Marijuana < oz.-Subsequent and Open Alcohol Container.  Passenger (.216 BAC) cited/released to The Bridge for Possession of Marijuana < oz-Subsequent."
14003292,TRAFFIC - SUSPENDED DRIVER,2014-08-02T19:39:00Z,Cleared By Arrest,2014-08-02T19:39:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,A non-UNL affiliate was contacted on a traffic stop and cited/released for DUS/Speeding (6-10).
14003291,NARCOTICS - POSSESSION,2014-08-02T20:17:00Z,Cleared By Arrest,2014-08-02T19:35:00Z,,N/A,"N. 17th Street and ""R"" Street",STREET,0,0,"A non-UNL affiliate was contacted on a traffic stop and was cited and released for Speeding, DUS and Possession of Marijuana less than an ounce."
14003670,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",2014-08-02T23:00:00Z,Inactive,,,19th/Vine Parking Garage,1830 Vine St.,GOVT. PARKING GARAGE (UNL),0,200,A UNL student reported damage to his windshield in the form of a crack. Unknown where it occurred.
14003293,LITTERING,2014-08-03T02:18:00Z,Cleared By Arrest,2014-08-03T02:18:00Z,,Burnett Hall,"1220 ""T"" St.",SIDEWALK,0,0,A UNL student was cited and released for Littering.
14003294,LARCENY - OTHER OR FROM OPEN AREA,2014-08-03T02:22:00Z,Cleared By Arrest,2014-08-03T02:22:00Z,,N/A,"1100 ""T"" St.",SIDEWALK,50,0,A non-UNL affiliate was cited and released for Theft by Unlawful Taking after being observed by officer to steal a traffic cone.
14003298,TRAFFIC - SUSPENDED DRIVER,2014-08-03T18:24:00Z,Cleared By Arrest,2014-08-03T18:24:00Z,,N/A,"""Y"" Street and N. 22nd Street",STREET,0,0,"Vehicle stopped for failing to use turn signal on Y Street between 22nd and 23rd, driver found to be suspended, cited for failing to use turn signal and DUS and released."
14003301,FIRE - FALSE ALARM,2014-08-04T04:20:00Z,Cleared By Exception,2014-08-04T04:20:00Z,,Brace Physics Lab,510 Stadium Drive,UNL ACADEMIC BUILDING,0,0,UNL staff member accidentally activated a fire alarm.  The alarm was reset by LFR.
14003306,LARCENY - OTHER OR FROM OPEN AREA,2014-08-04T13:26:00Z,Inactive,2014-08-03T21:00:00Z,2014-08-04T08:30:00Z,Cather Hall,609 N. 17th St.,UNL RESIDENCE HALL,100,0,"Bike tire taken from rack by Cather Hall, $100 loss."
14003313,TELEPHONE - OTHER,2014-08-05T09:16:00Z,Cleared By Exception,2014-08-05T08:45:00Z,2014-08-05T08:50:00Z,Veterinary Diagnostic Center,1900 N. 42nd St.,"UNL SUPPORT FACILITY (office, service)",0,0,Vet Diagnostic Center staff advised they received a disruptive phone call from a person they had issues with in the past.  Ofc. contacted this person and advised them to stop their communication with the Vet Center as they could not assist him.
14003315,LARCENY - STOLEN BIKE,2014-08-05T09:43:00Z,Inactive,2014-08-04T12:20:00Z,2014-08-05T09:10:00Z,The Courtyards,733 N. 17th St.,UNL RESIDENCE HALL,110,0,Bicycle and bike lock stolen from the bicycle racks on the south side of the building.
14003320,LARCENY - OTHER OR FROM OPEN AREA,2014-08-06T01:56:00Z,Cleared By Exception,2014-08-06T01:56:00Z,,Bob Devaney Sports Center,1600 Court St.,GOVT. PARKING LOT (UNL),0,0,Non-UNL party was contacted for taking trash from a dumpster. Party returned the items and was issued a trespass policy letter.
14003321,ALCOHOL - DRUNK,2014-08-06T02:23:00Z,Cleared By Exception,2014-08-06T02:23:00Z,,N/A,"""P"" Street and N. 13th Street",SIDEWALK,0,0,UNL student contacted at 13th and P for intoxication. Party was transported to The Bridge and turned over to staff.
14003324,DISTURBANCE - OTHER,2014-08-06T09:55:00Z,Inactive,2014-08-05T21:50:00Z,,Hamilton Hall,639 N. 12th St.,UNL ACADEMIC BUILDING,0,0,UNL faculty member received unwanted email correspondence.
14003327,TRAFFIC - SUSPENDED DRIVER,2014-08-06T12:51:00Z,Cleared By Arrest,2014-08-06T12:51:00Z,,N/A,Holdrege Street and N. 40th Street,STREET,0,0,Non-student stopped for violating a traffic control device.  She was cited for Driving Under Suspension.
14003329,SS - CHECK WELFARE OF PERSON,2014-08-06T22:31:00Z,Inactive,2014-08-06T22:31:00Z,2014-08-06T22:31:00Z,Smith Hall,1120 N. 14th St.,UNL RESIDENCE HALL,0,0,Officers conducted a check welfare and everything was ok.
14003331,ALCOHOL - DRUNK,2014-08-07T00:04:00Z,Cleared By Exception,2014-08-07T00:04:00Z,,N/A,"N. 17th Street and ""X"" Street",SIDEWALK,0,0,A UNL student was placed into civil protective custody and transported to The Bridge. BrAC 0.249.
14003333,ALCOHOL - DRUNK,2014-08-07T01:56:00Z,Cleared By Exception,2014-08-07T01:56:00Z,,N/A,"N. 14th Street and ""P"" Street",SIDEWALK,0,0,A UNL student was placed into civil protective custody and transported to The Bridge. BrAC 0.324.
14003338,LARCENY - FROM MOTOR VEHICLE,2014-08-07T17:44:00Z,Inactive,2014-08-07T08:40:00Z,2014-08-07T17:20:00Z,2244 Vine St.,2244 Vine St.,GOVT. PARKING LOT (UNL),535,0,"Items taken from vehicle parked in the 2244 Vine Street Apartments lot, $535 loss."
14003345,ALCOHOL - DRUNK,2014-08-08T01:58:00Z,Cleared By Exception,2014-08-08T01:58:00Z,,Memorial Stadium,740 Stadium Drive,SIDEWALK,0,0,A non-UNL student was placed into civil protective custody and transported to The Bridge. BrAC 0.250.
14003350,VANDALISM - OTHER,2014-08-08T10:10:00Z,Inactive,2014-08-06T17:00:00Z,2014-08-07T08:00:00Z,N/A,N. 33rd Street and East Campus Loop,GOVT. LOT/FIELD (UNL),0,100,"Ofc. investigated a makeshift shelter in the tree line along N 33rd, between East Campus Loop and Center Street.  UNLPD will attempt to contact persons responsible and interview.  Landscape Services has been advised."
14003355,ALCOHOL - DRUNK,2014-08-08T23:07:00Z,Cleared By Exception,2014-08-08T23:07:00Z,,Love Library South,"1248 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,A non-UNL affiliate was placed into civil protective custody and transported to The Bridge. BrAC 0.224.
14003356,TRESPASSING,2014-08-09T00:58:00Z,Cleared By Arrest,2014-08-09T00:58:00Z,,Memorial Stadium,740 Stadium Drive,"UNL SUPPORT FACILITY (office, service)",0,0,A  non-UNL student was cited and released for Trespassing after entering Memorial Stadium.
14003357,LITTERING,2014-08-09T01:19:00Z,Cleared By Arrest,2014-08-09T01:19:00Z,,N/A,"N. 16th Street and ""Q"" Street",ALLEY,0,0,A non-UNL affiliate was cited and released for Urinating in Public.
