Case #,Incident Code,Report Time,Case Status,Start Occurred,End Occurred,Building,Location 1,Location 2,Stolen,Damaged,Summary
8003191,LARCENY - FROM BUILDING,2008-07-30T09:01:00Z,Inactive,2008-07-29T06:50:00Z,2008-07-29T15:00:00Z,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,50,0,"Employee had cash stolen from her unattended, unsecured purse left out on a counter at Abel Hall."
8003198,UNL POLICY VIOLATION - WEAPONS,2008-07-30T15:53:00Z,Cleared By Exception,2008-07-30T15:53:00Z,,C.P.N. Food Services N 17th Street,575 N. 17th St.,UNL RESIDENCE HALL,0,0,"UNL Policy violation, person brought a weapon on campus. Investigation continuing."
8005806,SS - CIVIL STANDBY,2008-07-30T16:55:00Z,Inactive,2008-07-30T16:55:00Z,,Transportation Services,1931 N. Antelope Valley Parkway,TRANSPORTATION SERVICE,0,0,Stand by for Human resources at Transportation  Services.
8003205,FALSE INFORMATION - GIVEN TO OFC.,2008-07-30T22:24:00Z,Cleared By Arrest,2008-07-30T22:24:00Z,,N/A,"N. 12th Street and ""P"" Street",ALLEY,0,0,Non student cited/released to Detox for MIP/False Statement to P.O./Open Container.
8003206,ALCOHOL - MINOR IN POSSESSION,2008-07-31T01:12:00Z,Cleared By Arrest,2008-07-31T01:12:00Z,2008-07-31T01:12:00Z,Alexander Building,"1410 ""Q"" St.",GOVT. PARKING LOT (UNL),0,0,UNL student cited for MIP/Urinating in Public. Transported to Jail where he was lodged on outstanding warrant.
8003209,TRAFFIC - SUSPENDED DRIVER,2008-07-31T01:45:00Z,Cleared By Arrest,2008-07-31T01:45:00Z,,N/A,"N. 17th Street and ""Y"" Street",STREET,0,0,Non student cited/lodged for DUS (X3)/No Proof of Insurance and Registration.
8003210,VANDALISM - OTHER,2008-07-31T06:25:00Z,Cleared By Arrest,2008-07-30T15:27:00Z,,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,0,Person cited for urinating in the Southwest lobby of the 17th and R Street parking garage.
8003212,ACCIDENTS - P.D. H&R NOT REPORTABLE,2008-07-31T09:10:00Z,Cleared By Arrest,2008-07-31T09:00:00Z,2008-07-31T09:10:00Z,N/A,1120 Avery Ave.,GOVT. PARKING LOT (UNL),0,5000,"Person hit a vehicle in the north lot of Memorial Stadium and left the area, was latter found and cited. $5000.00 damage."
8003215,WEAPONS - CONCEALED,2008-07-31T14:45:00Z,Cleared By Arrest,2008-07-31T14:45:00Z,,C.P.N. Food Services N 17th Street,575 N. 17th St.,UNL RESIDENCE HALL,0,0,Person cited for carrying a spring loaded stiletto with a double-edged blade three and a half inches long. This occurred at CPN food service.
8003220,MISC - OTHER,2008-07-31T21:00:00Z,Inactive,2008-07-31T08:00:00Z,,N/A,,INTERNET/CYBERSPACE,0,0,Suspicious text message.
8003221,NARCOTICS - POSSESSION,2008-07-31T22:20:00Z,Cleared By Arrest,2008-07-31T22:20:00Z,,N/A,"N. 16th Street and ""P"" Street",STREET,0,0,Driver cited/released for Poss of Marijuana < 1 oz/Poss of Drug Paraphernalia/No Valid Registration.  Male passenger lodged on outstanding warrant at Youth Assessment Center.
8003223,MISC - OTHER,2008-08-01T01:41:00Z,Cleared By Exception,2008-08-01T01:41:00Z,2008-08-01T01:41:00Z,Beadle Center,1901 Vine St.,UNL ACADEMIC BUILDING,0,0,Two parties contacted with a bicycle they took from a bike rack (no victim).  Bike kept for safe keeping.
8003224,SUSPICIOUS PERSON,2008-08-01T11:26:00Z,Inactive,2008-08-01T11:20:00Z,2008-08-01T11:26:00Z,Kabredlo's,"1540 ""P"" St.",GAS/SERVICE STATION,0,0,Clerk wanted to report suspicious activity with a debit/credit card.
8003226,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",2008-08-01T13:27:00Z,Cleared By Exception,2008-07-29T22:41:00Z,,N/A,"""T"" Street and N. 10th Street",STREET,0,100,A UNL student was stopped for speeding. During the stop the officer accidentally dropped his flashlight striking the drivers door causing a small dent.
8003227,LARCENY - STOLEN BIKE,2008-08-01T17:13:00Z,Cleared By Exception,2008-07-30T20:00:00Z,2008-07-31T07:30:00Z,N/A,3248 Starr St.,OFF CAMPUS/GREEK HOUSING,100,0,A Faculty member reported her Bicycle stolen from the Fraternity at 3248 Starr street.
8003228,LARCENY - STOLEN BIKE,2008-08-01T17:13:00Z,Cleared By Exception,2008-07-30T20:00:00Z,2008-07-31T07:30:00Z,N/A,3248 Starr St.,OFF CAMPUS/GREEK HOUSING,50,0,A faculty member reported his Bicycle stolen from the Fraternity at 3248 Starr street.
8003238,VANDALISM - OTHER,2008-08-02T11:56:00Z,Cleared By Exception,,2008-08-01T11:50:00Z,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,100,"Person reported a scratch to his vehicle while it was parked in the 17th, and R street garage. Damage &100."
8003241,"CHILD ABUSE/NEG - UNATTENDED, OTHER",2008-08-02T19:44:00Z,Inactive,,,Transportation Services,1931 N. 14th St.,SIDEWALK,0,0,A small child was found walking unattended several blocks from home. Child reunited with parents. Appropriate reports filed.
8003243,NARCOTICS - POSSESSION,2008-08-02T21:34:00Z,Cleared By Arrest,2008-08-02T21:34:00Z,,N/A,"N. 11th Street and ""O"" Street",STREET,0,0,Traffic stop for violating a red light yielded marijuana being possessed by two persons.
8003244,ALCOHOL - MINOR IN POSSESSION,2008-08-02T21:54:00Z,Cleared By Arrest,2008-08-02T21:54:00Z,,N/A,"N. 10th Street and ""P"" Street",STREET,0,0,Traffic stop for no front plate yielded two minors in possession of a 1.75 Liter of Vodka.
8003248,LARCENY - MOTOR VEH. ACCESSORIES,2008-08-03T07:15:00Z,Inactive,2008-07-30T19:00:00Z,2008-08-03T07:15:00Z,Hardin Hall,1600 N. 33rd St.,GOVT. PARKING LOT (UNL),500,0,Unknown person's removed tailgate from pickup in the Hardin hall lot. Loss $500.
8003249,DISTURBANCE - OTHER,2008-08-03T11:14:00Z,Cleared By Exception,2008-08-03T10:02:00Z,,College of Business Admin.,,UNL ACADEMIC BUILDING,0,0,"Suspicious person at CBA, party contacted and given UNL policy on trespassing."
8003257,LOST OR STOLEN ITEM,2008-08-03T23:30:00Z,Inactive,2008-08-03T23:10:00Z,2008-08-03T23:30:00Z,N/A,"N. 16th Street and ""S"" Street",STREET,1575,0,Lost or stolen item in the area of 16th and S street.
8003256,ALCOHOL - DWI,2008-08-04T01:08:00Z,Cleared By Arrest,2008-08-04T01:08:00Z,2008-08-04T01:08:00Z,Hardin Hall,1600 N. 33rd St.,GOVT. PARKING LOT (UNL),0,0,Vehicle observed driving through UNL lot w/o headlights and driving over median. Arrested and tested a .240 BAC.
8003260,LARCENY - FROM COIN OPERATED MACH.,2008-08-04T05:57:00Z,Inactive,2008-08-01T17:00:00Z,2008-08-04T05:57:00Z,Westbrook Music Building,"1104 ""R"" St.",UNL ACADEMIC BUILDING,10,20,Unknown person(s) stole coinage from a women's sanitary napkin dispenser.
8003265,ACCIDENTS - P.D. NOT REPORTABLE,2008-08-04T10:29:00Z,Inactive,2008-08-04T10:29:00Z,,N/A,"Stadium Drive and ""T"" Street",GOVT. PARKING LOT (UNL),0,4500,Two vehicle non injury accident in an UNL parking lot. One driver cited for Unsafe Backing.
8003269,FIRE (WORKING) - NO ALARM,2008-08-04T17:00:00Z,Inactive,,,Mabel Lee Hall,840 N. 14th St.,UNL ACADEMIC BUILDING,0,0,"Smoldering ashtray by Mabel Lee Hall, officer poured water on the smoldering ashtray putting out the fire."
8003274,TRESPASSING,2008-08-05T01:13:00Z,Cleared By Arrest,2008-08-05T01:13:00Z,2008-08-05T01:13:00Z,Culture Center,333 N. 14th St.,GOVT. PARKING LOT (UNL),0,0,Person who had been previously banned and barred was found on campus. Cited/released.
8003275,TRESPASSING,2008-08-05T01:40:00Z,Cleared By Exception,2008-08-05T01:40:00Z,,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,Two males found in restricted campus areas. Banned and barred due to previous contacts.
8003276,DISTURBANCE - BETWEEN NEIGHBORS,2008-08-05T07:56:00Z,Cleared By Exception,,,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,Dispute between neighbors about the dumping of grass clippings.
8003284,ALCOHOL - MINOR IN POSSESSION,2008-08-06T03:05:00Z,Cleared By Arrest,2008-08-06T03:05:00Z,,N/A,"N. 17th Street and ""Y"" Street",STREET,0,0,UNL student cited and TOT Detox for MIPC (.173 BAC).
8003287,VANDALISM - OTHER,2008-08-06T09:53:00Z,Cleared By Exception,,2008-08-04T18:00:00Z,Union-East,1705 Arbor Drive,"UNL SUPPORT FACILITY (office, service)",0,390,Person is taking foam from chairs in the East Union.
8003292,MEDICAL EMERGENCY,2008-08-06T17:30:00Z,Cleared By Exception,2008-08-06T17:30:00Z,,Canfield Administration Building,"""R"" Street and N. 14th Street","UNL SUPPORT FACILITY (office, service)",0,0,Person injuried their head on an open file cabinet in the Canfiled Building. Taken to Lin Care by another person.
8003296,LOST OR STOLEN ITEM,2008-08-07T06:30:00Z,Cleared By Arrest,2008-08-06T22:50:00Z,2008-08-07T06:30:00Z,N/A,N. 14th Street and Military Road,UNKNOWN,82,0,"Person stopped for suspicious actions on campus. Found to have warrant, search after arrest found a stolen wallet on their person. Investigation continues."
8003299,LARCENY - FROM BUILDING,2008-08-07T11:12:00Z,Unfounded,2008-08-02T14:30:00Z,2008-08-02T16:34:00Z,Love Library South,"1248 ""R"" St.",LIBRARY,1500,0,A student had a University Lap Top Computer stolen from her book bag.
8003300,LARCENY - STOLEN BIKE,2008-08-07T12:26:00Z,Inactive,2008-08-07T06:30:00Z,2008-08-07T08:30:00Z,Memorial Stadium,740 Stadium Drive,SIDEWALK,0,0,A student reports the attempted theft of his Bicycle from Memorial Stadium.
8003302,LOST OR STOLEN ITEM,2008-08-07T12:35:00Z,Inactive,2008-08-05T14:40:00Z,2008-08-06T16:30:00Z,N/A,,UNKNOWN,0,0,"A student reports losing his ""N"" Card at an unknown location."
8003304,TELEPHONE - OTHER,2008-08-07T15:23:00Z,Cleared By Exception,2008-08-07T15:00:00Z,2008-08-07T15:20:00Z,Andersen Hall,200 Centennial Mall N.,"UNL SUPPORT FACILITY (office, service)",0,0,A staff member reported receiving a disturbing phone call from an unknown male caller.
8003312,UNL POLICY VIOLATION -OTHER,2008-08-08T05:12:00Z,Cleared By Exception,2008-08-08T05:12:00Z,2008-08-08T05:12:00Z,"Utility Plant, East",1935 N. 37th St.,"UNL SUPPORT FACILITY (office, service)",0,0,UNL employee smoking a cigarette in the East Campus Power Plant.
8003313,LARCENY - FROM MOTOR VEHICLE,2008-08-08T06:42:00Z,Inactive,2008-08-07T16:00:00Z,2008-08-08T06:30:00Z,Alpha Gamma Rho,1430 Idylwild Drive,OFF CAMPUS/GREEK HOUSING,302,100,Larceny from vehicle
8003315,VANDALISM - BY GRAFFITI,2008-08-08T11:04:00Z,Inactive,2008-08-07T17:00:00Z,2008-08-08T11:00:00Z,N/A,"1309 ""R"" St.",CHURCH/ETC.,0,40,Graffiti written on exterior doors.  DOes not appear to be gabg related.
8003319,LARCENY - FROM MOTOR VEHICLE,2008-08-08T16:57:00Z,Inactive,2008-08-08T14:52:00Z,2008-08-08T16:07:00Z,N/A,1033 N. 16th St.,GOVT. PARKING LOT (UNL),273,0,A student reports the theft of her purse from her parked vehicle.
8003320,FRAUD - CREDIT CARDS/ATM/BANK CARD,2008-08-08T17:12:00Z,Inactive,2008-08-08T16:07:00Z,,N/A,,UNKNOWN,0,0,A students' debit card which had been in her purse when it was stolen from her vehicle was used at an unknown KWIK Shop in the Lincoln area.
8003321,TRESPASSING,2008-08-08T22:47:00Z,Cleared By Exception,2008-08-08T22:47:00Z,,Union-City,,"UNL SUPPORT FACILITY (office, service)",0,0,Non student issued a ban and bar letter for trespassing on UNL Property.
8003310,DISTURBANCE - OTHER,2008-08-08T23:15:00Z,Cleared By Exception,2008-08-08T23:15:00Z,2008-08-08T23:15:00Z,Othmer Hall,820 N. 16th St.,UNL ACADEMIC BUILDING,0,0,Two persons skateboarding in area of Othmer Hall dock both contacted and given UNL trespass policy letter.
8003323,DISTURBANCE - OTHER,2008-08-09T01:19:00Z,Cleared By Arrest,2008-08-09T01:19:00Z,,Andersen Hall,,GOVT. PARKING LOT (UNL),0,0,A student was cited for disturbing the peace after he struck a moving vehicle with a sandal nearly causing a fight to ensue. The student was taken to Detox where he tested .182 BAC.
8003324,NARCOTICS - POSSESSION,2008-08-09T01:54:00Z,Cleared By Arrest,2008-08-09T01:54:00Z,,N/A,"1710 ""D"" St.",GOVT. PARKING LOT (UNL),0,0,Non student cited for possession of marijuana <OZ after being observed smoking marijuana in a UNL Parking Lot.
8003325,TRESPASSING,2008-08-09T04:19:00Z,Cleared By Exception,2008-08-09T04:19:00Z,,Andersen Hall,,GOVT. PARKING LOT (UNL),0,0,Two non students contatcted prowling vehicles one of the persons was taken to Detox where he tested .236 BAC.
8003329,LARCENY - GAS FROM SELF SERVICE PUMP,2008-08-09T13:40:00Z,Inactive,2008-08-09T13:40:00Z,,Kabredlo's,"1540 ""P"" St.",GAS/SERVICE STATION,73.29,0,18.89 gallons of gasoline stolen from Kabredlo's after being pumped into a black Mercury SUV without a rear license plate.
8003330,LARCENY - STOLEN BIKE,2008-08-09T15:12:00Z,Inactive,,,N/A,3248 Starr St.,OFF CAMPUS/GREEK HOUSING,115,0,Diamondback bicycle and cable lock stolen from a possibly unsecured area at 3248 Starr.
8003343,ALCOHOL - DWI,2008-08-10T02:26:00Z,Cleared By Arrest,2008-08-10T02:26:00Z,2008-08-10T02:26:00Z,N/A,N. 17th Street and Vine Street,STREET,0,0,Student stopped for a traffic violation was found to be DWI .102 BAC.
8003349,ALCOHOL - DRUNK,2008-08-10T09:20:00Z,Inactive,2008-08-10T09:20:00Z,,N/A,3332 Starr St.,UNL APARTMENT,0,0,UNL housing relatives observed a male sitting on the bench outside their apartment drinking beer. Male was found to be intoxicated and was transported to Detox. BAC .174.
8003354,TRESPASSING,2008-08-10T22:48:00Z,Cleared By Arrest,2008-08-10T22:48:00Z,,N/A,1111 Salt Creek Roadway,SPORT FACILITIES,0,0,Three juveniles referred to the County Attorney for trespassing and vandalism. They were observed riding in a cart and damaging the practice field.
8003358,MEDICAL EMERGENCY,2008-08-11T14:40:00Z,Cleared By Exception,2008-08-11T14:40:00Z,2008-08-11T14:40:00Z,Hamilton Hall,639 N. 12th St.,UNL ACADEMIC BUILDING,0,0,"Person feeling faint, Hamilton Hall, transported to Bryan LGH West."
8003361,TRESPASSING,2008-08-11T15:26:00Z,Inactive,,2008-08-11T15:26:00Z,Agricultural Communications,3625 East Campus Loop,UNL ACADEMIC BUILDING,0,0,Person given trespass policy after being in a bathroom all day at Agriculture Communications Hall.
8003364,TELEPHONE - OBSCENE CALLS,2008-08-11T23:53:00Z,Inactive,2008-08-11T23:45:00Z,2008-08-11T23:50:00Z,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,0,0,"UNL student reports receiving ""creepy"" phone messages from a male caller."
8003372,LARCENY - SHOPLIFTING,2008-08-12T16:47:00Z,Inactive,2008-08-12T16:42:00Z,2008-08-12T16:47:00Z,Kabredlo's,"1540 ""P"" St.",CONVENIENCE STORE,0.5,0,Person taking candy from Kabredlo's 1540 P St.
8003374,LARCENY - OTHER OR FROM OPEN AREA,2008-08-12T18:35:00Z,Inactive,2008-08-12T16:00:00Z,2008-08-12T18:30:00Z,Morrison Life Science Center,4240 Fair St.,"UNL SUPPORT FACILITY (office, service)",50,0,"Bike tire taken from bike at the Morrison Center, $50.00 loss."
8003375,MISC - OTHER,2008-08-13T01:02:00Z,Cleared By Arrest,2008-08-13T01:02:00Z,,N/A,"N. 13th Street and ""O"" Street",HOSPITAL/CLINIC/ETC,0,0,Male party arrested for warrant.  Found to be unfit for confinement.  Released to medical staff after consulting City Attorney.
8003378,ACCIDENTS - P.D. REPORTABLE,2008-08-13T14:37:00Z,Inactive,2008-08-13T14:37:00Z,,N/A,606 Stadium Drive,GOVT. PARKING LOT (UNL),0,200,Two vehicle non injury accident.
8003383,TELEPHONE - OBSCENE CALLS,2008-08-13T23:11:00Z,Inactive,2008-08-13T23:04:00Z,2008-08-13T23:04:00Z,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,0,0,UNL student reports receiving strange phone call.
8003385,MEDICAL EMERGENCY,2008-08-14T03:20:00Z,Inactive,2008-08-14T01:45:00Z,2008-08-14T03:20:00Z,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,0,0,Custodian fell.  Complaining of hip pain.  Transported to LGH West.
8003388,MEDICAL EMERGENCY,2008-08-14T10:09:00Z,Inactive,2008-08-14T10:00:00Z,,Quilt Center,1523 N. 33rd St.,"UNL SUPPORT FACILITY (office, service)",0,0,Non-student transported to Bryan/LGH West after having a possible stroke.
8003389,ACCIDENTS - P.D. NOT REPORTABLE,2008-08-14T10:20:00Z,Inactive,2008-08-14T10:10:00Z,,Union-East,,GOVT. PARKING LOT (UNL),0,200,UNL owned van backed into a parked car. Minimal damage to both vehicles.
8003393,TRESPASSING,2008-08-14T14:57:00Z,Inactive,2008-08-14T14:57:00Z,2008-08-14T14:57:00Z,Love Library North,"1300 ""R"" St.",LIBRARY,0,0,Person viewing indecent pictures on the computer in Love Library.
8003400,SS - OTHER,2008-08-15T01:53:00Z,Inactive,2008-08-15T01:53:00Z,,Burr Hall,1655 N. 35th St.,UNL RESIDENCE HALL,0,0,Safe found unlocked.  Contents counted and locked.
8003401,ALCOHOL - DRUNK,2008-08-15T02:09:00Z,Cleared By Exception,2008-08-15T02:09:00Z,,N/A,N. 17th Street and Vine Street,SIDEWALK,0,0,Intoxicated non student transported to Detox (.283 BAC).
8003404,SUSPICIOUS PERSON,2008-08-15T10:49:00Z,Cleared By Exception,2008-08-14T08:41:00Z,2008-08-15T10:49:00Z,Oldfather Hall,660 N. 12th St.,UNL ACADEMIC BUILDING,0,0,Non-student appears to be sleeping in Oldfather Hall after business hours. Suspect identified but has not been contacted.
8003414,ALCOHOL - CONSUMPTION IN PUBLIC,2008-08-15T22:30:00Z,Cleared By Arrest,2008-08-15T22:30:00Z,2008-08-15T22:30:00Z,Andersen Hall,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,0,A non student was cited for consuming alcohol in public..
8003415,LITTERING,2008-08-16T01:01:00Z,Cleared By Arrest,2008-08-16T01:01:00Z,,Andersen Hall,,GOVT. PARKING LOT (UNL),0,0,UNL student cited/released for Littering (Urinating in Public).
8003416,LITTERING,2008-08-16T01:09:00Z,Cleared By Arrest,2008-08-16T01:09:00Z,,Andersen Hall,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,0,Non student cited/released for Littering (Urinating in Public).
8003417,LITTERING,2008-08-16T01:36:00Z,Cleared By Arrest,2008-08-16T01:36:00Z,,Andersen Hall,,GOVT. PARKING LOT (UNL),0,0,Non student cited/released for Littering (Urinating in Public).
8003427,MEDICAL EMERGENCY,2008-08-16T15:04:00Z,Cleared By Exception,2008-08-16T15:04:00Z,,Kappa Alpha Theta,"1545 ""S"" St.",OFF CAMPUS/GREEK HOUSING,0,0,Officer and LFR dispatched to a female that had fainted.  Female refused transport to the hospital.
8003428,TRESPASSING,2008-08-16T15:50:00Z,Cleared By Exception,2008-08-16T15:50:00Z,,N/A,,LIBRARY,0,0,Person was banned and barred from campus for being in Love Library after hours.  This person had also been contacted and issued the UNL trespass policy letter for viewing inappropriate material on library computer (see case #08003428).
8003432,LITTERING,2008-08-17T01:13:00Z,Cleared By Arrest,2008-08-17T01:13:00Z,,Andersen Hall,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,0,Non-student cited and released for Littering. Officer observed him urinating in the Andersen Hall lot.
8003435,ALCOHOL - DRUNK,2008-08-17T01:35:00Z,Cleared By Exception,2008-08-17T01:35:00Z,,N/A,,GOVT. PARKING LOT (UNL),0,0,UNL student observed stumbling in a UNL lot. Taken to detox (.269 BAC).
8003436,ALCOHOL - UNL POLICY VIOLATION,2008-08-17T02:08:00Z,Cleared By Exception,2008-08-17T02:08:00Z,,Lambda Chi Alpha,"1345 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,0,Three UNL students contacted with alcohol in the fraternity. Referred to Greek Affairs.
8003439,TRAFFIC - OTHER,2008-08-17T22:14:00Z,Cleared By Arrest,2008-08-17T22:14:00Z,,N/A,"N. 16th Street and ""S"" Street",STREET,0,0,UNL student lodged in jail (Flee to Avoid Arrest) after attempting to avoid officers who tried to stop her for speeding.
8003444,VANDALISM - BY GRAFFITI,2008-08-18T09:20:00Z,Inactive,2008-08-15T17:00:00Z,2008-08-18T08:00:00Z,Westbrook Music Building,"1104 ""R"" St.",UNL ACADEMIC BUILDING,0,20,Vandalism of a concrete pillar by graffiti of a red spray painted head of a Samurai.
8003447,MEDICAL EMERGENCY,2008-08-18T15:36:00Z,Cleared By Exception,2008-08-18T07:30:00Z,2008-08-18T15:36:00Z,Canfield Administration Building,"""R"" Street and N. 14th Street",SIDEWALK,0,0,"Person on bicycle and a pedestrian collision on sidewalk on the Northwest corner of Canfiled, pedestrian had broken wrist."
8003454,LARCENY - FROM BUILDING,2008-08-18T20:52:00Z,Cleared By Arrest,2008-08-18T20:52:00Z,2008-08-18T20:52:00Z,Hamilton Hall,639 N. 12th St.,UNL ACADEMIC BUILDING,159,0,Transient lodged in jail (Theft by Unlawful Taking & Trespassing) after officers found he had stolen items from the building.
8003457,ALCOHOL - DWI,2008-08-19T01:18:00Z,Cleared By Arrest,2008-08-19T01:18:00Z,,N/A,"N. 17th Street and ""Q"" Street",STREET,0,0,Non-student stopped for driving without headlights after dark. Cited for DWI (tested a .147 BAC)
8003458,ALCOHOL - DWI,2008-08-19T01:22:00Z,Cleared By Arrest,2008-08-19T01:22:00Z,2008-08-19T01:22:00Z,N/A,"N. 12th Street and ""Q"" Street",STREET,0,0,"Non-student cited for DWI, straddling lane lines an no working tail light. Tested a .117 BAC."
8003470,ALCOHOL - MINOR IN POSSESSION,2008-08-20T03:32:00Z,Cleared By Arrest,2008-08-20T03:32:00Z,,N/A,"""S"" Street and N. 19th Street",STREET,0,0,Two UNL students cited/released for MIP/MIPC (.161 BAC).
8003471,VANDALISM - BY GRAFFITI,2008-08-20T07:42:00Z,Inactive,2008-08-18T07:00:00Z,2008-08-19T12:00:00Z,Pound Hall,513 N. 17th St.,UNL RESIDENCE HALL,0,10,"Graffiti on a metal box in Pound Hall stairwell, $10.00 damage."
8003473,VANDALISM - BY GRAFFITI,2008-08-20T07:42:00Z,Inactive,2008-08-18T17:00:00Z,2008-08-20T07:00:00Z,Neihardt Residence Center,540 N. 16th St.,UNL RESIDENCE HALL,0,10,Graffiti on a metal staircase by Neihardt Hall $10.00 damage.
8003474,LARCENY - FROM COIN OPERATED MACH.,2008-08-20T11:16:00Z,Inactive,,2008-08-20T11:16:00Z,Henzlik Hall,1430 Vine St.,UNL ACADEMIC BUILDING,5.5,0,Money and Kotex taken form a Kotex machine in Henzilk Hall.
8003481,MISC - OTHER,2008-08-20T15:11:00Z,Unfounded,,,Abel Hall,860 N. 17th St.,CONSTRUCTION SITE,0,0,Possible misuse of extra construction materials at the Able Sandoz renovation project.
8003485,LARCENY - FROM BUILDING,2008-08-20T17:59:00Z,Inactive,2008-08-20T16:15:00Z,2008-08-20T17:50:00Z,Westbrook Music Building,"1104 ""R"" St.",UNL ACADEMIC BUILDING,399,0,Ipod taken from room 130 Westbrook $399.00 loss.
8003488,ALCOHOL - DWI,2008-08-20T23:39:00Z,Cleared By Arrest,2008-08-20T23:39:00Z,,N/A,"N. 17th Street and ""Q"" Street",STREET,0,0,Driver cited for DWI > .15/Open Container/Wrong Way on One Way/No Headlights at night.  Turned over to Detox. (.226 BAC)
8003489,DISTURBANCE - BETWEEN NEIGHBORS,2008-08-21T00:57:00Z,Cleared By Exception,2008-08-21T00:53:00Z,2008-08-21T00:56:00Z,Sigma Nu,625 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,0,Victim reports disturbance with neighbors.
8003491,ASSAULT - NON DOMESTIC,2008-08-21T01:58:00Z,Cleared By Arrest,2008-08-21T00:45:00Z,2008-08-21T00:57:00Z,20th-21st and Vine St,,GOVT. PARKING LOT (UNL),0,0,Non student juvenile male assaulted in parking lot.  Cut and swollen lower lip.
8003493,ACCIDENTS - P.D. NOT REPORTABLE,2008-08-21T07:50:00Z,Cleared By Exception,2008-08-21T07:38:00Z,,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING LOT (UNL),0,1050,Two vehicle non injury accident. $1050 total damage.
8003498,ALCOHOL - DRUNK,2008-08-21T15:42:00Z,Inactive,2008-08-21T15:42:00Z,2008-08-21T15:42:00Z,N/A,R Street / 16th - Centennial Mall,SIDEWALK,0,0,Non student taken to Detox as he was unable to care for himself. .291 BAC.
8003503,LITTERING,2008-08-22T01:24:00Z,Cleared By Arrest,2008-08-22T01:24:00Z,,Wick Alumni Center,,SIDEWALK,0,0,Two UNL students cited/released for Littering (Urinating in Public).
8003504,ALCOHOL - MINOR IN POSSESSION,2008-08-22T02:00:00Z,Cleared By Arrest,2008-08-22T02:00:00Z,,N/A,"N. 16th Street and ""R"" Street",STREET,0,0,UNL student cited/released for MIP/Open Container in Vehicle.
8003506,ALCOHOL - DWI,2008-08-22T04:12:00Z,Cleared By Arrest,2008-08-22T04:12:00Z,,N/A,N. 14th Street and Salt Creek Roadway,STREET,0,0,UNL student cited/released for .02 Violation/MIPC/Careless Driving.
8003509,LARCENY - FROM COIN OPERATED MACH.,2008-08-22T10:06:00Z,Inactive,,,Benton Hall,"1535 ""U"" St.","UNL SUPPORT FACILITY (office, service)",5,0,Theft of feminine products occurred within the last six months.
8003510,ACCIDENTS - P.D. H&R NOT REPORTABLE,2008-08-22T10:10:00Z,Cleared By Arrest,2008-08-22T10:05:00Z,,Abel Hall,860 N. 17th St.,GOVT. PARKING LOT (UNL),0,500,Two vehicle non injury accident with the vehicle responsible leaving the area with out  leaving notice.
8003513,VANDALISM - OTHER,2008-08-22T13:18:00Z,Inactive,,,Nebraska Hall,900 N. 16th St.,UNL ACADEMIC BUILDING,0,400,Belated report of a window shattered in Nebraska Hall.
8003516,UNL POLICY VIOLATION - WEAPONS,2008-08-22T16:48:00Z,Cleared By Exception,2008-08-22T16:45:00Z,,Neihardt Residence Center,,UNL RESIDENCE HALL,0,0,A student arrived at a dormitory with a drill rifle in a case. Weapon removed from Campus.
8003517,LARCENY - FROM BUILDING,2008-08-22T17:31:00Z,Inactive,,,N/A,,UNL ACADEMIC BUILDING,200,0,A camera was stolen from East Campus.
8003520,MEDICAL EMERGENCY,2008-08-22T20:46:00Z,Cleared By Exception,2008-08-22T20:46:00Z,,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,0,0,Female fell walking down steps.  Laceration to her knee.  Transported to Bryan LGH West.
8003522,ALCOHOL - MINOR IN POSSESSION,2008-08-23T00:41:00Z,Cleared By Arrest,2008-08-23T00:41:00Z,,Phi Kappa Psi,"1548 ""S"" St.",OFF CAMPUS/GREEK HOUSING,0,0,Disturbance outisde of fraternity.  One non-student cited/released for MIPC (.164 BAC).
8003527,LITTERING,2008-08-23T02:17:00Z,Cleared By Arrest,2008-08-23T02:17:00Z,,The Village,1055 N. 16th St.,UNL RESIDENCE HALL,0,0,UNL student cited/released for Littering (Urinating in Public).
8003528,MISC - OTHER,2008-08-23T02:34:00Z,Cleared By Exception,2008-08-23T02:34:00Z,,N/A,N. 17th Street and Vine Street,"EMERGENCY PHONE (only on GOA, UTL)",0,0,UNL student contacted placing sticker on Emergency Phone at 16th/Vine (Northeast corner).
