Case #,Incident Code,Report Time,Case Status,Start Occurred,End Occurred,Building,Location 1,Location 2,Stolen,Damaged,Summary
7002382,TRESPASSING,2007-06-11T04:13:00Z,Cleared By Exception,2007-06-11T04:13:00Z,,Barkley Center,4075 East Camp Loop,UNL ACADEMIC BUILDING,0,0,Male party contacted for checking doors and windows.  Issued Ban and Bar Policy Letter.
7002389,LARCENY - FROM MOTOR VEHICLE,2007-06-11T14:06:00Z,Inactive,2007-06-10T09:00:00Z,2007-06-10T12:45:00Z,HSS North Lot,1220 N. 14th St.,GOVT. PARKING LOT (UNL),4000,0,Golf clubs taken from vehicle in the HSS parking lot.
7002390,LARCENY - STOLEN BIKE,2007-06-11T15:27:00Z,Cleared By Exception,2007-06-09T20:00:00Z,2007-06-10T17:30:00Z,Selleck Quad,600 N. 15th St.,SIDEWALK,90,0,Bike taken from bike rack by Selleck Quad.
7002394,NARCOTICS - POSSESSION,2007-06-11T20:14:00Z,Cleared By Arrest,2007-06-11T20:14:00Z,2007-06-11T20:30:00Z,N/A,N. 25th Street and Vine Street,STREET,0,0,Party arrested for having marihuana in his vehicle.
7002395,NARCOTICS - POSSESSION,2007-06-11T23:09:00Z,Cleared By Arrest,2007-06-11T23:09:00Z,,N/A,"N. 17th Street and ""X"" Street",STREET,0,0,Non Student stopped on traffic violation found to be in poss. of drug paraphernalia.
7002397,VANDALISM - BY GRAFFITI,2007-06-12T07:57:00Z,Inactive,2007-06-11T17:00:00Z,2007-06-12T07:57:00Z,N/A,Arbor Drive and East Campus Loop,SIDEWALK,0,125,"""D3M"" spray-painted at 3 locations on East Campus."
7002402,LARCENY - STOLEN BIKE,2007-06-12T18:32:00Z,Inactive,2007-06-12T11:00:00Z,2007-06-12T18:10:00Z,Nebraska Hall,900 N. 16th St.,SIDEWALK,108,0,Bike taken from bike racks at Nebraska Hall.
7002405,ALCOHOL - DWI,2007-06-13T01:48:00Z,Cleared By Arrest,2007-06-13T01:48:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,Non Student stopped for speeding found to be DWI. .092 BAC. TOT Respnsible pty at Detox.
7002408,VANDALISM - OTHER,2007-06-13T09:25:00Z,Inactive,2007-06-12T15:00:00Z,2007-06-13T07:25:00Z,N/A,"N. 14th Street and ""W"" Street",GOVT. PARKING LOT (UNL),0,300,Windshield to a vehicle vandalizedt.
7002413,LARCENY - STOLEN BIKE,2007-06-13T13:45:00Z,Inactive,2007-04-10T12:00:00Z,2007-05-10T20:00:00Z,Abel Hall,860 N. 17th St.,SIDEWALK,38,0,Blue Magma last seen in mid April.
7005273,DISTURBANCE - OTHER,2007-06-13T17:04:00Z,Inactive,2005-04-01T19:00:00Z,2007-06-13T17:00:00Z,Hamilton Hall,639 N. 12th St.,UNL ACADEMIC BUILDING,0,0,Initial disturbance report.
7002417,ALCOHOL - DWI,2007-06-14T01:27:00Z,Cleared By Arrest,2007-06-14T01:27:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,Pty stopped for speeding found to be DWI .116 BAC. Cited tot responsible pty at Detox.
7002421,LOST OR STOLEN ITEM,2007-06-14T14:40:00Z,Inactive,2007-06-11T20:30:00Z,2007-06-11T20:30:00Z,Morrill Hall,"1335 ""U"" St.",SIDEWALK,10,0,Purse and contents.
7002422,LOST OR STOLEN ITEM,2007-06-14T15:30:00Z,Inactive,2007-06-14T12:30:00Z,2007-06-14T12:30:00Z,Burnett Hall,"1220 ""T"" St.",SIDEWALK,59.99,0,Verizon pink Razor lost after class.
7002426,TRESPASSING,2007-06-14T20:02:00Z,Cleared By Exception,2007-06-14T20:00:00Z,2007-06-14T20:00:00Z,Sheldon Memorial Art Gallery,451 N. 12th St.,SIDEWALK,0,0,Skateboarders at Sheldon. Two ban and barred. Three given policies.
7002429,ALCOHOL - DRUNK,2007-06-15T00:39:00Z,Cleared By Arrest,2007-06-15T00:39:00Z,,N/A,,SIDEWALK,0,0,Intoxicated person (.295 BAC). Arrested and TOT Detox.  Cited for Urinating in Public.
7000467,TRESPASSING,2007-06-15T14:21:00Z,Inactive,2007-02-02T14:21:00Z,2007-02-02T14:21:00Z,C. Y. Thompson Library,1625 N. 38th St.,GOVT. LOT/FIELD (UNL),0,0,Two males skateboarding on UNL property.
7002450,MISC - OTHER,2007-06-16T01:07:00Z,Cleared By Arrest,2007-06-16T01:07:00Z,,N/A,"1630 ""P"" St.",ALLEY,0,0,Male contacted and cited/released for Urinating in Public.
7002451,ALCOHOL - DRUNK,2007-06-16T03:25:00Z,Cleared By Exception,2007-06-16T03:25:00Z,,Beta Theta Pi,"1515 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,0,Intoxicated male contacted.  Taken into custody and TOT Detox.
7002458,MEDICAL EMERGENCY,2007-06-17T00:56:00Z,Inactive,2007-06-17T00:56:00Z,,N/A,"Centennial Mall and ""R"" Street",SIDEWALK,0,0,Intoxicated party fell on steps.  TOT LFR.
7002460,VANDALISM - OTHER,2007-06-17T16:26:00Z,Inactive,2007-06-16T18:00:00Z,2007-06-17T16:26:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,500,Revolving door at the City Union damaged.
7002462,LARCENY - FROM MOTOR VEHICLE,2007-06-18T01:05:00Z,Inactive,2007-06-17T23:30:00Z,2007-06-18T01:05:00Z,Boat House,1000 N. 16th St.,GOVT. PARKING LOT (UNL),190,300,Drivers window shattered and an  ipod stolen from inside. Vehicle was parked on the North side of X street between 16th and 17th Streets.
7002471,ACCIDENTS - INJURY,2007-06-18T14:47:00Z,Inactive,2007-06-16T09:45:00Z,2007-06-16T10:15:00Z,N/A,7600 N. 70th St.,STREET,0,0,Party hit in arm by bus at the Abbott Sports Complex.
7002481,LOST OR STOLEN ITEM,2007-06-19T15:08:00Z,Inactive,2007-06-19T09:00:00Z,,N/A,,GOVT. PARKING LOT (UNL),130,0,Pty reported losing her cell phone somewjere in the Champions Club. Non Student.
7002482,VANDALISM - BY GRAFFITI,2007-06-19T15:29:00Z,Inactive,2007-06-18T11:00:00Z,2007-06-18T12:15:00Z,"1820 ""R"" St.","1820 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,125,"Vandalism to building and vehicle, both spray painted."
7002485,TRESPASSING,2007-06-19T19:41:00Z,Cleared By Exception,2007-06-19T19:41:00Z,2007-06-19T19:41:00Z,N/A,6900 W. Superior St.,GOVT. LOT/FIELD (UNL),0,0,Parties warned for trespassing on UNL property at 6900 W. Superior Street.
7002489,MEDICAL EMERGENCY,2007-06-19T22:28:00Z,Inactive,2007-06-19T22:28:00Z,,Kabredlo's,"1540 ""P"" St.",CONVENIENCE STORE,0,0,Non student complaining of chest pains at 16th and P streets. Transported to Bryan LGH West by LFR.
7002491,ALCOHOL - DWI,2007-06-20T03:54:00Z,Cleared By Arrest,2007-06-20T03:54:00Z,,N/A,N. 27th Street and Vine Street,STREET,0,0,Non student stopped on traffic violation found to be DWI. .122 BAC.
7002501,LARCENY - FROM MOTOR VEHICLE,2007-06-20T16:53:00Z,Inactive,2007-06-20T06:50:00Z,2007-06-20T15:30:00Z,Law College,1875 N. 42nd St.,STREET,60,0,Purse taken from vehicle on East Campus.
7002500,LARCENY - STOLEN BIKE,2007-06-20T16:57:00Z,Inactive,2007-06-14T17:00:00Z,2007-06-17T11:00:00Z,The Courtyards,733 N. 17th St.,SIDEWALK,120,0,Bike taken from the Courtyards bike rack.
7002503,NARCOTICS - POSSESSION,2007-06-21T01:13:00Z,Cleared By Arrest,2007-06-21T01:13:00Z,,N/A,N. 32nd Street and Huntington Avenue,PARK/REC AREA,0,0,2 Non Students contacted setting in a parked veh. at Fleming fields. 1 pty arrested on warrant and poss. Marijuana >oz.
7002504,ALCOHOL - DRUNK,2007-06-21T01:44:00Z,Inactive,2007-06-21T01:44:00Z,,College of Business Admin.,,UNL ACADEMIC BUILDING,0,0,Non student taken to detox after being observed having difficulty walking. .198 BAC.
7002507,FIRE (WORKING) - NO ALARM,2007-06-21T02:55:00Z,Inactive,2007-06-21T03:42:00Z,2007-06-21T03:42:00Z,College of Business Admin.,512 N. 12th St.,SIDEWALK,0,0,Fire in wooden trash receptacle.  Minimal damage.
7002508,FIRE (WORKING) - NO ALARM,2007-06-21T03:19:00Z,Inactive,2007-06-21T03:19:00Z,,N/A,,AUDITORIUM/THEATER,0,200,"Trash container fire in front of Lied Center, fire put out by LFR."
7002505,LARCENY - OTHER OR FROM OPEN AREA,2007-06-21T04:12:00Z,Cleared By Arrest,2007-06-21T02:29:00Z,,Beadle Center,,"UNL SUPPORT FACILITY (office, service)",20,0,"Non Student observed stealing 2 bike handle extensions cited for theft, lodged on warrant."
7002518,NARCOTICS - POSSESSION,2007-06-22T00:41:00Z,Cleared By Arrest,2007-06-22T00:41:00Z,,N/A,"N. 24th Street and ""Q"" Street",STREET,0,0,Traffic Stop.  Driver cited/released for Poss of Marijuana < 1 oz. (3.8 g)
7002520,ALCOHOL - DRUNK,2007-06-22T04:11:00Z,Inactive,2007-06-22T04:11:00Z,,N/A,,GOVT. PARKING LOT (UNL),0,0,Intoxicated male.  Taking into custody and TOT Detox.  (.204 BAC)
7002521,VANDALISM - OTHER,2007-06-22T07:33:00Z,Inactive,2007-06-21T19:00:00Z,2007-06-22T07:00:00Z,N/A,4240 Fair St.,CONSTRUCTION SITE,0,500,Several pieces of galvanized steel ducts damaged in the construction area of the new Morrison Life Science Research Center.
7002522,LARCENY - FROM MOTOR VEHICLE,2007-06-22T09:19:00Z,Inactive,2007-06-08T13:00:00Z,2007-06-20T06:00:00Z,17 & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),36,0,Gas siphoned out of a UNL vehicle.
7002523,VANDALISM - OTHER,2007-06-22T09:32:00Z,Inactive,2007-06-21T16:00:00Z,2007-06-22T07:30:00Z,Love Library North,"1300 ""R"" St.",LIBRARY,0,500,Copy machine vandalized.
7002525,MEDICAL EMERGENCY,2007-06-22T11:03:00Z,Cleared By Exception,2007-06-22T11:03:00Z,,Wick Alumni Center,"1520 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Party was dizzy and refused medical transport.
7002526,LARCENY - FROM BUILDING,2007-06-22T11:43:00Z,Cleared By Exception,2007-06-22T10:50:00Z,2007-06-22T11:25:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",45,0,Purse taken from restroom in the City Union.
7002530,FALSE INFORMATION - GIVEN TO OFC.,2007-06-22T22:08:00Z,Cleared By Arrest,2007-06-22T22:08:00Z,,N/A,"N. 17th Street and ""Y"" Street",STREET,0,0,Traffic stop. Driver cited for false info to PO and locged on warrants. Related case 07002532
7002532,MISC - OTHER,2007-06-22T22:55:00Z,Cleared By Arrest,2007-06-22T22:55:00Z,,N/A,"N. 19th Street and ""Y"" Street",STREET,0,0,Open container of rum in vehicle.  Cited and released. Related case #07002530
7002533,LITTERING,2007-06-23T01:13:00Z,Cleared By Arrest,2007-06-23T01:13:00Z,,Andersen Hall,,UNL ACADEMIC BUILDING,0,0,Male contacted for urinating in public.  Cited and released for Littering.
7002534,VANDALISM - BY GRAFFITI,2007-06-23T02:47:00Z,Inactive,2007-06-22T04:00:00Z,2007-06-23T02:47:00Z,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,0,50,D3M spray painted on exterior door.
7002537,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",2007-06-23T10:59:00Z,Inactive,,2007-06-23T10:59:00Z,N/A,East Campus Loop and N. 38th Street,STREET,0,900,Damage to parking designation sign.
7002539,MEDICAL EMERGENCY,2007-06-23T19:36:00Z,Inactive,2007-06-23T19:36:00Z,,Lied Center,301 N. 12th St.,AUDITORIUM/THEATER,0,0,"Female fainted, light headed, nauseous.  TOT LFR."
7002538,VANDALISM - OTHER,2007-06-23T20:27:00Z,Inactive,,2007-06-23T18:45:00Z,Oldfather Hall,660 N. 12th St.,UNL ACADEMIC BUILDING,0,250,Glass pane vandalized.
7002542,VANDALISM - BY GRAFFITI,2007-06-24T09:24:00Z,Inactive,2007-06-24T09:24:00Z,,Richards Hall,560 Stadium Drive,UNL ACADEMIC BUILDING,0,50,Blue spray paint graffiti on the exterior of the building.
7002547,ALCOHOL - DRUNK,2007-06-24T22:32:00Z,Cleared By Exception,2007-06-24T22:32:00Z,,N/A,"N. 16th Street and ""Q"" Street",SIDEWALK,0,0,Transient contacted in the lot in the University Lutheran Chapel lot. Pty taken to detox where he tested .201 BAC.
7002546,LITTERING,2007-06-24T22:39:00Z,Cleared By Arrest,2007-06-24T22:39:00Z,,University Lutheran Chapel,"1510 ""Q"" St.",CHURCH/ETC.,0,0,Non Student walking into traffic taken to detox where he tested .384 BAC.
7002552,FALSE INFORMATION - GIVEN TO OFC.,2007-06-25T00:32:00Z,Cleared By Arrest,2007-06-25T00:32:00Z,,N/A,"N. 17th Street and ""Y"" Street",STREET,0,0,"Non Student stopped on traffic violation, lodged on warrants, cited for open containers of alcohol and false info to an Officer."
7002550,MISC - OTHER,2007-06-25T01:06:00Z,Cleared By Arrest,2007-06-25T01:06:00Z,,N/A,"N. 17th Street and ""Y"" Street",STREET,0,0,Non Student stopped on traffic violation found to have 2 active warrants and open alcoholic containers in the vehicle. Lodged on warrants cited for open container.
7002556,NARCOTICS - POSSESSION,2007-06-25T14:55:00Z,Cleared By Arrest,2007-06-25T14:55:00Z,2007-06-25T14:55:00Z,N/A,"""Y"" Street and N. 21st Street",STREET,0,0,Party arrested for possession of marhiuana.
7002558,DISTURBANCE - OTHER,2007-06-25T19:34:00Z,Cleared By Arrest,2007-06-25T19:34:00Z,2007-06-25T19:34:00Z,Food Industry Complex,1625 Arbor Drive,SIDEWALK,0,0,Two parties cited for trespassing on East Campus.
7002561,DISTURBANCE - OTHER,2007-06-25T20:24:00Z,Cleared By Exception,2007-06-25T20:24:00Z,2007-06-25T20:24:00Z,Sheldon Memorial Art Gallery,451 N. 12th St.,SIDEWALK,0,0,Two pty's were issued ban and bar letters after being contacted for skateboarding in the sheldon gardens.
7002565,NARCOTICS - POSSESSION,2007-06-26T05:02:00Z,Cleared By Arrest,2007-06-26T05:02:00Z,,N/A,"721 ""K"" St.","TREATMENT/DETENTION FACILITY (detox, etc.)",0,0,Intoxicated non student taken to detox where a small amount of marijuana was found in his left front pocket. Cited for poss marijuana>oz. Tested .246 BAC.
7005280,DISTURBANCE - DOMESTIC,2007-06-26T09:53:00Z,Inactive,2007-06-23T12:00:00Z,2007-06-23T21:00:00Z,N/A,,"UNL SUPPORT FACILITY (office, service)",0,0,Concerns regarding a UNL employee's former spouse.
7002568,LOST OR STOLEN ITEM,2007-06-26T16:03:00Z,Cleared By Exception,2007-06-26T09:00:00Z,2007-06-26T16:00:00Z,N/A,,UNKNOWN,100,0,Party lost their cell phone on City Campus.
7002576,ALCOHOL - DWI,2007-06-27T01:22:00Z,Cleared By Arrest,2007-06-27T01:22:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,Pty stopped for speeding found to be DWI. .164 BAC. TOT Detox. Non Student.
7002580,FRAUD - IMPERSONATION,2007-06-27T10:06:00Z,Inactive,2007-06-27T10:03:00Z,,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,White male identified himself as a volunteer University of Nebraska police officer conducting an investigation to an employee at the University Bookstore.
7002583,FALSE INFORMATION - GIVEN TO OFC.,2007-06-27T15:39:00Z,Cleared By Arrest,2006-04-16T23:32:00Z,2006-04-16T23:32:00Z,N/A,Holdrege Street and N. 29th Street,STREET,0,0,Party gave false information on a traffic stop.
7002587,MEDICAL EMERGENCY,2007-06-27T21:28:00Z,Cleared By Arrest,2007-06-27T21:28:00Z,,N/A,,UNL RESIDENCE HALL,0,0,"Pty who was on campus for a camp had been struck by a vehicle earlier, but refused medical this accident was worked by LPD. She now was complaining of pain and was transported via private veh. to bryan lgh wEST."
7002588,SUSPICIOUS PERSON,2007-06-27T22:00:00Z,Inactive,2007-06-11T09:30:00Z,2007-06-27T10:00:00Z,N/A,City of Lincoln,UNKNOWN,0,0,"A male pty rides the bus downtown with the RP, RP feels the pty is trying to get close to her and strikes up unwanted conversations with her. No offense just wants it documented,"
7002594,TRESPASSING,2007-06-28T09:32:00Z,Cleared By Exception,2007-06-28T09:32:00Z,,Memorial Stadium,,SPORT FACILITIES,0,0,Male contacted for panhandling near Memorial Stadium. Male was given the UNL Trespass Policy letter.
7002605,MISC - OTHER,2007-06-29T13:46:00Z,Inactive,2007-06-29T13:46:00Z,,UNL Police,,"UNL SUPPORT FACILITY (office, service)",0,0,Documentation purposes only.
7002611,VANDALISM - BY GRAFFITI,2007-06-29T18:32:00Z,Inactive,,,Cushman Textron,900 N. 21st St.,"UNL SUPPORT FACILITY (office, service)",0,0,Vandalism by graffiti to the Textron building. No suspects.
7002613,LITTERING,2007-06-30T00:43:00Z,Cleared By Arrest,2007-06-30T00:43:00Z,,Andersen Hall,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,0,Male cited for littering by urination in the Andersen Hall parking lot.
7002624,LITTERING,2007-07-01T01:48:00Z,Cleared By Arrest,2007-07-01T01:48:00Z,2007-07-01T01:48:00Z,Andersen Hall,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,0,Person cited for littering by urination in the Andersen Hall parking lot.
7002627,LARCENY - STOLEN BIKE,2007-07-01T18:32:00Z,Inactive,2007-06-29T11:00:00Z,2007-07-01T18:30:00Z,Sigma Alpha Epsilon,635 N. 16th St.,SIDEWALK,275,40,Bike taken from bike rack at 635 N 16th.
7002630,VANDALISM - BY GRAFFITI,2007-07-02T09:20:00Z,Inactive,2007-06-29T17:00:00Z,2007-07-02T09:20:00Z,Alexander Building,"1410 ""Q"" St.",UNL ACADEMIC BUILDING,0,50,A damaged building sign by graffiti with a black permanent marker
7002631,LARCENY - FROM BUILDING,2007-07-02T11:10:00Z,Unfounded,2007-07-02T08:10:00Z,2007-07-02T08:20:00Z,Agricultural Hall,3550 East Campus Loop,UNL ACADEMIC BUILDING,400,0,Misplaced item which was later recovered.
7002645,NARCOTICS - POSSESSION,2007-07-03T10:21:00Z,Cleared By Arrest,2007-07-03T10:21:00Z,,N/A,"""Q"" Street and N. 19th Street",SIDEWALK,0,0,.9 oz of marijuana found on a transient after he was taken into custody for several outstanding warrants.
7002647,BURGLARY,2007-07-03T12:08:00Z,Inactive,2007-06-22T16:00:00Z,2007-07-02T08:00:00Z,Andersen Hall,200 Centennial Mall N.,UNL ACADEMIC BUILDING,700,0,Mini computer taken from Andersen Hall.
7002648,LOST OR STOLEN ITEM,2007-07-03T13:46:00Z,Inactive,2007-06-25T11:00:00Z,2007-06-25T14:00:00Z,N/A,,TRANSPORTATION SERVICE,0,0,Party lost their passport.
7002650,FIRE (WORKING) - NO ALARM,2007-07-03T14:31:00Z,Inactive,2007-07-03T14:25:00Z,,College of Business Admin.,512 N. 12th St.,UNL ACADEMIC BUILDING,0,55,A cigarette butt barrel located on the south side dock of CBA caught on fire.
7002652,DISTURBANCE - OTHER,2007-07-03T17:16:00Z,Cleared By Arrest,2007-06-20T13:30:00Z,2007-06-20T14:30:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Party banned and barred from UNL property for looking up females dresses in the city Union.
7002654,VANDALISM - BY GRAFFITI,2007-07-04T05:36:00Z,Inactive,,2007-07-04T06:01:00Z,N/A,535 N. 16th St.,CHURCH/ETC.,0,10,"Unknown pty(s) wrote ""D3m"" On the North side of the Lutheran Center 535 N. 16th Street."
7002666,LARCENY - OTHER OR FROM OPEN AREA,2007-07-05T07:38:00Z,Inactive,2007-06-27T11:30:00Z,2007-07-03T07:30:00Z,"1820 ""R"" St.","1820 ""R"" St.",GOVT. PARKING LOT (UNL),1635,0,An employees personal trailer stolen from the east side of the parking lot.
7002667,VANDALISM - BY GRAFFITI,2007-07-05T09:25:00Z,Inactive,2007-07-03T20:00:00Z,2007-07-04T16:00:00Z,Westbrook Music Building,"1104 ""R"" St.",UNL ACADEMIC BUILDING,0,50,A steel sculpture outside of Sheldon Art Gallery vandalized with spray paint
7002668,VANDALISM - BY GRAFFITI,2007-07-05T10:15:00Z,Inactive,2007-07-03T17:00:00Z,2007-07-05T08:00:00Z,Morrill Hall,"1335 ""U"" St.",MUSEUM,0,50,Vandalism by graffiti to a dumpster outside of Morrill Hall.
7002669,VANDALISM - BY GRAFFITI,2007-07-05T10:15:00Z,Inactive,2007-07-03T17:00:00Z,2007-07-05T10:15:00Z,College of Business Admin.,512 N. 12th St.,UNL ACADEMIC BUILDING,0,50,Graffiti on wall north side of CBA.
7002670,VANDALISM - BY GRAFFITI,2007-07-05T10:15:00Z,Inactive,2007-07-03T17:00:00Z,2007-07-05T10:15:00Z,Canfield Administration Building,"""R"" Street and N. 14th Street",GOVT. LOT/FIELD (UNL),0,50,Graffiti on electrical box by Canfield building.
7002671,VANDALISM - BY GRAFFITI,2007-07-05T10:39:00Z,Inactive,2007-07-03T17:00:00Z,2007-07-05T08:00:00Z,Hamilton Hall,639 N. 12th St.,SIDEWALK,0,50,Vandalism by graffiti to newspaper dispensers outside of Hamilton Hall.
7002676,ACCIDENTS - P.D. REPORTABLE,2007-07-05T11:46:00Z,Inactive,2007-07-05T11:46:00Z,,N/A,"N. 15th Street and ""U"" Street",STREET,0,0,Two vehicle accident at 15th and U st. No injuries.
7002677,VANDALISM - BY GRAFFITI,2007-07-05T12:08:00Z,Inactive,2007-07-03T17:00:00Z,2007-07-05T08:00:00Z,Ferguson Hall,"1130 ""S"" St.",UNL ACADEMIC BUILDING,0,50,D3M spray-painted on a building sign.
7002678,LARCENY - FROM BUILDING,2007-07-05T12:53:00Z,Cleared By Exception,2007-07-03T09:00:00Z,2007-07-03T17:00:00Z,College of Business Admin.,512 N. 12th St.,UNL ACADEMIC BUILDING,0,0,A credit card and debit card taken from the inside of an employees purse. The purse was left unattended and unsecured.
7002679,FRAUD - CREDIT CARDS/ATM/BANK CARD,2007-07-05T13:15:00Z,Cleared By Arrest,,2007-07-03T10:00:00Z,N/A,City of Lincoln,DEPT/CHAIN STORE,0,0,Stolen credit and debit card used to make several unauthorized purchases.
7002684,TRESPASSING,2007-07-05T17:18:00Z,Inactive,2007-06-25T11:00:00Z,,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Party ban and barred for trespassing in the women's restroom in the City Union.
7002685,LARCENY - FROM BUILDING,2007-07-05T18:28:00Z,Inactive,2007-07-05T01:00:00Z,2007-07-05T18:10:00Z,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,653,0,Purse taken from room in Selleck.
7002686,LARCENY - FROM BUILDING,2007-07-05T21:32:00Z,Cleared By Exception,2007-07-05T14:00:00Z,2007-07-05T15:00:00Z,Benton Hall,"1535 ""U"" St.",UNL ACADEMIC BUILDING,26,0,Wallet taken from room in Benton Hall.
7002687,FRAUD - CREDIT CARDS/ATM/BANK CARD,2007-07-05T21:32:00Z,Cleared By Arrest,2007-07-05T16:34:00Z,2007-07-05T20:52:00Z,N/A,City of Lincoln,UNKNOWN,0,0,Parties stolen credit cards were used to purchase items.
7002696,MISC - OTHER,2007-07-06T20:53:00Z,Cleared By Arrest,2007-07-06T20:53:00Z,2007-07-06T20:59:00Z,N/A,"Centennial Mall and ""Q"" Street",STREET,0,0,Traffic Stop.  Passenger Cited/Released for Open Container.
7002698,LITTERING,2007-07-07T00:59:00Z,Cleared By Arrest,2007-07-07T00:59:00Z,,Andersen Hall,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,0,Non student cited/released for Littering.
7002702,MEDICAL EMERGENCY,2007-07-07T16:30:00Z,Inactive,2007-07-07T16:30:00Z,2007-07-07T16:30:00Z,Bob Devaney Sports Center,1600 Court St.,SPORT FACILITIES,0,0,Party transported to Bryan/LGH West for treatment of possible stroke.
7002718,OUTSIDE - O.P.S. OTHER,2007-07-08T22:21:00Z,Cleared By Exception,2007-07-08T22:21:00Z,,N/A,2354 N. 33rd St.,AUTO REPAIR (Other than UNL),0,0,Stolen vehicle recovered behind 2354 N.33rd. Veh. had been reported as stolen to the LPD Earlier in the night.
7002716,ALCOHOL - DRUNK,2007-07-08T23:51:00Z,Cleared By Exception,2007-07-08T23:51:00Z,,N/A,"N. 19th Street and ""P"" Street",SIDEWALK,0,0,Non Student taking to detox after found passed out at 14th and P streets. .206 BAC.
7002723,ACCIDENTS - P.D. REPORTABLE,2007-07-09T09:51:00Z,Inactive,2007-07-09T09:19:00Z,,N/A,"""R"" Street and N. 14th Street",STREET,0,550,Parked police vehicle struck by a privately owned bus.
7002727,MEDICAL EMERGENCY,2007-07-09T21:11:00Z,Inactive,2007-07-09T21:05:00Z,2007-07-09T21:10:00Z,N/A,"""R"" Street and N. 19th Street",GOVT. PARKING LOT (UNL),0,0,Medical call in the parking lot at 19th and R Street. Party had  a seizure and was conscious. Party taken to Bryan-West.
7002713,MEDICAL EMERGENCY,2007-07-09T23:25:00Z,Inactive,2007-07-09T23:25:00Z,,N/A,600 N. 15th St.,GOVT. LOT/FIELD (UNL),0,0,"Student playing a game of ""Capture the flag"" tripped and struck his head. Pty transported to bryan LGH West by LFR."
7002735,VANDALISM - BY GRAFFITI,2007-07-10T16:46:00Z,Inactive,,2007-07-10T16:46:00Z,Alexander Building,"1410 ""Q"" St.","UNL SUPPORT FACILITY (office, service)",0,25,Vandalism by graffiti on a door of 1400 Q Street.
7002736,VANDALISM - BY GRAFFITI,2007-07-10T19:08:00Z,Inactive,,2007-07-10T19:08:00Z,Union-City,"1400 ""R"" St.",SIDEWALK,0,50,Graffiti on a US Mail Drop Box. on the south side of the City Union.
7002738,DISTURBANCE - OTHER,2007-07-10T23:47:00Z,Cleared By Exception,2007-07-10T23:47:00Z,2007-07-10T23:47:00Z,C. Y. Thompson Library,1625 N. 38th St.,SIDEWALK,0,0,Non studet given ban and bar policy letter for skateboarding on UNL Property.
7002739,ALCOHOL - DWI,2007-07-11T01:23:00Z,Cleared By Arrest,2007-07-11T01:23:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,Non Student stopped on traffic violation found to be DUS. .137 BAC.
7002740,ALCOHOL - DRUNK,2007-07-11T01:23:00Z,Cleared By Exception,2007-07-11T01:23:00Z,,N/A,"N. 14th Street and ""P"" Street",SIDEWALK,0,0,Non Student taken to detox. .260 BAC.
7002743,LARCENY - STOLEN BIKE,2007-07-11T18:12:00Z,Inactive,2007-07-11T17:50:00Z,2007-07-11T18:12:00Z,Love Library South,"1248 ""R"" St.",GOVT. LOT/FIELD (UNL),100,5,Two bikes taken from the Love Library bike racks.
7002745,VANDALISM - OTHER,2007-07-11T21:29:00Z,Inactive,2007-07-11T17:00:00Z,2007-07-11T18:15:00Z,Abel Hall,860 N. 17th St.,GOVT. PARKING LOT (UNL),0,10,Unk pty(s) threw tar on a school bus.
7002747,NARCOTICS - POSSESSION,2007-07-11T23:17:00Z,Cleared By Arrest,2007-07-11T23:17:00Z,,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,0,0,"Non Students staying in a dorm for a camp were found to be in poss of marijuana under an oz, also in poss of tobacco, under age."
7002750,MISC - OTHER,2007-07-12T01:32:00Z,Cleared By Arrest,2007-07-12T01:17:00Z,,N/A,"N. 17th Street and ""R"" Street",CONVENIENCE STORE,0,0,Non Student cited for urinating in public at 240 N. 17th Street.
7002754,ALCOHOL - DRUNK,2007-07-12T17:35:00Z,Inactive,2007-07-12T17:35:00Z,,N/A,,SIDEWALK,0,0,intoxicated party taken to detox.
7002755,VANDALISM - BY GRAFFITI,2007-07-12T23:09:00Z,Inactive,,,Love Library North,"1300 ""R"" St.",LIBRARY,0,80,D3M written on Library window.
