Case #,Incident Code,Reported,Case Status,Start Occurred,End Occurred,Building,Location,Stolen,Damaged,Summary
14002371,TRAFFIC - SUSPENDED DRIVER,5/21/14 23:15,Cleared by Arrest,5/21/14 23:15,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,"Officer conducted traffic stop near 17th and Vine Streets.  The driver (non-UNL) was cited for DUS, Speeding, No Seat Belts.  He was lodged at D&E on active detention order for absconding parole."
14002373,ALCOHOL - DWI,5/21/14 23:37,Cleared by Arrest,5/21/14 23:37,,N/A,N 17TH ST & R ST (STREET),$0.00 ,$0.00 ,"Officer conducted a traffic stop near 17th and Vine Streets.  The Driver (non-UNL) was cited for DWI, Speeding, No Operator's License, No Seat Belts (BrAC .108).  Released to The Bridge."
14002375,ALCOHOL - DRUNK,5/22/14 1:27,Cleared by Arrest,5/22/14 1:27,,N/A,N 17TH ST & R ST (SIDEWALK),$0.00 ,$0.00 ,An intoxicated party (non-UNL) was placed into protective custody as he appeared unable to care for self due to intoxication (BrAC .190).  Cited for Urinating in Public and released to The Bridge.
14002376,LARCENY - OTHER OR FROM OPEN AREA,5/22/14 1:38,Cleared by Arrest,5/22/14 1:38,,N/A,1317 Q st (SIDEWALK),$120.00 ,$0.00 ,"Three UNL Students contacted near Memorial Stadium after observed to be walking away from the area carrying a chair.  Upon contact, all admitted to stealing the chair from Chipotle restaurant.  All three cited and released for Theft by Receiving.  All submitted to PBT yielding BrAC's of .171, .154, .184."
14002378,ALCOHOL - DRUNK,5/22/14 2:35,Cleared by Exception,5/22/14 2:35,,Union-City,1400 R St (SIDEWALK),$0.00 ,$0.00 ,An intoxicated party (UNL Student) contacted after observed by officers to be vomiting.  Party placed into custody due high level of intoxication and inability to care for self (BrAC .203).  Released to The Bridge.
14002384,LARCENY - STOLEN BIKE,5/22/14 15:49,Inactive,5/8/14 15:00,5/22/14 14:00,N/A,S ST & N 15TH ST (SIDEWALK),$300.00 ,$0.00 ,"Bike taken from rack at 15th and S Street, $300 loss."
14002390,NARCOTICS - POSSESSION,5/23/14 1:41,Cleared by Arrest,5/23/14 1:41,,N/A,N 14TH ST & R ST (SIDEWALK),$0.00 ,$0.00 ,A male (non-student) was contacted for being intoxicated and possibly under the influence of narcotics.  Drug paraphernalia was found on his person and he was transported to The Bridge where he refused to submit to a PBT. The male was cited for possession of drug paraphernalia and released to the care of the Bridge Staff.
14002391,ALCOHOL - DWI,5/23/14 4:32,Cleared by Arrest,5/23/14 4:32,,N/A,N 14TH ST & O ST (STREET),$0.00 ,$0.00 ,"A male (non-student) was contacted for traffic violations and later failed to comply with the orders of a police officer.  The driver showed signs of impairment and tested .138 BAC on a chemical test.  The male was lodged for Failure to Comply with the Order of a Police Officer.  He was cited and released for DUI, Taillight violation, No headlights after dark, and refusal to submit to a PBT."
14002392,MEDICAL EMERGENCY,5/23/14 8:57,Cleared by Exception,5/23/14 8:35,,Memorial Stadium,740 Stadium Dr. (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,A female (non-student) fell off of her bicycle in the parking lot located at the north side of Memorial Stadium.  She sustained minor injuries and refused transportation to the hospital.
14002396,FIRE - FALSE ALARM,5/23/14 11:15,Cleared by Exception,5/23/14 11:15,,Campus Recreation Center,"841 North 14th St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Lincoln Fire and Rescue and UNLPD responded to fire alarm in the Campus Recreation Center.  It was determined to be a false alarm and the alarm was reset.  Multiple construction projects are taking place in the building and may have contributed to the alarm.
14002397,LARCENY - FROM BUILDING,5/23/14 13:41,Unfounded,5/22/14 17:30,5/23/14 12:00,Pi Kappa Phi,519 N 16th Street (OFF CAMPUS/GREEK HOUSING),"$1,270.00 ",$0.00 ,"Report of a stolen black backpack with a laptop computer, external hard driver, shirt and headphones inside."
14002403,LITTERING,5/24/14 1:34,Cleared by Arrest,5/24/14 1:34,,N/A,CENTENNIAL MALL & P ST (SIDEWALK),$0.00 ,$0.00 ,A non-UNL affiliate was cited and released for Urinating in Public.
14002405,ALCOHOL - DRUNK,5/24/14 1:50,Inactive,5/24/14 1:50,,N/A,N 16TH ST & Q ST (COMMERCIAL PARKING LOT),$0.00 ,$0.00 ,A UNL student was placed into civil protective custody and transported to The Bridge. BrAC 0.214.
14002406,ALCOHOL - DRUNK,5/24/14 1:55,Cleared by Exception,5/24/14 1:55,,Avery Hall,1144 T St (SIDEWALK),$0.00 ,$0.00 ,"Two males (one UNL student, one non-student) were contacted for being highly intoxicated.  They were transported to the Bridge Behavioral Health and released to the staff with a .151 BAC (student) and .238 BAC."
14002407,MISC - OTHER,5/24/14 2:45,Cleared by Arrest,5/24/14 2:45,,N/A,1144 M St. (CHURCH/ETC.),$0.00 ,$0.00 ,A non-UNL affiliate was cited and released for Urinating in Public.
14002412,FIRE - FALSE ALARM,5/24/14 10:56,Inactive,5/24/14 10:56,,Chi Omega,480 North 16th St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,A general fire alarm was activated at the Chi Omega sorority.  LFR determined the alarm was activated by workers mixing a stucco material inside the residence and it set off a smoke head.
14002419,ACCIDENTS - P.D. NOT REPORTABLE,5/24/14 22:35,Cleared by Exception,5/24/14 22:30,5/24/14 22:35,Canfield Administration Building,503 N 14th (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,2 vehicle accident in a UNL Parking Lot.  Total damage estimated at $1000.00.  No injuries.
14002422,"AUTO THEFT - STOLEN ELSEWHERE, FOUND IN  LINCOLN",5/24/14 23:01,Inactive,5/24/14 23:01,,N/A,N 16TH ST & W ST (STREET),$0.00 ,$0.00 ,Ofc. attempted to stop a vehicle which fled the area and was last seen near 16th and Vine.  Vehicle was later found unoccupied near 12th and R St.
14002423,NARCOTICS - POSSESSION,5/25/14 2:42,Cleared by Arrest,5/25/14 2:42,,N/A,STATE FAIR PARK DR & N ANTELOPE VALLEY PKWY (STREET),$0.00 ,$0.00 ,Non-student contacted on a traffic stop. Cited/released for Poss Marijuana < 1 oz.
14002432,ALCOHOL - DWI,5/26/14 1:36,Cleared by Arrest,5/26/14 1:36,,N/A,N 10TH ST & T ST (STREET),$0.00 ,$0.00 ,"Non-student contacted on a traffic stop.  Cited/released for .02 Violation (.059 BrAC), MIP and Speeding."
14002433,LARCENY - OTHER OR FROM OPEN AREA,5/26/14 9:04,Cleared by Arrest,5/26/14 9:04,,Canfield Administration Building,503 N 14th (SIDEWALK),$20.00 ,$0.00 ,"Ofc. dispatched to the East side of Canfield on a person stealing bike accessories.  Person was contacted, cited and released for theft by unlawful taking and possession of drug paraphernalia."
14002435,TRAFFIC - SUSPENDED DRIVER,5/26/14 11:50,Cleared by Arrest,5/26/14 11:50,,N/A,N 16TH ST & U ST (STREET),$0.00 ,$0.00 ,"While working Click it or Ticket Ofc. stopped a vehicle for speeding near 16th and S street.  The driver was cited and released for DUS, Speeding, No Insurance and No Seat Belt."
14002436,MEDICAL EMERGENCY,5/26/14 12:17,Cleared by Exception,5/26/14 12:17,,N/A,N 16TH ST & U ST (STREET),$0.00 ,$0.00 ,Officer was approached for a medical issue involving a UNL student. LFR was summoned and LFR transported the student to the hospital.
14002438,LARCENY - STOLEN BIKE,5/26/14 14:30,Inactive,5/22/14 19:00,5/26/14 12:00,Alpha Gamma Rho,1430 Idylwild (OFF CAMPUS/GREEK HOUSING),$350.00 ,$25.00 ,"Bike taken from 1430 Idlywild (Alpha Gamma Rho), $350 loss."
14002440,TRAFFIC - SUSPENDED DRIVER,5/26/14 16:22,Cleared by Arrest,5/26/14 16:22,,N/A,N 17TH ST & R ST (STREET),$0.00 ,$0.00 ,"Vehicle stopped at AVP and Dawes Ave, driver found to be suspended, cited for DUS and released."
14002448,TRAFFIC - SUSPENDED DRIVER,5/27/14 2:47,Cleared by Arrest,5/27/14 2:47,,N/A,N 10TH ST & T ST (STREET),$0.00 ,$0.00 ,"Non-student contacted on a traffic stop.  Cited/released for DUS, Speeding and No Valid Registration."
14002452,LARCENY - FROM BUILDING,5/27/14 8:10,Inactive,5/3/14 0:01,5/13/14 17:00,Bessey Hall,1215 U St (UNL ACADEMIC BUILDING),$170.00 ,$0.00 ,A camera was stolen from a lost and found box.
14002487,DISTURBANCE - OTHER,5/27/14 11:10,Inactive,5/27/14 11:10,,Canfield Administration Building,"503 N 14th (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,"Concerns raised that a UNL student has been disruptive, disrespectful and argumentative in class."
14002459,DISTURBANCE - OTHER,5/27/14 14:30,Inactive,,,Memorial Stadium,"740 Stadium Drive (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,UNL staff member reported that an on-call employee had told people he could hire them to work without authorization.
14002460,TRAFFIC - SUSPENDED DRIVER,5/27/14 14:32,Cleared by Arrest,12/8/13 21:40,,N/A,"(UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Non student reported someone had used his identity during a traffic stop.  Person responsible located and charges to be amended.
14002462,LARCENY - STOLEN BIKE,5/27/14 16:48,Inactive,5/25/14 19:00,5/26/14 3:00,Nebraska Hall,900 North 16th St (SIDEWALK),$100.00 ,$0.00 ,Bike taken from rack beneath the Nebraska Hall/Scott Engineering Building link. $100 loss.
14002461,LARCENY - STOLEN BIKE,5/27/14 17:07,Cleared by Exception,5/27/14 14:29,5/27/14 14:29,Canfield Administration Building,503 N 14th (SIDEWALK),$0.00 ,$0.00 ,"Bicycle taken from the east side of building.  Trek later recovered behind 1139 Charleston Street.  Person responsible was contacted, no citation."
14002483,ACCIDENTS - P.D. REPORTABLE,5/29/14 7:51,Cleared by Exception,5/29/14 7:51,,1102 T St,1102 T St. (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Ofc. was dispatched to the UNL parking lot located on the south side of Memorial Stadium on a two vehicle non-injury accident.
14002490,FIRE - FALSE ALARM,5/29/14 12:05,Cleared by Exception,5/29/14 12:05,,Bob Devaney Sports Center,"1600 Court St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Ofc. and LFR were dispatched to the Bob Devaney Sports Complex in reference to a general fire alarm.  Alarm was caused by a mechanical issue.
14002492,DISTURBANCE - OTHER,5/29/14 14:04,Cleared by Exception,5/29/14 14:04,,N/A,STADIUM DR & U ST (SIDEWALK),$0.00 ,$0.00 ,"Officers responded to the report of an indecent exposure in progress on the west side of Memorial Stadium. A male and a female, non-students, were contacted along with witnesses who said the female never exposed herself."
14002497,FALSE INFORMATION - GIVEN TO OFC.,5/29/14 18:16,Cleared by Arrest,5/29/14 18:16,,N/A,N 27TH ST & APPLE ST (STREET),$0.00 ,$0.00 ,Non student juvenile cited/YAC for False Information/Out of State Juvenile Detainer (Utah).
14002505,ALCOHOL - DWI,5/30/14 3:40,Cleared by Arrest,5/30/14 3:40,,N/A,132 N 32nd Street (COMMERCIAL PARKING LOT),$0.00 ,$0.00 ,Non-student cited for DWI (.213 BAC) and lodged in jail by the Lincoln Police Department on an unrelated charge.
14002507,ALCOHOL - UNL POLICY VIOLATION,5/30/14 6:50,Cleared by Exception,5/30/14 6:50,,Campus Recreation Center,"841 North 14th St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,UNL student contacted in reference to having alcohol in a building.  He is of the legal drinking age so no citation issued.
14002510,FIRE - FALSE ALARM,5/30/14 9:59,Cleared by Exception,5/30/14 9:59,,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Fire alarm activated by construction in the building.
14002514,TRAFFIC - SUSPENDED DRIVER,5/30/14 15:54,Cleared by Arrest,5/30/14 15:54,,N/A,N 17TH ST & X ST (STREET),$0.00 ,$0.00 ,Non student cited/released for DUS.
14002522,TRAFFIC - SUSPENDED DRIVER,5/30/14 23:20,Cleared by Arrest,5/30/14 23:20,,N/A,N 17TH ST & R ST (STREET),$0.00 ,$0.00 ,A non-UNL affiliate was cited and released for DUS and Speeding.
14002524,TRAFFIC - SUSPENDED DRIVER,5/31/14 0:42,Cleared by Arrest,5/31/14 0:42,,N/A,N 17TH ST & R ST (STREET),$0.00 ,$0.00 ,"A non-UNL affiliate was cited and released for DUS, No Proof of Insurance and Speeding."
14002525,LITTERING,5/31/14 1:31,Cleared by Arrest,5/31/14 1:31,,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,A UNL student was cited and released for Littering.
14002526,ALCOHOL - DWI,5/31/14 2:01,Cleared by Arrest,5/31/14 2:01,,N/A,N 14TH ST & Q ST (STREET),$0.00 ,$0.00 ,A non-UNL affiliate was cited and released for DUI and No headlight after dark.
14002528,ALCOHOL - DRUNK,5/31/14 2:29,Cleared by Exception,5/31/14 2:29,,Andersen Hall,200 Centennial Mall North (SIDEWALK),$0.00 ,$0.00 ,"Ofc. made contact with two intoxicated persons, non-UNL, on the south saide of  Anersen Hall.  Both were transported to The Bridge Behavioral Health as they were unable to care for themselves.  BAC's 0.246 and 0.176"
14002527,ALCOHOL - DRUNK,5/31/14 2:37,Inactive,5/31/14 2:37,,Love Library South,1248 R (SIDEWALK),$0.00 ,$0.00 ,A non-UNL affiliate was placed into civil protective custody and transported to The Bridge Behavioral Health.
14002529,ALCOHOL - DWI,5/31/14 3:08,Cleared by Arrest,5/31/14 3:08,,N/A,N 10TH ST & O ST (STREET),$0.00 ,$0.00 ,"A non-UNL affiliate was cited and released for DUI, Negligent Driving and No Light at Night."
14002537,FIRE - FALSE ALARM,5/31/14 22:16,Cleared by Exception,5/31/14 22:16,,Innovation Campus,"1800 State Fair Park Drive (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Ofc. dispatched to the Icebox on a general fire alarm.  It was determined that there was a problem with the fire panel.
14002540,LITTERING,6/1/14 0:49,Cleared by Arrest,6/1/14 0:49,,Memorial Stadium,740 Stadium Dr. (SIDEWALK),$0.00 ,$0.00 ,A UNL student was cited for Littering and was transported to The Bridge. BrAc .249.  A UNL student was placed into civil protective custody and transported to the Bridge. BrAC .240.
14002542,ALCOHOL - DRUNK,6/1/14 2:26,Cleared by Exception,6/1/14 2:26,,Alpha Tau Omega,1433 R St. (SIDEWALK),$0.00 ,$0.00 ,"Ofc. contacted three males, non-UNL, on the sidewalk in front of the ATO house.  One male was unable to care for himself and transported to the Bridge.  BAC 0.133"
14002543,ALCOHOL - DRUNK,6/1/14 2:31,Cleared by Exception,6/1/14 2:31,,SCHORR CENTER,1100 T Street (SIDEWALK),$0.00 ,$0.00 ,Two non-students were placed into civil protective custody and transported to The Bridge. BrAC's .202 and .234.
14002541,ALCOHOL - DRUNK,6/1/14 4:40,Cleared by Exception,6/1/14 4:40,6/1/14 4:40,N/A,N 17TH ST & Q ST (STREET),$0.00 ,$0.00 ,A UNL student was placed into civil protective custody and transported to The Bridge. BrAC 0.264.
14002553,VANDALISM - OTHER,6/2/14 14:55,Inactive,6/2/14 12:00,6/2/14 14:30,Neihardt Residence Center,540 North 16th St (UNL RESIDENCE HALL),$0.00 ,$150.00 ,"Vandalism in Neihardt Residence Hall, three lamps damaged, $150 damage."
14002556,NARCOTICS - POSSESSION,6/2/14 20:44,Cleared by Arrest,6/2/14 20:44,,N/A,ANTELOPE VALLEY PARKWAY & MILITARY RD (STREET),$0.00 ,$0.00 ,"Two non-students contacted on a traffic stop (AVP/Military).  The driver was cited for Possession of Drug Paraphernalia, No Proof of Financial Responsibility and Failure to Signal Turn."
14002560,LARCENY - FROM BUILDING,6/3/14 14:12,Inactive,,,Nelle Cochrane Woods Art Bldg.,1140 R St (UNL ACADEMIC BUILDING),"$4,550.00 ",$0.00 ,"Items taken from classroom in Woods Art Building, $4500 loss."
14002565,TRAFFIC - SUSPENDED DRIVER,6/3/14 16:57,Cleared by Arrest,6/3/14 16:57,,N/A,N 27TH ST & HOLDREGE ST (STREET),$0.00 ,$0.00 ,"Vehicle stopped at 27th and Holdrege Street, driver found to be revoked, cited and released for same."
14002571,DISTURBANCE - OTHER,6/4/14 8:54,Cleared by Arrest,6/4/14 8:54,,Colonial Terrace Apartments 3323 Starr,3323 Starr (UNL APARTMENT),$10.00 ,$0.00 ,"Officers were dispatched to the area of 33rd and Starr street on a disturbance in progress.  The person responsible ran from officers, but was eventually placed in custody and lodge in jail for disturbing the peace and cited for obstructing a peace officer."
14002572,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",6/4/14 13:03,Inactive,5/8/14 0:00,,19th/Vine Parking Garage,1830 Vine St. (GOV'T PARKING GARAGE (UNL)),$0.00 ,$500.00 ,Belated report of a vehicle that was damaged by unknown means.
14002573,MEDICAL EMERGENCY,6/4/14 14:16,Cleared by Exception,6/4/14 13:00,6/4/14 13:45,N/A,"4585 (STATE OWNED FACILITY (fairgrounds, armory, etc.))",$0.00 ,$0.00 ,UNL staff member suffered minor concussion.
14002576,TRESPASSING,6/4/14 18:18,Cleared by Arrest,,,Burr Hall,1701 North 35th St (SIDEWALK),$0.00 ,$0.00 ,Non UNL person arrested for trespass as they had been ban and barred from UNL Property.
14002577,LARCENY - STOLEN BIKE,6/4/14 21:34,Cleared by Arrest,6/4/14 21:34,,Canfield Administration Building,503 N 14th (UNL ACADEMIC BUILDING),$200.00 ,$0.00 ,A UNL student was cited and released for Theft by Unlawful Taking.
14002579,NARCOTICS - POSSESSION,6/4/14 23:54,Cleared by Arrest,6/4/14 23:54,,N/A,HOLDREGE ST & N 35TH ST (STREET),$0.00 ,$0.00 ,Two Non-UNL affiliates were contacted on a traffic stop. The driver was lodged at Lancaster County Corrections for Possession of a Controlled Substance and DUS. The passenger was cited for Possession of a Controlled Substance and lodged at  D&E for a parole violation.
14002672,OUTSIDE - O.P.S. OTHER,6/5/14 2:23,Cleared by Exception,6/12/14 14:14,,N/A,"3801 W O (TREATMENT/DETENTION FACILITY (detox, etc.))",$0.00 ,$0.00 ,UNLPD assisted in delivering correspondence from the Dean of Students office.
14002585,SEX OFFENSE - OTHER,6/5/14 10:31,Inactive,6/5/14 7:00,6/5/14 7:30,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,A UNL student came to UNLPD to report an unknown person may have taken video of her while she was in the shower at Cather Hall without her consent.
14002586,LARCENY - STOLEN BIKE,6/5/14 15:00,Cleared by Exception,6/4/14 19:30,6/5/14 11:30,Union-City,1400 R St (SIDEWALK),$470.00 ,$0.00 ,Locked and secured silver Giant bicycle reported stolen from the west side of building.
14002598,OUTSIDE - O.P.S. OTHER,6/6/14 0:34,Cleared by Exception,6/6/14 0:34,,N/A,230 Gaslight Lane (MOBILE HOME _ off campus),$0.00 ,$0.00 ,OPS for LPD who requested assistance with translating.
14002599,OUTSIDE - O.P.S. OTHER,6/6/14 1:27,Cleared by Exception,6/6/14 1:27,,N/A,"721 K Street (TREATMENT/DETENTION FACILITY (detox, etc.))",$0.00 ,$0.00 ,OPS assist for LPD with translating.
14002600,OUTSIDE - O.P.S. OTHER,6/6/14 2:39,Cleared by Exception,6/6/14 2:39,,N/A,2815 E Street (SINGLE FAMILY _ off campus),$0.00 ,$0.00 ,OPS for LPD who requested assistance with translating.
14002601,NARCOTICS - POSSESSION,6/6/14 2:42,Cleared by Arrest,6/6/14 2:42,,N/A,N 14TH ST & P ST (STREET),$0.00 ,$0.00 ,A non-UNL affiliate was cited for DUS and was lodged for Possession of a Controlled Substance.
14002607,TRAFFIC - SUSPENDED DRIVER,6/6/14 18:16,Cleared by Arrest,6/6/14 18:16,,N/A,N 26TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Non student cited/lodged for DUS.  History of Failure to Appear (x6).
14002612,LITTERING,6/7/14 1:40,Cleared by Arrest,6/7/14 1:40,,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,A non-UNL affiliate was cited and released for Littering.
14002614,LITTERING,6/7/14 2:02,Cleared by Arrest,6/7/14 2:02,,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,A non-UNL affiliate was cited and released for Littering.
14002615,LITTERING,6/7/14 2:22,Cleared by Arrest,6/7/14 2:22,,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,A UNL student was cited and released for Littering.
14002617,ALCOHOL - DWI,6/7/14 2:23,Cleared by Arrest,6/7/14 2:23,,N/A,N 14TH ST & Q ST (STREET),$0.00 ,$0.00 ,"A UNL student was cited for DWI, Refusal to Submit to Chemical Test, Wrong Way on One Way and PBT Refusal and transported to Detox where he was left in the care of staff."
14002616,LITTERING,6/7/14 2:35,Cleared by Arrest,6/7/14 2:35,,Andersen Hall,200 Centennial Mall North (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,UNK student cited/released for Littering after she was observed urinating outside of Andersen Hall.
14002619,LARCENY - STOLEN BIKE,6/7/14 12:03,Cleared by Arrest,6/7/14 12:03,,Canfield Administration Building,503 N 14th (SIDEWALK),$200.00 ,$0.00 ,UNL student cited/released for theft for stealing a bicycle.
14002620,TRAFFIC - SUSPENDED DRIVER,6/7/14 12:46,Cleared by Arrest,6/7/14 12:46,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Non-student cited/released for Speeding and Driving Under Suspension.
14002621,TRAFFIC - SUSPENDED DRIVER,6/7/14 16:16,Cleared by Arrest,6/7/14 16:16,,N/A,N 33RD ST & HOLDREGE ST (STREET),$0.00 ,$0.00 ,Non-student contacted on a traffic stop.  Cited/released for Driving Under Suspension.
14002622,MEDICAL EMERGENCY,6/7/14 16:33,Cleared by Exception,6/7/14 16:33,,UNL Police,"300 North 17th St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Student suffered a medical emergency.  Transported to the hospital.  Not believed to be life threatening.
14002626,TRESPASSING,6/7/14 19:40,Closed - Unfounded,6/6/14 23:00,6/6/14 23:15,N/A,"PO BOX 148 (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Person who was ban from UNL property at Clay Center was possible trespassing.
14002629,TRAFFIC - SUSPENDED DRIVER,6/7/14 21:05,Cleared by Arrest,6/7/14 21:05,,N/A,Y ST & N 17TH ST (STREET),$0.00 ,$0.00 ,A non-UNL student was cited and lodged for DUS and an LSO Warrant.
14002627,TRAFFIC - SUSPENDED DRIVER,6/7/14 21:36,Cleared by Arrest,6/7/14 21:36,,N/A,N 21ST ST & Y ST (STREET),$0.00 ,$0.00 ,Non UNL person seen operating a motorcycle on North on 21st Street. A check of their driver license showed them to be suspended. Person cited and released for same.
14002632,ALCOHOL - MINOR IN POSSESSION,6/7/14 23:57,Cleared by Arrest,6/7/14 23:57,,Hamilton Hall,639 North 12th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,A non-UNL affiliate was cited for MIP-C and was transported to The Bridge BrAC 0.236.
14002633,ASSAULT - NON DOMESTIC,6/8/14 0:27,Cleared by Arrest,6/8/14 0:00,6/8/14 0:15,Champions Club,"701 Stadium Dr. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Officers were called to a belated disturbance at the Champions Club and a non-UNL affiliated was subsequently arrested for 3rd Degree Assault.
14002637,LARCENY - STOLEN BIKE,6/8/14 5:39,Cleared by Arrest,6/8/14 5:39,,N/A,N 17TH ST & Q ST (SIDEWALK),$100.00 ,$0.00 ,Ofc. responded to the area of 17th and Q-R in regards to the UNLPD owned bike being taken from the racks at 17th and Q.  Person responsible was cited and released for theft by unlawful taking and was taken to jail on an outstanding warrant.
14002656,LARCENY - STOLEN BIKE,6/9/14 23:52,Cleared by Arrest,6/9/14 23:52,,Canfield Administration Building,"503 N 14th (UNL SUPPORT FACILITY (office, service))",$200.00 ,$0.00 ,Non-student contacted for stealing a bicycle.  Cited/released for Theft.
14002662,FRAUD - CON GAMES/DECEPTION/FALSE    PRETENSE/OTHER,6/10/14 16:54,Inactive,6/10/14 0:00,6/10/14 16:54,Forestry Hall,1800 North 37th St (BANKS & FINANCIAL),$0.00 ,$0.00 ,Unknown person tried to remove cash from a UNL account.
14002663,NARCOTICS - POSSESSION,6/11/14 0:48,Cleared by Arrest,6/11/14 0:48,,N/A,P ST & CENTENNIAL MALL (STREET),$0.00 ,$0.00 ,Non-student contacted for intoxication.  Placed in protective custody and transported to the hospital by LFR.  Cited/released for Poss Drug Paraphernalia.
14002666,LARCENY - OTHER OR FROM OPEN AREA,6/11/14 18:10,Cleared by Arrest,6/11/14 18:00,6/11/14 18:10,N/A,1800 State Fair Park Dr. (OTHER LOT/FIELD),$5.00 ,$0.00 ,Person arrested for taking scrap metal from Innovation Campus and also cited for Fictitious Plates.
14002668,OUTSIDE - O.P.S. OTHER,6/11/14 23:56,Cleared by Exception,6/11/14 23:56,,N/A,"721 K Street (TREATMENT/DETENTION FACILITY (detox, etc.))",$0.00 ,$0.00 ,OPS assist for LPD who requested a translator for a DWI.
14002669,NARCOTICS - POSSESSION,6/12/14 0:15,Cleared by Arrest,6/12/14 0:15,,515 N 19th Parking Lot Vine to,515 North 19th St. (SIDEWALK),$0.00 ,$0.00 ,A UNL student was lodged for Failure to Comply and cited and released for Possession of Marijuana less than and ounce and Possession of Paraphernalia.
14002670,DISTURBANCE - OTHER,6/12/14 8:58,Inactive,6/2/14 8:00,6/12/14 8:00,Animal Sciences,"3940 Fair St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,UNL student reports having ongoing issues with a roommate (UNL student).
14002683,TRAFFIC - SUSPENDED DRIVER,6/13/14 14:13,Cleared by Arrest,6/13/14 14:00,6/13/14 14:13,N/A,EAST CAMPUS LOOP & N 40TH ST (STREET),$0.00 ,$0.00 ,Non-student cited/released for DUS and No Insurance.
14002686,ALCOHOL - DRUNK,6/14/14 1:11,Cleared by Exception,6/14/14 1:11,,N/A,N 10TH ST & Y ST (SIDEWALK),$0.00 ,$0.00 ,A UNL student was placed into civil protective custody and transported to The Bridge. BrAC 0.226.
14002687,ALCOHOL - DWI,6/14/14 2:54,Cleared by Arrest,6/14/14 2:54,,N/A,N 14TH ST & Q ST (STREET),$0.00 ,$0.00 ,"A non-UNL affiliate was cited for DWI, Failure to Obey a Traffic Control Device and Poss. of Drug Paraphernalia and was released to sober party. BrAC 0.129."
14002690,TRAFFIC - SUSPENDED DRIVER,6/14/14 18:34,Cleared by Arrest,6/14/14 18:34,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,"Non-UNL student contacted on a traffic stop for fictitious plates, party was cited and lodged for DUS."
14002698,TRAFFIC - SUSPENDED DRIVER,6/15/14 15:56,Cleared by Arrest,6/15/14 15:56,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Non-UNL student was stopped for impeding traffic and was found to be suspended. Party was cited for DUS and released.
14002702,VANDALISM - OTHER,6/15/14 21:27,Inactive,6/14/14 2:12,,Sheldon Memorial Art Gallery,"451 North 12th St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$500.00 ,Report of vandalism to a sculpture in the area of Sheldon Memorial Art Gallery.
14002705,FIRE - FALSE ALARM,6/16/14 7:47,Cleared by Exception,6/16/14 7:47,,Hamilton Hall,639 North 12th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Ofc. and LFR responded to Hamilton Hall on a general fire alarm.  It was determined that a liquid nitrogen container releasing excess pressure was the cause.  There was no fire in the building.
14002651,VANDALISM - OTHER,6/16/14 9:30,Inactive,,,Andrews Hall,625 North 14th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Ofc. met with Andrews Hall staff in regards to an ongoing vandalism problem that is occurring inside the building.  It appears an unknown person is using the bathroom sink to bath themselves and leaving the bathroom in complete disarray.
