Case #,Incident Code,Reported,Case Status,Start Occurred,End Occurred,Building,Location,Stolen,Damaged,Summary
15002638,TRAFFIC - SUSPENDED DRIVER,5/30/15 20:41,Closed - Cleared by Arrest-Adult,5/30/15 20:41,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,"A non-affiliate was contacted on a traffic stop.  The driver was cited and released for DUS, Speeding and No Seat Belt."
15002640,"AUTO THEFT - STOLEN ELSEWHERE, FOUND IN  LINCOLN",5/30/15 21:09,Closed - Cleared by Arrest-Adult,5/30/15 21:09,,N/A,Q ST & N 12TH ST (STREET),"$23,337.00 ",$0.00 ,3 non-affiliates were contacted on a traffic stop in a stolen car.  The driver was cited and lodged for Possession of a Controlled Substance and Theft by Receiving > $1500.00.
15002641,ALCOHOL - DWI,5/31/15 2:23,Closed - Cleared by Arrest-Adult,5/31/15 2:23,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,A non-affiliate was contacted on a traffic stop.  The driver was transported to The Bridge and cited/released for DUI > .15 and No Headlights at Night.
15002642,ALCOHOL - DRUNK,5/31/15 4:35,Closed - Non-Criminal Case,5/31/15 4:35,,N/A,230 N 17th Street (COMMERCIAL PARKING LOT),$0.00 ,$0.00 ,A non-student was contacted on a call for service reference his high level of intoxication.  The male was placed in civil protective custody and transported to The Bridge (.224 BrAC).
15002644,ACCIDENTS - P.D. H&R NOT REPORTABLE,5/31/15 14:53,Closed - Non-Criminal Case,5/31/15 13:20,5/31/15 14:53,H.S.S. Food Service Bldg.,1140 North 14th St. West Parking Lot (GOV'T PARKING LOT (UNL)),$0.00 ,$200.00 ,UNL staff member reported a hit and run to their vehicle occurring in the 1140 N 14th Street lot.
15002646,TRAFFIC - SUSPENDED DRIVER,5/31/15 17:53,Closed - Cleared by Arrest-Adult,5/31/15 17:53,,N/A,N 22ND ST & SHELDON ST (STREET),$0.00 ,$0.00 ,"A warrant was served on a Non UNL affiliate, person was contacted in there vehicle and was found to be suspended, cited for DUS, No Valid Registration and lodged for warrant."
15002648,FALSE INFORMATION - GIVEN TO OFC.,5/31/15 19:25,Closed - Cleared by Arrest-Adult,5/31/15 19:25,,N/A,ANTELOPE VALLEY PARKWAY & VINE ST (STREET),$0.00 ,$0.00 ,Non UNL affiliate contacted on traffic stop at AVP/Vine Streets.  Cited and released for DUR and No Valid Registration.  Cited/Lodged for providing a false statement to a police officer.
15002649,NARCOTICS - POSSESSION,5/31/15 20:51,Closed - Cleared by Arrest-Adult,5/31/15 20:51,,N/A,Y ST & N 19TH ST (STREET),$0.00 ,$0.00 ,"Three non-UNL affiliates contacted on a traffic stop near 19th/Y Streets.  The driver was lodged on outstanding warrants.  One vehicle passenger was cited/lodged for Possession of a Controlled Substance, lodged on a warrant and cited/released for Possession of a Legend Drug and Drug Paraphernalia.  The other passenger was cited and released for Possession of Marijuana < 1 oz."
15002653,TRESPASSING,6/1/15 3:56,Closed - Non-Criminal Case,6/1/15 3:56,,Nebraska Hall,"900 North 16th St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,UNL student contacted for being in academic building areas where he is not authorized to be.  Student given a Trespass Policy Letter.
15002654,MEDICAL EMERGENCY,6/1/15 7:26,Closed - Non-Criminal Case,6/1/15 7:00,6/1/15 7:26,Transportation Services,"1931 North Antelope Valley Parkway (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,UNL Transportation Services employee was complaining of dizziness.  Treated on scene by LFR and transported to the hospital for further treatment.
15002656,FIRE (WORKING) - NO ALARM,6/1/15 12:51,Closed - Non-Criminal Case,6/1/15 11:46,,Animal Sciences,3940 Fair St (UNL ACADEMIC BUILDING),$0.00 ,"$6,500.00 ","A piece of equipment at the Animal Science Building caught on fire, LFR on scene and put out the fire."
15002660,LOST OR STOLEN ITEM,6/1/15 17:24,Closed - Unfounded,6/1/15 13:03,6/1/15 17:00,N/A,"(UNL SUPPORT FACILITY (office, service))",$550.00 ,$0.00 ,Non UNL affiliate report that their purse was taken from the East Campus Union.
15002661,TRAFFIC - SUSPENDED DRIVER,6/1/15 18:42,Closed - Cleared by Arrest-Adult,6/1/15 18:42,,N/A,N 16TH ST & S ST (STREET),$0.00 ,$0.00 ,"Vehicle stopped in the area of N 16th, U-S Street, driver found to be suspended and had a warrant. Driver cited for DUS and lodged for warrant."
15002663,TRAFFIC - SUSPENDED DRIVER,6/1/15 20:36,Closed - Cleared by Arrest-Adult,6/1/15 20:36,,N/A,ANTELOPE VALLEY PARKWAY & N 17TH ST (STREET),$0.00 ,$0.00 ,Non UNL affiliate contacted on a traffic stop.  He was cited and lodged for DUS and cited/released for Fictitious Plates and No Valid Registration.
15002667,MISC - OTHER,6/2/15 14:19,Closed - Non-Criminal Case,6/2/15 14:19,,Campus Recreation Center,"841 North 14th St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,UNL staff concerned about youth attending Rec Center day camp.
15002672,TRESPASSING,6/3/15 1:00,Closed - Inactive,6/3/15 1:00,,Nebraska Hall,900 North 16th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,UNL graduate student found sleeping inside an office in Nebraska Hall.
15002673,OUTSIDE - O.P.S. OTHER,6/3/15 5:32,Closed - Non-Criminal Case,6/3/15 5:00,6/3/15 5:34,N/A,800 Stadium Drive (SIDEWALK),$0.00 ,$0.00 ,"UNLPD officers assisted LPD and LFR on a person, later found to be UNL staff, unconscious on the pedestrian bridge located at 800 Stadium Drive.  Victim was transported to the hospital and later declared deceased."
15002680,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",6/3/15 16:46,Closed - Non-Criminal Case,6/3/15 8:00,6/3/15 16:46,N/A,1001 T St (GOV'T PARKING LOT (UNL)),$0.00 ,$200.00 ,Report of property damage to vehicle.  Damage caused by a tree branch falling onto a parked vehicle.  Damage consisted of several scratches and a small dent.
15002685,FIRE - FALSE ALARM,6/3/15 21:51,Closed - Non-Criminal Case,6/3/15 21:51,,Pi Kappa Phi,519 N 16th Street (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Fire alarm activated and cause was found to be burnt food.
15002689,ALCOHOL - MINOR IN POSSESSION,6/4/15 1:35,Closed - Cleared by Arrest-Adult,6/4/15 1:35,,N/A,VINE ST & N 14TH ST (SIDEWALK),$0.00 ,$0.00 ,3 non-affiliates were contacted for suspicious behavior. 1 was cited/released for MIPC and False Statements. 1 was cited/lodged for MIP and False Statements and an active warrant. 1 was lodged on an active warrant.
15002698,TRESPASSING,6/4/15 12:32,Closed - Non-Criminal Case,6/4/15 11:30,6/4/15 12:30,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Non UNL affiliated was contacted inside Selleck Hall. They were ban and barred from all UNL residence halls.
15002699,TRAFFIC - SUSPENDED DRIVER,6/4/15 14:21,Closed - Cleared by Arrest-Adult,6/4/15 14:21,,N/A,N 33RD ST & HWY 6 (STREET),$0.00 ,$0.00 ,"Vehicle stopped at 33rd and Cornhusker Highway, driver was found to be suspended, cited for same and released."
15002702,OUTSIDE CRIME - REPORTS OUTSIDE JURISDICTION,6/4/15 18:40,Closed - Inactive,5/29/15 0:00,5/30/15 0:00,N/A,(INTERNET/CYBERSPACE),$0.00 ,$0.00 ,UNL student reported a scam where they were asked to deposit the check and then send money to another place.
15002703,MEDICAL EMERGENCY,6/4/15 20:21,Closed - Non-Criminal Case,6/4/15 20:21,,Harper Hall,1150 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Report of Non UNL affiliate who had passed out in Harper Hall, LFR on scene and transported party to Bryan West for further treatment."
15002704,ALCOHOL - MINOR IN POSSESSION,6/5/15 4:40,Closed - Unfounded,6/5/15 4:40,,Harper Hall,1150 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,4 non-UNL students (attendees of Boys State) were contacted reference a possible alcohol/narcotics complaint. Consent search was performed and no contraband was located.
15002706,VANDALISM - OTHER,6/5/15 15:00,Closed - Inactive,6/5/15 15:00,,Andrews Hall,625 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Vandalism to men's restroom Andres Hall
15002709,TRAFFIC - SUSPENDED DRIVER,6/5/15 19:12,Closed - Cleared by Arrest-Adult,6/5/15 19:12,,N/A,ANTELOPE VALLEY PARKWAY & Q ST (STREET),$0.00 ,$0.00 ,"Vehicle stopped at N 20th and P Street, driver found to be suspended, cited for same and released."
15002712,TRAFFIC - SUSPENDED DRIVER,6/5/15 20:48,Closed - Cleared by Arrest-Adult,6/5/15 20:48,,N/A,ANTELOPE VALLEY PARKWAY & Q ST (STREET),$0.00 ,$0.00 ,"Vehicle stopped at 17th and Q Street for expired registration, driver also found to be suspended, driver cited for both and released."
15002721,ALCOHOL - DRUNK,6/5/15 21:28,Closed - Non-Criminal Case,6/5/15 21:28,,UNL Police,"300 North 17th St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Non UNL affiliated party contacted for sleeping in UNLPD elevator lobby.  Found to be intoxicated and transported to The Bridge. (.144 BAC)
15002716,ALCOHOL - DRUNK,6/6/15 1:44,Closed - Non-Criminal Case,6/6/15 1:44,,N/A,N 11TH ST & P ST (SIDEWALK),$0.00 ,$0.00 ,UNL student contacted due to his level of intoxication and subsequently transported to The Bridge. (.172 BAC)
15002717,ALCOHOL - DRUNK,6/6/15 2:00,Closed - Non-Criminal Case,6/6/15 2:00,,N/A,N 18TH ST & Q ST (STREET),$0.00 ,$0.00 ,"Contacted a Non UNL affiliate at 18th and Q Street who was intoxicated, taken to the Bridge with a BAC of .247"
15002718,ALCOHOL - DRUNK,6/6/15 2:01,Closed - Non-Criminal Case,6/6/15 2:01,,N/A,N 17TH ST & N ANTELOPE VALLEY PKWY (STREET),$0.00 ,$0.00 ,Intoxicated student placed into Civil Protective Custody and transported to The Bridge (.215 BAC).
15002719,ALCOHOL - DRUNK,6/6/15 2:15,Closed - Non-Criminal Case,6/6/15 2:15,,Boat House,1000 North 16th St. (SIDEWALK),$0.00 ,$0.00 ,Non UNL affiliated male party found to be intoxicated and transported to The Bridge. (.171 BAC)
15002720,ALCOHOL - DRUNK,6/6/15 2:29,Closed - Non-Criminal Case,6/6/15 2:29,,N/A,CENTENNIAL MALL & P ST (SIDEWALK),$0.00 ,$0.00 ,UNL student contacted due to level of intoxication and transported to The Bridge. (.253 BAC)
15002723,DISTURBANCE - DOMESTIC,6/6/15 4:20,Closed - Cleared by Arrest-Adult,6/6/15 4:20,,50/50 Building,1801 R Street (MULTI-DWELLING (7 + UNITS) off campus),$0.00 ,$0.00 ,Domestic disturbance between two UNL students.  The party responsible was found to be intoxicated and a minor.  Resources provided to the victim and the party responsible was cited for Minor In Possession by Consumption. (no BAC obtained)
15002732,NARCOTICS - POSSESSION,6/6/15 17:55,Closed - Cleared by Arrest-Adult,6/6/15 17:55,,N/A,N 23RD ST & HOLDREGE ST (STREET),$0.00 ,$0.00 ,Subject stop conducted reference a warrant which led to recovery of an amphetamine pill.  Party was lodged at Corrections for the warrant and Possession of Controlled Substance.  An unrelated subject was cited/released for Failure to Comply for interfering with the investigation.
15002736,TRAFFIC - SUSPENDED DRIVER,6/6/15 23:49,Closed - Cleared by Arrest-Adult,6/6/15 23:49,,N/A,101 N. 14th St. (STREET),$0.00 ,$0.00 ,"Vehicle stopped at 101 N 14 Street, driver found to be suspended and had two warrants, Driver taken to jail on warrants and cited and released for DUS."
15002737,NARCOTICS - POSSESSION,6/7/15 0:55,Closed - Cleared by Arrest-Adult,6/7/15 0:55,,N/A,N 44TH ST & HOLDREGE ST (STREET),$0.00 ,$0.00 ,"A non-UNL affiliate was contacted on a traffic where 3.2 g marijuana and drug paraphernalia was located.  The subject was cited/released for Possession of Marijuana < 1 Ounce, Possession of Drug Paraphernalia, and Driving Left of Center."
15002739,ALCOHOL - DWI,6/7/15 2:24,Closed - Cleared by Arrest-Adult,6/7/15 2:24,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,"UNLPD Ofc. on-viewed an injury accident involving a UNL student and a non-UNL affiliate.  1 party cited/released for DWI/MIPC, and the other cited/released for DWI.  Injuries sustained were determined to not be life threatening."
15002740,TRAFFIC - SUSPENDED DRIVER,6/7/15 15:25,Closed - Cleared by Arrest-Adult,6/7/15 15:25,,N/A,N 38TH ST & FAIR ST (STREET),$0.00 ,$0.00 ,"Contacted a non UNL affiliate who had just park their vehicle in the east lot of Plant Sciences who had a warrant. Driver was also found to be suspended, driver lodged for warrant and cited and released for DUS."
15002745,VANDALISM - OTHER,6/7/15 17:15,Closed - Inactive,6/7/15 17:15,,Andrews Hall,"625 North 14th St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Report of vandalism in the second floor men's restroom of Andrews Hall.
15002744,TRAFFIC - SUSPENDED DRIVER,6/7/15 17:50,Closed - Cleared by Arrest-Adult,6/7/15 17:50,,N/A,N ANTELOPE VALLEY PKWY & Q ST (STREET),$0.00 ,$0.00 ,Non UNL affiliate contacted for driving under suspension and found to have a warrant.  Cited/released for DUS and lodged on the warrant.
15002747,MEDICAL EMERGENCY,6/7/15 21:22,Closed - Non-Criminal Case,6/7/15 21:22,,Campus Recreation Center,"841 North 14th St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,UNL student reported symptoms of a medical emergency and was subsequently transported to the hospital by LFR.
15002752,LARCENY - STOLEN BIKE,6/8/15 9:11,Closed - Inactive,6/5/15 16:15,6/8/15 9:00,Pound Hall,513 North 17th St (UNL RESIDENCE HALL),$100.00 ,$5.00 ,UNL housing staff advised two abandon bikes (total of 10 bikes secured at this location) they had secured to a bike rack on the south side of Pound Hall had been stolen.
15002753,LARCENY - FROM BUILDING,6/8/15 11:14,Closed - Inactive,4/1/15 8:00,6/8/15 9:30,Henzlik Hall,1430 Vine St (UNL ACADEMIC BUILDING),$240.00 ,$0.00 ,UNL staff reported a lock box containing approx. $220 in donations was stolen from their desk drawer. Their office is inside Henzlik Hall.  Investigation continues.
15002759,TRAFFIC - SUSPENDED DRIVER,6/8/15 17:20,Closed - Cleared by Arrest-Adult,6/8/15 17:20,,N/A,ANTELOPE VALLEY PARKWAY & VINE ST (STREET),$0.00 ,$0.00 ,"Non UNL affiliate stopped at N 23rd and Vine street, driver found to be suspended and had a LPD broadcast. Cited for DUS and released to LPD on broadcast."
15002762,NARCOTICS - POSSESSION,6/8/15 18:30,Closed - Cleared by Arrest-Adult,6/8/15 18:30,,N/A,U ST & N 33RD ST (STREET),$0.00 ,$0.00 ,"Non UNL affiliate was stopped at 32nd and U street for running a stop sign at 23rd and Q. Driver had broadcast from LPD. After LPD transported driver to jail a search of vehicle before towing, found scale with possible residue of Methamphetamine, Driver lodged for possession of Controlled Substance."
15002765,TRAFFIC - SUSPENDED DRIVER,6/8/15 23:26,Closed - Cleared by Arrest-Adult,6/8/15 23:26,,N/A,N 17TH ST & N ANTELOPE VALLEY PKWY (STREET),$0.00 ,$0.00 ,A Non UNL Affiliate was contacted on traffic stop.  He was cited/released for DUS.
15002767,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",6/9/15 1:26,Closed - Non-Criminal Case,,,Kauffman Hall,630 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Damage to ceiling tile in stairwell believed to have been caused by water.
15002769,ACCIDENTS - P.D. H&R NOT REPORTABLE,6/9/15 10:39,Closed - Inactive,,,N/A,"(UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,"UNL staff reported a Hit and run accident to a UNL owned vehicle.  Unknown location, time and person responsible."
15002775,ALCOHOL - DWI,6/9/15 16:35,Closed - Cleared by Arrest-Adult,6/9/15 16:35,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,"Vehicle stopped at Vine Street and AVP, for no plates or papers, driver found to be intoxicated, taken to The Bridge where he tested .125 BAC. Driver cited for DUI<.15 and No Valid Registration and released to The Bridge."
15002776,ALCOHOL - DRUNK,6/9/15 17:32,Closed - Non-Criminal Case,6/9/15 17:32,,N/A,VINE ST & N 17TH ST (SIDEWALK),$0.00 ,$0.00 ,"Contacted Non UNL affiliate at 17th and Vine Street, person had been drinking was taken to The Bridge with a .194 BAC and turned over to staff."
15002777,MEDICAL EMERGENCY,6/9/15 17:55,Closed - Non-Criminal Case,6/9/15 17:35,6/9/15 17:35,N/A,VINE ST & N 17TH ST (SIDEWALK),$0.00 ,$0.00 ,UNLPD employee received minor injury while on duty.
15002778,TRAFFIC - SUSPENDED DRIVER,6/9/15 19:00,Closed - Cleared by Arrest-Adult,6/9/15 19:00,,N/A,VINE ST & N 27TH ST (STREET),$0.00 ,$0.00 ,Vehicle stopped for expired tags.  Non student driver was found to be suspended.  Cited/Released for DUS/No Proof of Insurance/No Valid Registration.
15002779,LARCENY - FROM MOTOR VEHICLE,6/9/15 21:25,Closed - Inactive,6/9/15 19:00,6/9/15 21:00,Westbrook Music Building,1104 R St (GOV'T PARKING LOT (UNL)),$399.00 ,$0.00 ,Non UNL affiliate reported the theft of items removed from the inside of his unlocked motor vehicle while it was parked on campus.
15002780,LOST OR STOLEN ITEM,6/9/15 21:43,Closed - Inactive,6/9/15 12:00,6/9/15 21:43,College of Business Admin.,512 North 12th St (UNL ACADEMIC BUILDING),$320.00 ,$0.00 ,UNL Student reported the loss of his wallet.
15002783,LARCENY - FROM BUILDING,6/10/15 11:21,Closed - Inactive,6/9/15 16:30,6/10/15 8:00,Beadle Center,"1901 Vine St (UNL SUPPORT FACILITY (office, service))",$100.00 ,$0.00 ,A laptop computer was stolen.
15002785,ACCIDENTS - P.D. H&R NOT REPORTABLE,6/10/15 13:16,Closed - Inactive,6/10/15 9:45,6/10/15 10:15,N/A,820 N. 17th St. (GOV'T PARKING LOT (UNL)),$0.00 ,$700.00 ,Non-UNL affiliate reported a belated hit and run accident to their unoccupied vehicle.
15002786,TRESPASSING,6/10/15 15:30,Closed - Inactive,6/9/15 21:30,6/9/15 21:45,Wick Alumni Center,"1520 R St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Report of two unknown persons who had trespassed into the Wick Alumni Center.
15002794,DISTURBANCE - OTHER,6/11/15 13:54,Closed - Cleared by Arrest-Adult,6/11/15 13:54,,N/A,N ANTELOPE VALLEY PKWY & VINE ST (SIDEWALK),$0.00 ,$0.00 ,UNL staff member reports a male exposing his buttocks.  Non UNL affiliated contacted and cited/lodged for Disturbing the Peace (no ties to the community).
15002795,LOST OR STOLEN ITEM,6/11/15 14:40,Closed - Non-Criminal Case,6/11/15 14:40,6/11/15 14:40,Theodore Jorgensen Hall,855 N. 16th St. (UNL ACADEMIC BUILDING),$200.00 ,$0.00 ,UNL student reports a lost/stolen Coach Wallet and contents.
15002797,TRAFFIC - SUSPENDED DRIVER,6/11/15 16:03,Closed - Cleared by Arrest-Adult,6/11/15 16:03,,N/A,N 27TH ST & POTTER ST (STREET),$0.00 ,$0.00 ,Non UNL affiliated driver stopped after officer confirmed he was suspended.  Cited/Released for DUS.
15002800,TRAFFIC - SUSPENDED DRIVER,6/11/15 19:43,Closed - Cleared by Arrest-Adult,6/11/15 19:43,,N/A,N 27TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Vehicle stopped for improper lane change.  Driver found to be suspended.  Cited/released for DUS/Changing Course without Signaling.
15002803,TRAFFIC - SUSPENDED DRIVER,6/12/15 0:50,Closed - Cleared by Arrest-Adult,6/12/15 0:50,,N/A,N 14TH ST & O ST (STREET),$0.00 ,$0.00 ,A non-affiliate was contacted on a traffic stop. The driver was cited and released for DUS.
15002804,ALCOHOL - DWI,6/12/15 2:06,Closed - Cleared by Arrest-Adult,6/12/15 2:06,,N/A,N 16TH ST & O ST (STREET),$0.00 ,$0.00 ,5 non-affiliates were contacted on a traffic stop.  The driver was transported to The Bridge and cited for DUI > .15 (.184 BrAC) and Improper Right Turns. The 4 passengers were released.
15002806,TRESPASSING,6/12/15 8:32,Closed - Non-Criminal Case,6/12/15 8:32,,Ross Van Brunt Building,"313 North 13th St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Non-student issued a Trespass Policy Letter after refusing to leave a building.
15002808,TRAFFIC - SUSPENDED DRIVER,6/12/15 14:29,Closed - Cleared by Arrest-Adult,6/12/15 14:29,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,UNL student stopped for Improper Turn.  Driver was cited/released for Driving Under Revocation and Improper Turn.
15002810,NARCOTICS - POSSESSION,6/12/15 23:20,Closed - Cleared by Arrest-Adult,6/12/15 23:20,,N/A,VINE ST & N 17TH ST (STREET),$0.00 ,$0.00 ,"Non UNL affiliate fled from officer attempting a traffic stop and was later located and placed into custody.  She was ultimately lodged for Possession of a Controlled Substance and Fleeing to Avoid Arrest.  She was cited/released for DUS, Possession of Drug Paraphernalia, Reckless Driving, One Headlight at Night."
15002818,TRAFFIC - SUSPENDED DRIVER,6/13/15 16:20,Closed - Cleared by Arrest-Adult,6/13/15 16:20,,N/A,Y ST & N 17TH ST (STREET),$0.00 ,$0.00 ,Non UNL affiliate stopped for driving under suspension.  Cited/released for DUS.
15002819,TRAFFIC - SUSPENDED DRIVER,6/13/15 18:59,Closed - Cleared by Arrest-Adult,6/13/15 18:59,,N/A,N 16TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Non UNL affiliated stopped for driving under suspension.  Cited/released for DUS.
15002821,TRAFFIC - SUSPENDED DRIVER,6/13/15 20:48,Closed - Cleared by Arrest-Adult,6/13/15 20:48,,N/A,N ANTELOPE VALLEY PKWY & VINE ST (STREET),$0.00 ,$0.00 ,Non UNL affiliate contacted on traffic stop near 22nd/Vine Streets.  Cited and released for DUS.
15002822,MEDICAL EMERGENCY,6/14/15 0:04,Closed - Non-Criminal Case,6/14/15 0:04,,Smith Hall,1120 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Non UNL affiliate (camp attendee) reported medical emergency.  Non-life threatening.
15002824,OUTSIDE - O.P.S. OTHER,6/14/15 2:10,Closed - Non-Criminal Case,6/14/15 2:10,,N/A,CENTENNIAL MALL & P ST (SIDEWALK),$0.00 ,$0.00 ,Two parties contacted after the report of a fight near Centennial/P streets.  One party placed into CPC due to high level of intoxication.  Neither party involved wanted to pursue criminal charges.
15002825,TRAFFIC - SUSPENDED DRIVER,6/14/15 2:39,Closed - Cleared by Arrest-Adult,6/14/15 2:39,,N/A,N 14TH ST & SALT CREEK RD (STREET),$0.00 ,$0.00 ,A Non-UNL affiliate was contacted on a traffic stop and cited/released for DUS and Straddling Lane Lines.
15002832,AUTO THEFT,6/14/15 11:09,Closed - Inactive,6/13/15 20:30,6/14/15 10:30,Alpha Gamma Sigma,4001 Holdrege St. (OFF CAMPUS/GREEK HOUSING),"$3,000.00 ",$0.00 ,UNL student reported his vehicle was stolen from the parking lot located at 4001 Holdrege St (Alpha Gamma Sigma.)  Keys were left in the ignition.  No suspects.
15002835,LARCENY - STOLEN BIKE,6/14/15 15:32,Closed - Inactive,6/14/15 15:32,6/14/15 15:32,Campus Recreation Center,"841 North 14th St (UNL SUPPORT FACILITY (office, service))",$40.00 ,$0.00 ,UNL student report their bike taken from the bike rack by the Campus Recreation Center.
15002837,WEAPONS _ OTHER,6/14/15 17:26,Closed - Non-Criminal Case,6/14/15 17:26,,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Report of person entering Cather Hall with a weapon, a BB gun was found on a floor in Cather Hall."
15002838,SEX OFFENSE - MOLEST/FONDLING,6/14/15 21:59,Closed - Inactive,6/12/15 11:00,6/12/15 14:00,Abel Hall,"880 North 17th St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,UNL staff member reported being inappropriately touched by another UNL staff member.  Investigation continues.
15002839,VANDALISM - OTHER,6/15/15 1:36,Closed - Inactive,6/12/15 2:30,6/14/15 22:40,Burnett Hall,1220 T St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Report of a broken window shade.  Unknown cause.
15002851,TRAFFIC - SUSPENDED DRIVER,6/15/15 16:35,Closed - Cleared by Arrest-Adult,6/15/15 16:35,,N/A,ANTELOPE VALLEY PARKWAY & N 17TH ST (STREET),$0.00 ,$0.00 ,"Vehicle stopped at AVP and Military Road for expired registration, driver found to be suspend. Driver cited for DUS and No Valid Registration."
15002852,TRAFFIC - SUSPENDED DRIVER,6/15/15 16:44,Closed - Cleared by Arrest-Adult,6/15/15 16:44,,N/A,W ST & N 22ND ST (STREET),$0.00 ,$0.00 ,"Vehicle stopped at 22nd and Holdrege, driver found to be suspended. Driver cited for DUS and released."
15002858,ACCIDENTS - P.D. H&R NOT REPORTABLE,6/15/15 22:35,Closed - Inactive,6/15/15 22:35,,N/A,1620 N. 20th Street (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Possible damages reported to fencing after witness reported hearing noises indicative of a collision and further observed an unknown vehicle leaving the area.
15002859,NARCOTICS - OTHER,6/15/15 23:45,Closed - Non-Criminal Case,6/15/15 22:45,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Odor of Marijuana detected to be emitting from room.  Occupants contacted and admitted to smoking marijuana and granted consent to search yielding negative results.
15002861,LARCENY - MOTOR VEH. ACCESSORIES,6/16/15 2:28,Closed - Cleared by Arrest-Adult,6/16/15 2:28,,N/A,M ST & N ANTELOPE VALLEY PKWY (STREET),$0.00 ,$0.00 ,A non-UNL affiliate was contacted on a traffic stop and was cited/released for Theft by Receiving and Fictitious Plates.
15002862,ACCIDENTS - P.D. NOT REPORTABLE,6/16/15 4:00,Closed - Non-Criminal Case,6/16/15 3:30,6/16/15 4:00,Schramm Hall,1130 North 14th St (GOV'T PARKING LOT (UNL)),$0.00 ,$50.00 ,UNL student involved in one vehicle accident colliding with a bollard post inside the UNL parking lot located at 1130 N. 14th Street.
15002863,MEDICAL EMERGENCY,6/16/15 4:14,Closed - Non-Criminal Case,6/16/15 4:14,,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNLPD and LFR were dispatched to a medical emergency involving an intoxicated UNL Student; Non-life threatening.
15002873,ACCIDENTS - P.D. H&R NOT REPORTABLE,6/16/15 16:53,Closed - Inactive,6/16/15 10:30,6/16/15 16:40,N/A,3721 East Campus Loop N (GOV'T PARKING LOT (UNL)),$0.00 ,$200.00 ,Hit and Run accident occurring in the 3721 East Campus Loop North.
15002879,TRAFFIC - SUSPENDED DRIVER,6/16/15 22:26,Closed - Cleared by Arrest-Adult,6/16/15 22:26,,N/A,N 24TH ST & Y ST (STREET),$0.00 ,$0.00 ,A Non-UNL affiliate was contacted on a traffic stop near 23rd/Y Streets.  She was cited/released for DUS and Stop Sign Violation.
15002880,ALCOHOL - MINOR IN POSSESSION,6/17/15 1:07,Closed - Cleared by Arrest-Adult,6/17/15 1:07,,Union-City,1400 R St (SIDEWALK),$0.00 ,$0.00 ,A UNL student was contacted near 14th/R Streets due to a high level of intoxication.  He was cited/released for MIP-C and transported to The Bridge (.227 BrAC).
15002881,ALCOHOL - DRUNK,6/17/15 1:47,Closed - Non-Criminal Case,6/17/15 1:47,6/17/15 1:47,N/A,N 16TH ST & U ST (SIDEWALK),$0.00 ,$0.00 ,UNL student placed into Civil Protective Custody and transported to The Bridge due to a high level of intoxication. (.207 BAC)
15002885,DISTURBANCE - OTHER,6/17/15 10:51,Closed - Non-Criminal Case,6/17/15 10:05,,Andrews Hall,625 North 14th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,"Non-UNL affiliated high school student, attending a UNL camp, made a statement to an instructor which caused them concern. Student turned over to his mother."
