Case #,Incident Code,Reported,Case Status,Start Occurred,End Occurred,Building,Location,Stolen,Damaged,Summary
10003208,LARCENY - STOLEN BIKE,9/3/10 10:24,Inactive,9/1/10 14:00,9/3/10 8:00,Schramm Hall,1130 North 14th St (UNL RESIDENCE HALL),"$1,510.00 ",$0.00 ,Bike cable lock and bicycle stolen from the bike racks on the south side of Schramm.
10003544,DISTURBANCE - OTHER,9/3/10 10:51,Inactive,9/2/10 10:51,,N/A,"(UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,UNL staff received a disturbing email from a former student.  No further action to be taken at this time.
10003210,VANDALISM - OTHER,9/3/10 11:20,Cleared by Exception,9/3/10 2:15,9/3/10 3:15,Delta Tau Delta,715 North 16th St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$25.00 ,UNL student reported someone used a fire extinguisher in his room. Suspect information obtained.
10003213,ACCIDENTS - P.D. NOT REPORTABLE,9/3/10 14:54,Cleared by Exception,9/3/10 14:54,,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$0.00 ,$250.00 ,A Red Cross driver scraped her car alongside gate 24 of Memorial Stadium.
10003217,LARCENY - FROM BUILDING,9/3/10 16:37,Inactive,,,Sandoz Hall,820 North 17th St (UNL RESIDENCE HALL),$21.00 ,$0.00 ,A UNL student reported her Texas/NE ticket stolen from her room.
10003218,ACCIDENTS - P.D. H&R REPORTABLE,9/3/10 17:12,Inactive,8/30/10 8:00,8/30/10 10:00,19th/Vine Parking Garage,1810 Vine St. (GOV'T PARKING GARAGE (UNL)),$0.00 ,$200.00 ,AUNL student reported a Hit and Run to her vehicle in 19th/Vine garage.
10003220,NARCOTICS - POSSESSION,9/3/10 17:39,Cleared by Arrest,9/3/10 17:39,,N/A,HOLDREGE ST & N 38TH ST (SIDEWALK),$0.00 ,$0.00 ,"A non-student was lodged for Flight to Avoid, Crim. Mischief, Trespassing, and False Info. to Officer. Banned and Barred."
10003225,LARCENY - STOLEN BIKE,9/3/10 22:40,Inactive,9/3/10 21:13,9/3/10 22:35,Avery Hall,1144 T St (SIDEWALK),$350.00 ,$0.00 ,A gray Giant bicycle and lock were reported stolen in an approx. 90 min time frame.
10003227,ALCOHOL - DWI,9/4/10 0:13,Cleared by Arrest,9/4/10 0:13,,N/A,N 10TH ST & T ST (STREET),$0.00 ,$0.00 ,Traffic Stop. UNL staff member cited/released for DWI (.086 BAC) and Speeding.
10003228,ALCOHOL - MINOR IN POSSESSION,9/4/10 3:30,Cleared by Arrest,9/4/10 3:30,,N/A,CENTENNIAL MALL & R ST (SIDEWALK),$0.00 ,$0.00 ,UNL student contacted after CSO observed him to be intoxicated.  Contact was made by officers and found to be in possession of two unopened cans of Natural Light beer.  Cited/Detox for MIP (Refused PBT).
10003241,ASSAULT - NON DOMESTIC,9/4/10 18:08,Cleared by Arrest,9/4/10 18:08,,Stadium Drive Parking Garage,625 Stadium Dr (SIDEWALK),$0.00 ,$0.00 ,Non-student cited and lodged for 3rd Degree Assault after deliberately kicking a UNLPD employee.
10003247,ALCOHOL - MINOR IN POSSESSION,9/4/10 19:28,Cleared by Arrest,9/4/10 19:28,,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$0.00 ,$0.00 ,"UNL student contacted inside of Memorial Stadium for bothering another fan. This female showed signs of intoxication and was a minor. She was cited for Resisting arrest, obstruction and MIPC. No BAC available."
10003254,ALCOHOL - DRUNK,9/5/10 0:46,Cleared by Exception,9/5/10 1:46,,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Non-student unable to be awakened while sleeping in the Selleck lobby.  She was medically cleared and transported to Detox.  .208 BAC
10003253,VANDALISM - OTHER,9/5/10 1:12,Inactive,9/5/10 1:12,,Theta Xi,1535 R St (OFF CAMPUS/GREEK HOUSING),$0.00 ,$200.00 ,"Report of a broken window pane caused by an unknown object which had just occurred, possibly from someone who ran from the area."
10003203,ALCOHOL - DWI,9/5/10 1:31,Cleared by Arrest,9/3/10 1:31,,N/A,N 10TH ST & T ST (STREET),$0.00 ,$0.00 ,"Non student stopped for speeding and discovered to be intoxicated. Cited for DUI, speeding and no proof of insurance. BAC .175."
10003255,TRESPASSING,9/5/10 2:46,Cleared by Exception,9/5/10 2:46,,N/A,515 N 19th St. (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,"Three juveniles contacted for suspicious behavior in a parking lot.  One in possession of stolen items, other two referred to County Attorney for False Reporting and Trespassing after giving false names and information."
10003257,SS - CHECK WELFARE OF PERSON,9/5/10 11:19,Cleared by Exception,9/5/10 7:35,,N/A,(UNKNOWN),$0.00 ,$0.00 ,UNL affiliated fac/staff member sent concerning emails to another UNL affiliated person. Unable to make contact with him at this time. Broadcast initiated.
10003259,SS - CHECK WELFARE OF PERSON,9/5/10 16:46,Cleared by Exception,9/5/10 16:46,,Neihardt Residence Center,540 North 16th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL staff reported concerns with the health and safety of a former student worker.  Contact was made with the UNL student who was determined to be stable and was given referrals.
10003239,ALCOHOL - MINOR IN POSSESSION,9/5/10 17:40,Cleared by Arrest,9/5/10 17:40,,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$0.00 ,$0.00 ,UNL student contacted outside of Memorial Stadium after showing signs of being intoxicated. Transported to the hospital by LFR due to his high level of intoxication. BAC .510.
10003263,LARCENY - FROM MOTOR VEHICLE,9/6/10 0:24,Cleared by Arrest,9/6/10 0:24,,2222 Vine Street,2222 Vine St. (STREET),$0.00 ,$0.00 ,Three parties contacted after a Vine St apartment resident observed them pulling on car door handles.  One cited for Unlawful Entry into a Motor Vehicle and all three Banned & Barred from campus.
10003265,DISTURBANCE - OTHER,9/6/10 2:56,Cleared by Exception,9/6/10 2:56,,Delta Tau Delta,715 North 16th St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,CSO's observed members of SAE throwing rocks at Delta Tau Delta's house.  Referred to Judicial Affairs.
10003269,LARCENY - FROM BUILDING,9/6/10 12:42,Inactive,9/5/10 18:00,9/5/10 20:00,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$820.00 ,$0.00 ,A UNL student reported the theft of his laptop from Selleck Hall.
10003271,LARCENY - FROM BUILDING,9/6/10 13:06,Inactive,9/4/10 16:30,9/4/10 17:30,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$400.00 ,$0.00 ,A UNL student reported the theft of her i-phone 4 from Selleck.
10003274,FIRE - FALSE ALARM,9/6/10 18:03,Cleared by Exception,9/6/10 18:03,,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Fire alarm pull station accidentally activated.
10003275,ALCOHOL - DRUNK,9/6/10 18:25,Cleared by Exception,9/6/10 18:25,,N/A,N 16TH ST & VINE ST (SIDEWALK),$0.00 ,$0.00 ,Non-student sitting on the sidewalk found to be intoxicated.  Transported to Detox with .171 BAC.
10003266,LARCENY - FROM MOTOR VEHICLE,9/7/10 5:43,Cleared by Arrest,9/7/10 0:13,,N/A,840 N 17th Street (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,CSO found a vehicle with its door open and contents rummaged through.  The parties responsible were found to be the same pulling car door handles in a later incident.  Two cited/released for Aiding Attempted Theft and one cited/released for Attempted Theft.
10003282,LARCENY - OTHER OR FROM OPEN AREA,9/7/10 9:29,Inactive,9/3/10 17:30,9/7/10 7:00,Innovation Campus,1800 State Fair Park Drive (SIDEWALK),"$3,000.00 ",$0.00 ,Scrap air conditioner parts stolen from the site of the old NSP building.
10003283,TELEPHONE - OTHER,9/7/10 10:59,Cleared by Arrest,8/29/10 18:19,9/6/10 22:06,N/A,1223 N. 9th (MULTI-DWELLING (7 + UNITS) off campus),$0.00 ,$0.00 ,UNL student reported receiving numerous hang-up telephone calls on his cell phone.
10003287,VANDALISM - OTHER,9/7/10 12:22,Inactive,9/4/10 15:00,9/5/10 0:30,Alpha Tau Omega,1433 R St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$800.00 ,Damage to the hood of a vehicle while it was parked behind the Alpha Tau Omega house during the NU football game.
10003288,LARCENY - STOLEN BIKE,9/7/10 12:24,Inactive,8/27/10 22:00,8/27/10 23:45,Nebraska Union,1400 R St (SIDEWALK),$97.00 ,$0.00 ,Silver BMX bicycle stolen from the racks on the west side of the City Union.
10003289,LOST OR STOLEN ITEM,9/7/10 12:27,Unfounded,9/7/10 10:30,9/7/10 11:30,Westbrook Music Building,1104 R St (UNL ACADEMIC BUILDING),$100.00 ,$0.00 ,"Person lost purse and contents at Westbrook Music Building, $100 lose."
10003290,LARCENY - STOLEN BIKE,9/7/10 13:56,Inactive,9/3/10 11:15,9/7/10 10:45,Hamilton Hall,639 North 12th St (SIDEWALK),$215.00 ,$0.00 ,"Bike taken from rack on the east side of Hamilton Hall,  $215.00 lose."
10003294,LOST OR STOLEN ITEM,9/7/10 18:05,Inactive,9/7/10 16:35,,Horticulture Greenhouse,3835 Merrill Ave (UNKNOWN),$30.00 ,$0.00 ,"Person lost wallet on East Campus or the city of Lincoln, $30.00 lose."
10003296,MEDICAL EMERGENCY,9/7/10 20:44,Cleared by Exception,9/7/10 20:36,9/7/10 20:42,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Person having seizures in Abel Hall, transported to Bryan LGH West by LFR."
10003249,VANDALISM - OTHER,9/7/10 21:40,Cleared by Arrest,9/4/10 21:15,9/4/10 21:30,501 Building,501 Stadium Dr (GOV'T PARKING LOT (UNL)),$0.00 ,$500.00 ,Person reported their vehicle was vandalized while parked in a UNL parking lot.  There is a suspected person responsible.
10003297,MEDICAL EMERGENCY,9/7/10 22:07,Inactive,9/7/10 22:07,,Campus Recreation Center,841 North 14th St (SPORT FACILITIES),$0.00 ,$0.00 ,UNL student accidentally struck in head by a errant pitch.  Transported to hospital by LFR.
10003299,NARCOTICS - POSSESSION,9/7/10 23:59,Cleared by Arrest,9/7/10 23:59,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Report of an odor of burnt marijuana, 4th Floor.  Officers contacted resident (UNL Student) and found to be in possession of a controlled substance (3 - Adderall Pills)/Possession of Marijuana (.3 grams)/Possession of Drug Paraphernalia.  Cited/Lodged."
10003301,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",9/8/10 4:14,Inactive,9/8/10 2:17,9/8/10 4:14,Innovation Campus,1800 State Fair Park Drive (STORAGE FACILITIES (INCLUDES RENTAL UNIT)),$0.00 ,$25.00 ,Officer observed a damaged door to a storage area of the Industrial Arts building.  No signs of burglary or theft at this time.
10003308,ALCOHOL - DRUNK,9/8/10 16:37,Cleared by Exception,9/8/10 16:37,,N/A,17th / Antelope Valley Pkwy (HIKER/BIKER TRAIL),$0.00 ,$0.00 ,A non-student who was unable to care for himself was transported to Detox. BAC 0.245.
10003307,MEDICAL EMERGENCY,9/8/10 16:56,Cleared by Exception,9/8/10 16:56,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Person having a seizure, in Abel Hall, taken to Bryan LGH West by LFR."
10003309,BURGLARY,9/8/10 17:23,Inactive,9/4/10 13:00,9/4/10 18:00,Alpha Chi Omega,716 N 16th (OFF CAMPUS/GREEK HOUSING),$295.00 ,$0.00 ,"Purse and contents taken from room in the Alpha Chi Omega house, $295 loss."
10003305,ACCIDENTS - P.D. NOT REPORTABLE,9/8/10 18:47,Cleared by Exception,9/8/10 18:47,,The Village,1055 North 16 St. (GOV'T PARKING LOT (UNL)),$0.00 ,"$1,300.00 ",A two-vehicle accident occurred in parking lot south of the Village.
10003316,LOST OR STOLEN ITEM,9/8/10 22:30,Inactive,9/7/10 12:00,9/7/10 13:00,N/A,440 North 17th (SIDEWALK),$15.00 ,$0.00 ,UNL student reports lost/stolen purse and contents between CPN soccer field and tennis court.
10003298,LARCENY - FROM BUILDING,9/8/10 23:23,Inactive,9/8/10 21:30,9/8/10 22:00,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$95.00 ,$0.00 ,Student reported clothes stolen from a dryer left unattended for 30 minutes.
10003319,TRESPASSING,9/9/10 4:23,Cleared by Exception,9/9/10 4:23,,Schramm Hall,1130 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Two non students observed on south west corner of residence hall pulling on bikes.  Given UNL trespass policy letters (warnings).
10003320,MEDICAL EMERGENCY,9/9/10 8:22,Cleared by Exception,9/9/10 8:22,,Kauffman Academic Residential Ctr.,630 North 14th St (SIDEWALK),$0.00 ,$0.00 ,LFR transported a UNL student to Bryan/LGH West after he fell down and started to convulse.
10003323,SS - OTHER,9/9/10 8:56,Cleared by Exception,9/9/10 8:56,9/9/10 10:15,1820 R,"(UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,UNL Police stood by while State Museum employees moved some stored boxes.
10003325,SEX OFFENSE - RAPE,9/9/10 12:17,Inactive,8/21/10 23:59,8/22/10 0:45,N/A,(SINGLE FAMILY _ off campus),$0.00 ,$0.00 ,UNL student reported belated sexual assault which occurred off campus.
10003327,LARCENY - FROM MOTOR VEHICLE,9/9/10 16:33,Inactive,8/31/10 16:00,9/9/10 15:30,515 N 19th Parking Lot Vine to,515 North 19th St. (GOV'T PARKING LOT (UNL)),$201.00 ,$0.00 ,A UNL student reported her stereo taken from her car. No forced entry.
10003331,LARCENY - MOTOR VEH. ACCESSORIES,9/9/10 20:09,Inactive,9/8/10 20:45,9/9/10 17:00,Smith Hall,1120 North 14th St (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,A UNL student reported her license plate stolen from her vehicle.
10003332,MEDICAL EMERGENCY,9/9/10 20:57,Cleared by Exception,9/9/10 19:50,9/9/10 20:57,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,A UNL student was transported to Bryan LGH West for seizures.
10003318,DISTURBANCE - OTHER,9/9/10 23:39,Inactive,9/9/10 21:11,,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$0.00 ,$0.00 ,UNL employee reports a disturbance with a coworker.
10003334,ALCOHOL - MINOR IN POSSESSION,9/10/10 3:54,Cleared by Arrest,9/10/10 3:54,9/10/10 3:54,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Traffic Stop.  UNL student cited/released for MIPC (.024).
10003335,LARCENY - FROM BUILDING,9/10/10 11:44,Inactive,9/4/10 11:00,,N/A,"Lima, Peru (HOTEL/MOTEL)","$1,000.00 ",$0.00 ,"UNL faculty member had his laptop stolen while at a conference in Lima, Peru."
10003336,VANDALISM - OTHER,9/10/10 12:23,Inactive,9/3/10 17:00,9/10/10 12:23,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$150.00 ,A UNL student reported a be-lated vandalism to his vehicle in the 17th and R St.
10003339,ACCIDENTS - P.D. H&R NOT REPORTABLE,9/10/10 13:30,Inactive,8/29/10 18:00,9/3/10 16:00,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$500.00 ,Hit and run occurred in the 17th/R parking garage. Damage consists of a dent to the side door.
10003343,NARCOTICS - POSSESSION,9/10/10 16:32,Cleared by Arrest,9/10/10 16:32,,Pound Hall,513 North 17th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,A UNL student was cited and released for Marijuana less than an ounce and Paraphernalia.
10003344,LARCENY - MOTOR VEH. ACCESSORIES,9/10/10 16:37,Inactive,9/5/10 21:30,9/10/10 16:37,N/A,N 18TH ST & R ST (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Two license plates stolen from a vehicle (NE 3-C2948).
10003345,LARCENY - STOLEN BIKE,9/10/10 17:13,Inactive,9/10/10 14:30,9/10/10 17:13,Love Library South,1248 R (LIBRARY),$100.00 ,$0.00 ,A non-student reported that his unsecured bike was stolen.
10003347,TRESPASSING,9/10/10 20:01,Cleared by Exception,9/10/10 20:01,9/10/10 20:01,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Magazine sellers were advised not to solicit on Campus.
10003353,ALCOHOL - MINOR IN POSSESSION,9/11/10 0:44,Cleared by Arrest,9/11/10 0:44,,N/A,N 17TH ST & R ST (SIDEWALK),$0.00 ,$0.00 ,"CSO observed a male carrying a bottle of Vodka west side of The Knolls.  Three UNL students contacted and cited/released for MIPC (.084, 086 and .034 BAC)."
10003355,ASSAULT - NON DOMESTIC,9/11/10 1:15,Inactive,9/11/10 1:15,,N/A,1220 N.14th Street (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,"UNL student reports being assaulted by 2 people after exiting his vehicle in the parking lot.  Prior to the assault, victim reports the parties responsible ""cut"" him off and he ""honked"" at them."
10003363,ALCOHOL - MINOR IN POSSESSION,9/11/10 11:28,Cleared by Arrest,9/11/10 11:28,,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$0.00 ,$0.00 ,A 15 year old female was contacted at the stadium. She was cited and released to her mother for MIP-Consumption (.233 BAC).
10003364,NARCOTICS - POSSESSION,9/11/10 11:39,Cleared by Arrest,9/11/10 11:39,,Memorial Stadium,740 Stadium Dr. (SIDEWALK),$0.00 ,$0.00 ,A UNL student was cited for MIPC and  Poss. of a Legend Drug and transported to Detox.
10003367,ALCOHOL - MINOR IN POSSESSION,9/11/10 12:52,Cleared by Arrest,9/11/10 12:52,9/11/10 12:52,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$0.00 ,$0.00 ,A non-student was cited/transported to Detox for MIPC. BAC 0.258
10003368,DISTURBANCE - OTHER,9/11/10 12:55,Cleared by Arrest,9/11/10 12:55,,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$0.00 ,$0.00 ,A non-student was lodged for Resisting Arrest and Obstructing a Police Officer.
10003370,NARCOTICS - POSSESSION,9/11/10 13:25,Cleared by Arrest,,,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$0.00 ,$0.00 ,Person arrested at football by NSP for possession of meth.
10003373,MEDICAL EMERGENCY,9/11/10 15:18,Cleared by Exception,9/11/10 15:18,9/11/10 15:18,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$0.00 ,$0.00 ,A female party was transported to Bryan LGH West for headaches from Memorial Stadium.
10003375,ACCIDENTS - P.D. H&R NOT REPORTABLE,9/11/10 15:56,Inactive,9/11/10 8:30,9/11/10 15:20,Bob Devaney Sports Center,1600 Court St (GOV'T PARKING LOT (UNL)),$0.00 ,$800.00 ,A UNL student reported a hit and run at the Bob Devaney Center.
10003377,SEX OFFENSE - RAPE,9/11/10 17:54,Inactive,,,N/A,(UNL RESIDENCE HALL),$0.00 ,$0.00 ,LPD contacted UNLPD about a sexual assault that took place in an unk dorm on  UNL campus.
1003362,MEDICAL EMERGENCY,9/11/10 22:01,Cleared by Exception,9/11/10 9:53,,N/A,1104 R Street (ALLEY),$0.00 ,$0.00 ,"Female tripped and fell, suffering an abrasion.  Transported to hospital by LFR."
10003550,ALCOHOL - MINOR IN POSSESSION,9/11/10 23:24,Cleared by Exception,9/11/10 23:24,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Six UNL students and one non student contacted inside of a room with alcohol on the 6th floor.  Turned over to Housing.
10003382,ALCOHOL - MINOR IN POSSESSION,9/12/10 0:37,Cleared by Arrest,9/12/10 0:37,,Pound Hall,513 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student cited/Detox after reported to be urinating in public.  .160 BAC on a poor sample.
10003384,ALCOHOL - BUY/PROCURE FOR MINORS,9/12/10 0:37,Inactive,9/12/10 0:37,,N/A,4024 S 83rd St. (SINGLE FAMILY _ off campus),$0.00 ,$0.00 ,Investigation of an off-campus party where minors were provided alcohol.
10003385,VANDALISM - OTHER,9/12/10 3:08,Cleared by Arrest,9/12/10 3:08,,Lambda Chi Alpha,1345 R St (OFF CAMPUS/GREEK HOUSING),$0.00 ,$75.00 ,Former student cited/lodged for Criminal Mischief and refusing to sign the citation after a window was broken with a brick.  .276 BAC
10003395,LARCENY - OTHER OR FROM OPEN AREA,9/12/10 17:36,Cleared by Arrest,9/12/10 17:36,,Innovation Campus,1800 State Fair Park Drive (GOV'T LOT/FIELD (UNL)),$25.00 ,$0.00 ,"Persons cited for theft and trespassing Innovation campus, taken copper, $25.00 loss"
10003396,ACCIDENTS - P.D. H&R NOT REPORTABLE,9/12/10 17:47,Inactive,8/29/10 14:15,9/12/10 14:15,17 & R Parking Garage,300 North 17th St (GOV'T PARKING LOT (UNL)),$0.00 ,$50.00 ,"Hit and Run accident 17th and R Street garage, $50.00 damage."
10003403,MEDICAL EMERGENCY,9/13/10 9:30,Cleared by Exception,9/13/10 9:30,,Temple Building,1201 R St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,UNL student with a history of seizures suffered a seizure. Transported by LFR.
10003404,DISTURBANCE - DOMESTIC,9/13/10 10:37,Inactive,,,College of Business Admin.,512 North 12th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Person complained of someone who may be stalking them at work.
10003405,LARCENY - STOLEN BIKE,9/13/10 11:33,Inactive,9/10/10 11:30,9/13/10 11:30,Kauffman Academic Residential Ctr.,630 North 14th St (UNL RESIDENCE HALL),$520.00 ,$0.00 ,Stolen bicycle and cable lock from Kauffman. Total loss $520.00.
10003406,MEDICAL EMERGENCY,9/13/10 12:04,Cleared by Exception,9/13/10 12:04,,University Health Center,1500 U St (HOSPITAL/CLINIC/ETC),$0.00 ,$0.00 ,UNL student with a history of seizures suffered several seizures while at the Health Center. Transported to the hospital by LFR.
10003407,ACCIDENTS - P.D. REPORTABLE,9/13/10 13:27,Cleared by Exception,9/13/10 13:27,,Vet Basic Sciences,4150 Fair St (GOV'T PARKING LOT (UNL)),$0.00 ,"$1,300.00 ",Semi trailer was backing up when it struck a UNL owned vehicle.
10003410,MEDICAL EMERGENCY,9/13/10 14:06,Cleared by Exception,9/13/10 14:06,,Home Economics,1650 North 35th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,"Person with abdominal pain at Home Economics, taken to St. Elizabeth by LFR>"
10003411,TRESPASSING,9/13/10 14:44,Cleared by Exception,9/13/10 14:44,,Harper Hall,1150 North 14th St (UNL APARTMENT),$0.00 ,$0.00 ,"Two persons contacted in Harper Hall soliciting magazines, one ban and barred, one given trespass policy letter."
10003417,LARCENY - STOLEN BIKE,9/13/10 17:25,Inactive,9/13/10 12:30,9/13/10 17:00,College of Dentistry,3975 Potter St (SIDEWALK),$700.00 ,$25.00 ,"Bike taken from rack west side of College of Dentistry, $700 loss."
10003419,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",9/13/10 17:48,Cleared by Exception,9/13/10 17:30,9/13/10 17:46,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$50.00 ,"Wind damaged a mirror on the 17th and R Street parking garage, $50.00 damage."
100003425,MEDICAL EMERGENCY,9/14/10 7:25,Cleared by Exception,9/14/10 7:25,,Robert E. Knoll Residence Center,440 N 17th Street (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student transferred to Bryan/LGH West after having a seizure.
10003427,VANDALISM - OTHER,9/14/10 11:12,Inactive,8/31/10 9:30,9/14/10 10:50,Oldfather Hall,660 North 12th St (SIDEWALK),$0.00 ,$10.00 ,UNL student reported reoccurring vandalism to his bicycle when parked outside of Oldfather.
10003429,ACCIDENTS - P.D. H&R NOT REPORTABLE,9/14/10 13:02,Inactive,9/14/10 8:05,9/14/10 13:02,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$500.00 ,Hit and Run vehicle accident while a vehicle was parked between 0800-1400 hours on 9-14-10. Black transfer paint was left on the driver's side rear bumper. $500 damage. No suspects.
10003435,DISTURBANCE - OTHER,9/14/10 15:58,Cleared by Exception,9/14/10 15:58,,Hamilton Hall,639 North 12th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Person given ban and bar letter for doing stunts with bicycles on a wall by Hamilton Hall.
10003437,ACCIDENTS - P.D. H&R NOT REPORTABLE,9/14/10 17:23,Inactive,9/13/10 15:00,9/14/10 15:00,14th & Avery Parking Garage,1111 North 14th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$400.00 ,"Hit and Run accident in the 14th and Avery parking garage, $400 damage."
10003439,ACCIDENTS - P.D. H&R NOT REPORTABLE,9/14/10 18:43,Inactive,9/14/10 6:30,9/14/10 12:00,Hawks Champion Center,1111 Salt Creek Roadway (GOV'T PARKING LOT (UNL)),$0.00 ,$750.00 ,"Belated hit and run accident in the parking lot west of the Hawks Champion Center, $750 damage."
10003445,LOST OR STOLEN ITEM,9/15/10 13:35,Inactive,9/15/10 11:40,9/15/10 13:10,Union-East,"1705 Arbor Dr (UNL SUPPORT FACILITY (office, service))",$30.00 ,$0.00 ,"Person lost their wallet on East Campus in the area of the East Union, $65 loss."
10003447,NARCOTICS - SALE/DELIVER,9/15/10 15:08,Cleared by Arrest,9/15/10 15:08,,Pound Hall,513 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Resident Assistant reports student making statements of possessing marijuana in dorm room.  Officers contacted resident and searched room yielding 67.4 grams of marijuana, individually wrapped (x14) along with numerous paraphernalia (pipe, scale, ziplock baggies).  Approx. $722 seized.  Cited/Lodged for Possession of Marijuana w/ Intent to Deliver and Possession of Drug Paraphernalia."
10003448,ACCIDENTS - P.D. H&R REPORTABLE,9/15/10 15:10,Cleared by Arrest,9/14/10 21:30,9/15/10 14:55,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,"$2,200.00 ",A Hit and Run was reported in the 17th and R Parking garage.
10003455,ACCIDENTS - P.D. H&R NOT REPORTABLE,9/15/10 20:52,Inactive,9/15/10 18:10,9/15/10 18:40,N/A,1309 R Street (GOV'T PARKING LOT (UNL)),$0.00 ,$500.00 ,"UNL student reports scratches, scuffs (red) and denting to the passenger side rear door of vehicle."
10003457,LOST OR STOLEN ITEM,9/15/10 21:27,Inactive,9/6/10 13:00,9/7/10 23:59,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$70.00 ,$0.00 ,Non student reports the loss of a high school football jersey while taking senior pictures on campus.
10003458,DISTURBANCE - OTHER,9/15/10 22:12,Cleared by Exception,9/15/10 22:12,,Whittier Building,2200 Vine St (SIDEWALK),$0.00 ,$0.00 ,Report of three males skateboarding on the southwest corner of the Whittier Building.  Verbally warned reference skateboarding.
10003459,LARCENY - FROM BUILDING,9/16/10 8:05,Inactive,,,College of Dentistry,3975 Potter St (UNL ACADEMIC BUILDING),$300.00 ,$0.00 ,A picture and frame were stolen from the College of Dentistry.
10003462,MEDICAL EMERGENCY,9/16/10 14:01,Cleared by Exception,9/16/10 14:01,,Neihardt Residence Center,540 North 16th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,A UNL student was transported to Bryan West for vomiting and cramps.
10003468,FND ARTICLE OTHER THAN ABAND. BIKE OR VEH.,9/17/10 0:24,Cleared by Exception,9/17/10 0:24,,Westbrook Music Building,1104 R St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Wallet found in building by custodial.  Several different identifications found inside the wallet.
10003470,ALCOHOL - MINOR IN POSSESSION,9/17/10 1:03,Cleared by Arrest,9/17/10 1:03,,N/A,R ST & N 14TH ST (SIDEWALK),$0.00 ,$0.00 ,Officer contacted two UNL students after observing one staggering on the sidewalk.  Both cited/released for MIPC (.138 and .109 BAC's).
