Case #,Incident Code,Reported,Case Status,Start Occurred,End Occurred,Building,Location,Stolen,Damaged,Summary
7002344,LARCENY - STOLEN BIKE,6/8/07 11:44,Cleared by Arrest,5/28/07 18:00,5/29/07 12:00,Memorial Stadium,740 Stadium Dr. (GOV'T LOT/FIELD (UNL)),$96.00 ,$0.00 ,Bicycle stolen from the north side of Memorial Stadium.
7002347,DISTURBANCE - OTHER,6/8/07 12:28,Cleared by Exception,6/8/07 12:28,,Sheldon Memorial Art Gallery,451 North 12th St (GOV'T LOT/FIELD (UNL)),$0.00 ,$0.00 ,3 males contacted for skateboarding and given UNL Trespass Policy Letters.
7002353,DISTURBANCE - OTHER,6/8/07 18:57,Inactive,6/8/07 18:50,6/8/07 18:57,N/A,(UNKNOWN),$0.00 ,$0.00 ,"Possible domestic betwen male, female and female. UTL."
7002355,MISC - OTHER,6/8/07 20:56,Inactive,6/2/07 11:00,,Othmer Hall,820 North 16th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Possible threats complaint to a UNL employee.  Employment issue.  TOT Human Resources.
7002363,ALCOHOL - CONSUMPTION IN PUBLIC,6/9/07 20:40,Cleared by Arrest,6/9/07 20:40,,N/A,"19th-18th on ""R"" Street (SIDEWALK)",$0.00 ,$0.00 ,Party cited for consuming alcohol in public. TOT Detox.
7002368,LITTERING,6/10/07 0:42,Cleared by Arrest,6/10/07 0:42,,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Male contacted for urinating.  Cited and released for Littering.
7002370,TRESPASSING,6/10/07 1:20,Cleared by Arrest,6/10/07 1:20,,Andersen Hall,(GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Two males contacted for urinating.  Both cited and released for Littering.
7002372,TRAFFIC - SUSPENDED DRIVER,6/10/07 2:36,Cleared by Arrest,6/10/07 2:36,,Law College,1875 North 42nd St. (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Traffic Stop.  Driver of vehicle fled.  Broadcast initiated.
7002375,DISTURBANCE - OTHER,6/10/07 14:02,Cleared by Arrest,5/23/07 22:00,6/9/07 4:00,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Male student harassing female student. Cited for dist the peace.
7002374,LOST OR STOLEN ITEM,6/10/07 14:54,Inactive,6/6/07 11:00,6/6/07 11:00,Love Library South,1248 R (SIDEWALK),$365.00 ,$0.00 ,Vic purportedly lost her cellular phone.
7002376,TRAFFIC - SUSPENDED DRIVER,6/10/07 21:05,Cleared by Arrest,6/10/07 21:05,6/10/07 21:05,N/A,VINE ST & N 19TH ST (STREET),$0.00 ,$0.00 ,Vehicle stopped for headlight violation. Driver arrested for DUS.
7002365,TRESPASSING,6/10/07 22:34,Cleared by Exception,6/9/07 22:34,,Union-City,"(UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Two males contacted performing skateboard tricks.  Issued Ban and Bar Letters.
7002380,ALCOHOL - DRUNK,6/10/07 23:36,Cleared by Exception,6/10/07 23:36,,N/A,N 17TH ST & Q ST (SIDEWALK),$0.00 ,$0.00 ,Intoxicated party taken into custody.  TOT Detox.
7002381,OUTSIDE - O.P.S. OTHER,6/11/07 2:38,Inactive,6/11/07 2:38,,N/A,1436 E (SINGLE FAMILY _ off campus),"$1,420.00 ",$0.00 ,LPD recovered numerous bike A7-061763 in an apartment. See UNL cases 07002228 & 0700229.
7002382,TRESPASSING,6/11/07 4:13,Cleared by Exception,6/11/07 4:13,,Barkley Center,4075 East Camp Loop (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Male party contacted for checking doors and windows.  Issued Ban and Bar Policy Letter.
7002389,LARCENY - FROM MOTOR VEHICLE,6/11/07 14:06,Inactive,6/10/07 9:00,6/10/07 12:45,HSS North Lot,1220 N 14th St (GOV'T PARKING LOT (UNL)),"$4,000.00 ",$0.00 ,Golf clubs taken from vehicle in the HSS parking lot.
7002390,LARCENY - STOLEN BIKE,6/11/07 15:27,Cleared by Exception,6/9/07 20:00,6/10/07 17:30,Selleck Quad,600 North 15th St (SIDEWALK),$90.00 ,$0.00 ,Bike taken from bike rack by Selleck Quad.
7002394,NARCOTICS - POSSESSION,6/11/07 20:14,Cleared by Arrest,6/11/07 20:14,6/11/07 20:30,N/A,N 25TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Party arrested for having marihuana in his vehicle.
7002395,NARCOTICS - POSSESSION,6/11/07 23:09,Cleared by Arrest,6/11/07 23:09,,N/A,N 17TH ST & X ST (STREET),$0.00 ,$0.00 ,Non Student stopped on traffic violation found to be in poss. of drug paraphernalia.
7002397,VANDALISM - BY GRAFFITI,6/12/07 7:57,Inactive,6/11/07 17:00,6/12/07 7:57,N/A,ARBOR DR & EAST CAMPUS LOOP (SIDEWALK),$0.00 ,$125.00 ,"""D3M"" spray-painted at 3 locations on East Campus."
7002402,LARCENY - STOLEN BIKE,6/12/07 18:32,Inactive,6/12/07 11:00,6/12/07 18:10,Nebraska Hall,900 North 16th St (SIDEWALK),$108.00 ,$0.00 ,Bike taken from bike racks at Nebraska Hall.
7002405,ALCOHOL - DWI,6/13/07 1:48,Cleared by Arrest,6/13/07 1:48,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Non Student stopped for speeding found to be DWI. .092 BAC. TOT Respnsible pty at Detox.
7002408,VANDALISM - OTHER,6/13/07 9:25,Inactive,6/12/07 15:00,6/13/07 7:25,N/A,N 14TH ST & W ST (GOV'T PARKING LOT (UNL)),$0.00 ,$300.00 ,Windshield to a vehicle vandalizedt.
7002413,LARCENY - STOLEN BIKE,6/13/07 13:45,Inactive,4/10/07 12:00,5/10/07 20:00,Abel Hall,860 North 17th St (SIDEWALK),$38.00 ,$0.00 ,Blue Magma last seen in mid April.
7005273,DISTURBANCE - OTHER,6/13/07 17:04,Inactive,4/1/05 19:00,6/13/07 17:00,Hamilton Hall,639 North 12th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Initial disturbance report.
7002417,ALCOHOL - DWI,6/14/07 1:27,Cleared by Arrest,6/14/07 1:27,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Pty stopped for speeding found to be DWI .116 BAC. Cited tot responsible pty at Detox.
7002421,LOST OR STOLEN ITEM,6/14/07 14:40,Inactive,6/11/07 20:30,6/11/07 20:30,Morrill Hall,1335 U St (SIDEWALK),$10.00 ,$0.00 ,Purse and contents.
7002422,LOST OR STOLEN ITEM,6/14/07 15:30,Inactive,6/14/07 12:30,6/14/07 12:30,Burnett Hall,1220 T St (SIDEWALK),$59.99 ,$0.00 ,Verizon pink Razor lost after class.
7002426,TRESPASSING,6/14/07 20:02,Cleared by Exception,6/14/07 20:00,6/14/07 20:00,Sheldon Memorial Art Gallery,451 North 12th St (SIDEWALK),$0.00 ,$0.00 ,Skateboarders at Sheldon. Two ban and barred. Three given policies.
7002429,ALCOHOL - DRUNK,6/15/07 0:39,Cleared by Arrest,6/15/07 0:39,,N/A,(SIDEWALK),$0.00 ,$0.00 ,Intoxicated person (.295 BAC). Arrested and TOT Detox.  Cited for Urinating in Public.
7000467,TRESPASSING,6/15/07 14:21,Inactive,2/2/07 14:21,2/2/07 14:21,C. Y. Thompson Library,1625 North 38th St (GOV'T LOT/FIELD (UNL)),$0.00 ,$0.00 ,Two males skateboarding on UNL property.
7002450,MISC - OTHER,6/16/07 1:07,Cleared by Arrest,6/16/07 1:07,,N/A,1630 P St. (ALLEY),$0.00 ,$0.00 ,Male contacted and cited/released for Urinating in Public.
7002451,ALCOHOL - DRUNK,6/16/07 3:25,Cleared by Exception,6/16/07 3:25,,Beta Theta Phi,1515 R St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Intoxicated male contacted.  Taken into custody and TOT Detox.
7002458,MEDICAL EMERGENCY,6/17/07 0:56,Inactive,6/17/07 0:56,,N/A,CENTENNIAL MALL & R ST (SIDEWALK),$0.00 ,$0.00 ,Intoxicated party fell on steps.  TOT LFR.
7002460,VANDALISM - OTHER,6/17/07 16:26,Inactive,6/16/07 18:00,6/17/07 16:26,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$500.00 ,Revolving door at the City Union damaged.
7002462,LARCENY - FROM MOTOR VEHICLE,6/18/07 1:05,Inactive,6/17/07 23:30,6/18/07 1:05,Boat House,1000 North 16th St. (GOV'T PARKING LOT (UNL)),$190.00 ,$300.00 ,Drivers window shattered and an  ipod stolen from inside. Vehicle was parked on the North side of X street between 16th and 17th Streets.
7002471,ACCIDENTS - INJURY,6/18/07 14:47,Inactive,6/16/07 9:45,6/16/07 10:15,N/A,7600 N. 70th Street (STREET),$0.00 ,$0.00 ,Party hit in arm by bus at the Abbott Sports Complex.
7002481,LOST OR STOLEN ITEM,6/19/07 15:08,Inactive,6/19/07 9:00,,N/A,(GOV'T PARKING LOT (UNL)),$130.00 ,$0.00 ,Pty reported losing her cell phone somewjere in the Champions Club. Non Student.
7002482,VANDALISM - BY GRAFFITI,6/19/07 15:29,Inactive,6/18/07 11:00,6/18/07 12:15,1820 R,"1820 R St.  (UNL SUPPORT FACILITY (office, service))",$0.00 ,$125.00 ,"Vandalism to building and vehicle, both spray painted."
7002485,TRESPASSING,6/19/07 19:41,Cleared by Exception,6/19/07 19:41,6/19/07 19:41,N/A,6900 W. Superior St.  (GOV'T LOT/FIELD (UNL)),$0.00 ,$0.00 ,Parties warned for trespassing on UNL property at 6900 W. Superior Street.
7002489,MEDICAL EMERGENCY,6/19/07 22:28,Inactive,6/19/07 22:28,,Kabredlo's,1540 P St. (CONVENIENCE STORE),$0.00 ,$0.00 ,Non student complaining of chest pains at 16th and P streets. Transported to Bryan LGH West by LFR.
7002491,ALCOHOL - DWI,6/20/07 3:54,Cleared by Arrest,6/20/07 3:54,,N/A,N 27TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Non student stopped on traffic violation found to be DWI. .122 BAC.
7002501,LARCENY - FROM MOTOR VEHICLE,6/20/07 16:53,Inactive,6/20/07 6:50,6/20/07 15:30,Law College,1875 North 42nd St. (STREET),$60.00 ,$0.00 ,Purse taken from vehicle on East Campus.
7002500,LARCENY - STOLEN BIKE,6/20/07 16:57,Inactive,6/14/07 17:00,6/17/07 11:00,The Courtyards,733 North  17th  St. (SIDEWALK),$120.00 ,$0.00 ,Bike taken from the Courtyards bike rack.
7002503,NARCOTICS - POSSESSION,6/21/07 1:13,Cleared by Arrest,6/21/07 1:13,,N/A,N 32ND ST & HUNTINGTON AVE (PARK/REC AREA),$0.00 ,$0.00 ,2 Non Students contacted setting in a parked veh. at Fleming fields. 1 pty arrested on warrant and poss. Marijuana >oz.
7002504,ALCOHOL - DRUNK,6/21/07 1:44,Inactive,6/21/07 1:44,,College of Business Admin.,(UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Non student taken to detox after being observed having difficulty walking. .198 BAC.
7002507,FIRE (WORKING) - NO ALARM,6/21/07 2:55,Inactive,6/21/07 3:42,6/21/07 3:42,College of Business Admin.,512 North 12th St (SIDEWALK),$0.00 ,$0.00 ,Fire in wooden trash receptacle.  Minimal damage.
7002508,FIRE (WORKING) - NO ALARM,6/21/07 3:19,Inactive,6/21/07 3:19,,N/A,(AUDITORIUM/THEATER),$0.00 ,$200.00 ,"Trash container fire in front of Lied Center, fire put out by LFR."
7002505,LARCENY - OTHER OR FROM OPEN AREA,6/21/07 4:12,Cleared by Arrest,6/21/07 2:29,,Beadle Center,"(UNL SUPPORT FACILITY (office, service))",$20.00 ,$0.00 ,"Non Student observed stealing 2 bike handle extensions cited for theft, lodged on warrant."
7002518,NARCOTICS - POSSESSION,6/22/07 0:41,Cleared by Arrest,6/22/07 0:41,,N/A,N 24TH ST & Q ST (STREET),$0.00 ,$0.00 ,Traffic Stop.  Driver cited/released for Poss of Marijuana < 1 oz. (3.8 g)
7002520,ALCOHOL - DRUNK,6/22/07 4:11,Inactive,6/22/07 4:11,,N/A,(GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Intoxicated male.  Taking into custody and TOT Detox.  (.204 BAC)
7002521,VANDALISM - OTHER,6/22/07 7:33,Inactive,6/21/07 19:00,6/22/07 7:00,N/A,4240 Fair Street (CONSTRUCTION SITE),$0.00 ,$500.00 ,Several pieces of galvanized steel ducts damaged in the construction area of the new Morrison Life Science Research Center.
7002522,LARCENY - FROM MOTOR VEHICLE,6/22/07 9:19,Inactive,6/8/07 13:00,6/20/07 6:00,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$36.00 ,$0.00 ,Gas siphoned out of a UNL vehicle.
7002523,VANDALISM - OTHER,6/22/07 9:32,Inactive,6/21/07 16:00,6/22/07 7:30,Love Library North,1300 R (LIBRARY),$0.00 ,$500.00 ,Copy machine vandalized.
7002525,MEDICAL EMERGENCY,6/22/07 11:03,Cleared by Exception,6/22/07 11:03,,Wick Alumni Center,"1520 R St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Party was dizzy and refused medical transport.
7002526,LARCENY - FROM BUILDING,6/22/07 11:43,Cleared by Exception,6/22/07 10:50,6/22/07 11:25,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$45.00 ,$0.00 ,Purse taken from restroom in the City Union.
7002530,FALSE INFORMATION - GIVEN TO OFC.,6/22/07 22:08,Cleared by Arrest,6/22/07 22:08,,N/A,N 17TH ST & Y ST (STREET),$0.00 ,$0.00 ,Traffic stop. Driver cited for false info to PO and locged on warrants. Related case 07002532
7002532,MISC - OTHER,6/22/07 22:55,Cleared by Arrest,6/22/07 22:55,,N/A,N 19TH ST & Y ST (STREET),$0.00 ,$0.00 ,Open container of rum in vehicle.  Cited and released. Related case #07002530
7002533,LITTERING,6/23/07 1:13,Cleared by Arrest,6/23/07 1:13,,Andersen Hall,(UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Male contacted for urinating in public.  Cited and released for Littering.
7002534,VANDALISM - BY GRAFFITI,6/23/07 2:47,Inactive,6/22/07 4:00,6/23/07 2:47,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$0.00 ,$50.00 ,D3M spray painted on exterior door.
7002537,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",6/23/07 10:59,Inactive,,6/23/07 10:59,N/A,EAST CAMPUS LOOP & N 38TH ST (STREET),$0.00 ,$900.00 ,Damage to parking designation sign.
7002539,MEDICAL EMERGENCY,6/23/07 19:36,Inactive,6/23/07 19:36,,Lied Center,301 North 12th St (AUDITORIUM/THEATER),$0.00 ,$0.00 ,"Female fainted, light headed, nauseous.  TOT LFR."
7002538,VANDALISM - OTHER,6/23/07 20:27,Inactive,,6/23/07 18:45,Oldfather Hall,660 North 12th St (UNL ACADEMIC BUILDING),$0.00 ,$250.00 ,Glass pane vandalized.
7002542,VANDALISM - BY GRAFFITI,6/24/07 9:24,Inactive,6/24/07 9:24,,Richards Hall,560 Stadium Dr (UNL ACADEMIC BUILDING),$0.00 ,$50.00 ,Blue spray paint graffiti on the exterior of the building.
7002547,ALCOHOL - DRUNK,6/24/07 22:32,Cleared by Exception,6/24/07 22:32,,N/A,N 16TH ST & Q ST (SIDEWALK),$0.00 ,$0.00 ,Transient contacted in the lot in the University Lutheran Chapel lot. Pty taken to detox where he tested .201 BAC.
7002546,LITTERING,6/24/07 22:39,Cleared by Arrest,6/24/07 22:39,,University Lutheran Chapel,1510 Q St. (CHURCH/ETC.),$0.00 ,$0.00 ,Non Student walking into traffic taken to detox where he tested .384 BAC.
7002552,FALSE INFORMATION - GIVEN TO OFC.,6/25/07 0:32,Cleared by Arrest,6/25/07 0:32,,N/A,Y ST & N 17TH ST (STREET),$0.00 ,$0.00 ,"Non Student stopped on traffic violation, lodged on warrants, cited for open containers of alcohol and false info to an Officer."
7002550,MISC - OTHER,6/25/07 1:06,Cleared by Arrest,6/25/07 1:06,,N/A,N 17TH ST & Y ST (STREET),$0.00 ,$0.00 ,Non Student stopped on traffic violation found to have 2 active warrants and open alcoholic containers in the vehicle. Lodged on warrants cited for open container.
7002556,NARCOTICS - POSSESSION,6/25/07 14:55,Cleared by Arrest,6/25/07 14:55,6/25/07 14:55,N/A,Y ST & N 21ST ST (STREET),$0.00 ,$0.00 ,Party arrested for possession of marhiuana.
7002558,DISTURBANCE - OTHER,6/25/07 19:34,Cleared by Arrest,6/25/07 19:34,6/25/07 19:34,Food Industry Complex,1625 Arbor Dr (SIDEWALK),$0.00 ,$0.00 ,Two parties cited for trespassing on East Campus.
7002561,DISTURBANCE - OTHER,6/25/07 20:24,Cleared by Exception,6/25/07 20:24,6/25/07 20:24,Sheldon Memorial Art Gallery,451 North 12th St (SIDEWALK),$0.00 ,$0.00 ,Two pty's were issued ban and bar letters after being contacted for skateboarding in the sheldon gardens.
7002565,NARCOTICS - POSSESSION,6/26/07 5:02,Cleared by Arrest,6/26/07 5:02,,N/A,"721 K Street (TREATMENT/DETENTION FACILITY (detox, etc.))",$0.00 ,$0.00 ,Intoxicated non student taken to detox where a small amount of marijuana was found in his left front pocket. Cited for poss marijuana>oz. Tested .246 BAC.
7005280,DISTURBANCE - DOMESTIC,6/26/07 9:53,Inactive,6/23/07 12:00,6/23/07 21:00,N/A,"(UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Concerns regarding a UNL employee's former spouse.
7002568,LOST OR STOLEN ITEM,6/26/07 16:03,Cleared by Exception,6/26/07 9:00,6/26/07 16:00,N/A,(UNKNOWN),$100.00 ,$0.00 ,Party lost their cell phone on City Campus.
7002576,ALCOHOL - DWI,6/27/07 1:22,Cleared by Arrest,6/27/07 1:22,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Pty stopped for speeding found to be DWI. .164 BAC. TOT Detox. Non Student.
7002580,FRAUD - IMPERSONATION,6/27/07 10:06,Inactive,6/27/07 10:03,,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,White male identified himself as a volunteer University of Nebraska police officer conducting an investigation to an employee at the University Bookstore.
7002583,FALSE INFORMATION - GIVEN TO OFC.,6/27/07 15:39,Cleared by Arrest,4/16/06 23:32,4/16/06 23:32,N/A,HOLDREGE ST & N 29TH ST (STREET),$0.00 ,$0.00 ,Party gave false information on a traffic stop.
7002587,MEDICAL EMERGENCY,6/27/07 21:28,Cleared by Arrest,6/27/07 21:28,,N/A,(UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Pty who was on campus for a camp had been struck by a vehicle earlier, but refused medical this accident was worked by LPD. She now was complaining of pain and was transported via private veh. to bryan lgh wEST."
7002588,SUSPICIOUS PERSON,6/27/07 22:00,Inactive,6/11/07 9:30,6/27/07 10:00,N/A,City of Lincoln (UNKNOWN),$0.00 ,$0.00 ,"A male pty rides the bus downtown with the RP, RP feels the pty is trying to get close to her and strikes up unwanted conversations with her. No offense just wants it documented,"
7002594,TRESPASSING,6/28/07 9:32,Cleared by Exception,6/28/07 9:32,,Memorial Stadium,(SPORT FACILITIES),$0.00 ,$0.00 ,Male contacted for panhandling near Memorial Stadium. Male was given the UNL Trespass Policy letter.
7002605,MISC - OTHER,6/29/07 13:46,Inactive,6/29/07 13:46,,UNL Police,"(UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Documentation purposes only.
7002611,VANDALISM - BY GRAFFITI,6/29/07 18:32,Inactive,,,Cushman Textron,"900 N 21st (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Vandalism by graffiti to the Textron building. No suspects.
7002613,LITTERING,6/30/07 0:43,Cleared by Arrest,6/30/07 0:43,,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Male cited for littering by urination in the Andersen Hall parking lot.
7002624,LITTERING,7/1/07 1:48,Cleared by Arrest,7/1/07 1:48,7/1/07 1:48,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Person cited for littering by urination in the Andersen Hall parking lot.
7002627,LARCENY - STOLEN BIKE,7/1/07 18:32,Inactive,6/29/07 11:00,7/1/07 18:30,Sigma Alpha Epsilon,635 North 16th St. (SIDEWALK),$275.00 ,$40.00 ,Bike taken from bike rack at 635 N 16th.
7002630,VANDALISM - BY GRAFFITI,7/2/07 9:20,Inactive,6/29/07 17:00,7/2/07 9:20,Alexander Building,1410 Q St (UNL ACADEMIC BUILDING),$0.00 ,$50.00 ,A damaged building sign by graffiti with a black permanent marker
7002631,LARCENY - FROM BUILDING,7/2/07 11:10,Unfounded,7/2/07 8:10,7/2/07 8:20,Agricultural Hall,3550 East Camp Loop (UNL ACADEMIC BUILDING),$400.00 ,$0.00 ,Misplaced item which was later recovered.
7002645,NARCOTICS - POSSESSION,7/3/07 10:21,Cleared by Arrest,7/3/07 10:21,,N/A,N 19TH ST & Q ST (SIDEWALK),$0.00 ,$0.00 ,.9 oz of marijuana found on a transient after he was taken into custody for several outstanding warrants.
7002647,BURGLARY,7/3/07 12:08,Inactive,6/22/07 16:00,7/2/07 8:00,Andersen Hall,200 Centennial Mall North (UNL ACADEMIC BUILDING),$700.00 ,$0.00 ,Mini computer taken from Andersen Hall.
7002648,LOST OR STOLEN ITEM,7/3/07 13:46,Inactive,6/25/07 11:00,6/25/07 14:00,N/A,(TRANSPORTATION SERVICE),$0.00 ,$0.00 ,Party lost their passport.
7002650,FIRE (WORKING) - NO ALARM,7/3/07 14:31,Inactive,7/3/07 14:25,,College of Business Admin.,512 North 12th St (UNL ACADEMIC BUILDING),$0.00 ,$55.00 ,A cigarette butt barrel located on the south side dock of CBA caught on fire.
7002652,DISTURBANCE - OTHER,7/3/07 17:16,Cleared by Arrest,6/20/07 13:30,6/20/07 14:30,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Party banned and barred from UNL property for looking up females dresses in the city Union.
7002654,VANDALISM - BY GRAFFITI,7/4/07 5:36,Inactive,,7/4/07 6:01,N/A,535 North 16th Street (CHURCH/ETC.),$0.00 ,$10.00 ,"Unknown pty(s) wrote ""D3m"" On the North side of the Lutheran Center 535 N. 16th Street."
7002666,LARCENY - OTHER OR FROM OPEN AREA,7/5/07 7:38,Inactive,6/27/07 11:30,7/3/07 7:30,1820 R,1820 R Street (GOV'T PARKING LOT (UNL)),"$1,635.00 ",$0.00 ,An employees personal trailer stolen from the east side of the parking lot.
7002667,VANDALISM - BY GRAFFITI,7/5/07 9:25,Inactive,7/3/07 20:00,7/4/07 16:00,Westbrook Music Building,1104 R St (UNL ACADEMIC BUILDING),$0.00 ,$50.00 ,A steel sculpture outside of Sheldon Art Gallery vandalized with spray paint
7002668,VANDALISM - BY GRAFFITI,7/5/07 10:15,Inactive,7/3/07 17:00,7/5/07 8:00,Morrill Hall,1335 U St (MUSEUM),$0.00 ,$50.00 ,Vandalism by graffiti to a dumpster outside of Morrill Hall.
7002669,VANDALISM - BY GRAFFITI,7/5/07 10:15,Inactive,7/3/07 17:00,7/5/07 10:15,College of Business Admin.,512 North 12th St (UNL ACADEMIC BUILDING),$0.00 ,$50.00 ,Graffiti on wall north side of CBA.
7002670,VANDALISM - BY GRAFFITI,7/5/07 10:15,Inactive,7/3/07 17:00,7/5/07 10:15,Canfield Administration Building,14th and R St. (GOV'T LOT/FIELD (UNL)),$0.00 ,$50.00 ,Graffiti on electrical box by Canfield building.
7002671,VANDALISM - BY GRAFFITI,7/5/07 10:39,Inactive,7/3/07 17:00,7/5/07 8:00,Hamilton Hall,639 North 12th St (SIDEWALK),$0.00 ,$50.00 ,Vandalism by graffiti to newspaper dispensers outside of Hamilton Hall.
7002676,ACCIDENTS - P.D. REPORTABLE,7/5/07 11:46,Inactive,7/5/07 11:46,,N/A,N 15TH ST & U ST (STREET),$0.00 ,$0.00 ,Two vehicle accident at 15th and U st. No injuries.
7002677,VANDALISM - BY GRAFFITI,7/5/07 12:08,Inactive,7/3/07 17:00,7/5/07 8:00,Ferguson Hall,1130 S St (UNL ACADEMIC BUILDING),$0.00 ,$50.00 ,D3M spray-painted on a building sign.
7002678,LARCENY - FROM BUILDING,7/5/07 12:53,Cleared by Exception,7/3/07 9:00,7/3/07 17:00,College of Business Admin.,512 North 12th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,A credit card and debit card taken from the inside of an employees purse. The purse was left unattended and unsecured.
7002679,FRAUD - CREDIT CARDS/ATM/BANK CARD,7/5/07 13:15,Cleared by Arrest,,7/3/07 10:00,N/A,City of Lincoln (DEPT/CHAIN STORE),$0.00 ,$0.00 ,Stolen credit and debit card used to make several unauthorized purchases.
7002684,TRESPASSING,7/5/07 17:18,Inactive,6/25/07 11:00,,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Party ban and barred for trespassing in the women's restroom in the City Union.
7002685,LARCENY - FROM BUILDING,7/5/07 18:28,Inactive,7/5/07 1:00,7/5/07 18:10,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$653.00 ,$0.00 ,Purse taken from room in Selleck.
7002686,LARCENY - FROM BUILDING,7/5/07 21:32,Cleared by Exception,7/5/07 14:00,7/5/07 15:00,Benton Hall,1535 U St (UNL ACADEMIC BUILDING),$26.00 ,$0.00 ,Wallet taken from room in Benton Hall.
7002687,FRAUD - CREDIT CARDS/ATM/BANK CARD,7/5/07 21:32,Cleared by Arrest,7/5/07 16:34,7/5/07 20:52,N/A,CIty of Lincoln (UNKNOWN),$0.00 ,$0.00 ,Parties stolen credit cards were used to purchase items.
7002696,MISC - OTHER,7/6/07 20:53,Cleared by Arrest,7/6/07 20:53,7/6/07 20:59,N/A,CENTENNIAL MALL & Q ST (STREET),$0.00 ,$0.00 ,Traffic Stop.  Passenger Cited/Released for Open Container.
7002698,LITTERING,7/7/07 0:59,Cleared by Arrest,7/7/07 0:59,,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Non student cited/released for Littering.
7002702,MEDICAL EMERGENCY,7/7/07 16:30,Inactive,7/7/07 16:30,7/7/07 16:30,Bob Devaney Sports Center,1600 Court St (SPORT FACILITIES),$0.00 ,$0.00 ,Party transported to Bryan/LGH West for treatment of possible stroke.
7002718,OUTSIDE - O.P.S. OTHER,7/8/07 22:21,Cleared by Exception,7/8/07 22:21,,N/A,2354 N. 33rd (AUTO REPAIR (Other than UNL)),$0.00 ,$0.00 ,Stolen vehicle recovered behind 2354 N.33rd. Veh. had been reported as stolen to the LPD Earlier in the night.
7002716,ALCOHOL - DRUNK,7/8/07 23:51,Cleared by Exception,7/8/07 23:51,,N/A,N 19TH ST & P ST (SIDEWALK),$0.00 ,$0.00 ,Non Student taking to detox after found passed out at 14th and P streets. .206 BAC.
7002723,ACCIDENTS - P.D. REPORTABLE,7/9/07 9:51,Inactive,7/9/07 9:19,,N/A,R ST & N 14TH ST (STREET),$0.00 ,$550.00 ,Parked police vehicle struck by a privately owned bus.
7002727,MEDICAL EMERGENCY,7/9/07 21:11,Inactive,7/9/07 21:05,7/9/07 21:10,N/A,R ST & N 19TH ST (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Medical call in the parking lot at 19th and R Street. Party had  a seizure and was conscious. Party taken to Bryan-West.
7002713,MEDICAL EMERGENCY,7/9/07 23:25,Inactive,7/9/07 23:25,,N/A,600 North 15th St (West grass area) (GOV'T LOT/FIELD (UNL)),$0.00 ,$0.00 ,"Student playing a game of ""Capture the flag"" tripped and struck his head. Pty transported to bryan LGH West by LFR."
