Case #,Incident Code,Reported,Case Status,Start Occurred,End Occurred,Building,Location,Stolen,Damaged,Summary
5002793,LOST OR STOLEN ITEM,7/29/05 15:00,,7/29/05 21:47,7/29/05 14:30,Bessey Hall,1215 U St.   (UNL ACADEMIC BUILDING),$1.00 ,$0.00 ,
5002792,MEDICAL EMERGENCY,7/29/05 21:53,,7/29/05 21:43,7/29/05 21:53,Union-East,"1650 N. 35th St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,
5002794,ALCOHOL - DRUNK,7/29/05 23:02,,7/29/05 23:02,7/29/05 23:02,N/A,Q ST & N 16TH ST (SIDEWALK),$0.00 ,$0.00 ,
5002796,ALCOHOL - DWI,7/30/05 1:06,,7/30/05 1:06,7/30/05 1:06,N/A,"17th, R-Vine (STREET)",$0.00 ,$0.00 ,
5002797,ALCOHOL - DRUNK,7/30/05 2:40,,7/30/05 2:40,,N/A,U-Stop (CONVENIENCE STORE),$0.00 ,$0.00 ,
5002804,LOST OR STOLEN ITEM,7/30/05 14:52,,7/30/05 11:20,7/30/05 12:00,Stadium,STADIUM DR (STREET),$65.00 ,$0.00 ,
5002811,VANDALISM - OTHER,7/31/05 22:16,,,,Cook Pavilion,845 N. 14 St. (SPORT FACILITIES),$0.00 ,$20.00 ,
5002814,TRESPASSING,8/1/05 4:25,,8/1/05 4:25,8/1/05 4:25,Neihardt Residence Center,540 N.16th St. (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,
5002815,ALCOHOL - DRUNK,8/1/05 8:44,,8/1/05 8:44,,Univeristy Chapel,1510 Q St. (CHURCH/ETC.),$0.00 ,$0.00 ,
5002818,VANDALISM - BY GRAFFITI,8/1/05 10:23,,,8/1/05 8:58,Union-East,"1705 Arbor Drive (STATE OWNED FACILITY (fairgrounds, armory, etc.))",$0.00 ,$0.00 ,
5002820,TRESPASSING,8/1/05 10:25,,8/1/05 10:25,8/1/05 10:25,Love Library North,1300 R (LIBRARY),$0.00 ,$0.00 ,
5002831,ALCOHOL - DWI,8/1/05 22:11,,8/1/05 22:11,8/1/05 22:11,N/A,"17th, R-Vine (STREET)",$0.00 ,$0.00 ,
5002833,ALCOHOL - DRUNK,8/2/05 3:36,,8/2/05 2:21,8/2/05 2:21,N/A,"14th and ""Q"" Streets (SIDEWALK)",$0.00 ,$0.00 ,
5002839,LARCENY - STOLEN BIKE,8/2/05 19:38,,8/2/05 16:00,8/2/05 19:15,Hamilton Hall,639 N. 12th (SIDEWALK),$500.00 ,$30.00 ,
5002840,LARCENY - STOLEN BIKE,8/2/05 21:03,,8/2/05 19:00,8/2/05 20:30,Kauffman Academic Residential Ctr.,630 North 14th St (UNL RESIDENCE HALL),$250.00 ,$0.00 ,
5002842,TRESPASSING,8/3/05 11:09,,8/3/05 10:36,,Hamilton Hall,639 N. 12th Street (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,
5002849,NARCOTICS - POSSESSION,8/4/05 1:25,,8/4/05 1:25,8/4/05 1:25,N/A,"17th, R-Vine (STREET)",$0.00 ,$0.00 ,
5002855,LARCENY - OTHER OR FROM OPEN AREA,8/4/05 15:49,,7/26/05 0:00,,Walter Scott Engineering Center,844 N. 16th Street (INTERNET/CYBERSPACE),$0.00 ,$0.00 ,
5002861,ALCOHOL - DRUNK,8/5/05 1:40,,8/5/05 1:40,,N/A,1510 Q St (SIDEWALK),$0.00 ,$0.00 ,
5002867,SEX OFFENSE - ATTEMPT RAPE,8/5/05 11:50,Cleared by Arrest,7/16/05 3:00,7/17/05 4:15,Selleck Quad,600 N. 15th Street (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5002868,LARCENY - FROM BUILDING,8/5/05 11:52,,8/4/05 17:00,8/5/05 11:30,Seaton Hall,"1525 U St (UNL SUPPORT FACILITY (office, service))",$90.00 ,$0.00 ,
5002872,MEDICAL EMERGENCY,8/5/05 13:13,,8/5/05 13:13,8/5/05 13:13,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5002874,DISTURBANCE - OTHER,8/5/05 17:34,,7/5/05 10:00,8/5/05 17:34,N/A,715 N. 16th Street (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,
5002875,BURGLARY,8/5/05 18:49,,7/19/05 20:00,8/3/05 17:30,Acacia,2255 Vine St. (OFF CAMPUS/GREEK HOUSING),$200.00 ,$0.00 ,
5002879,ALCOHOL - DWI,8/5/05 23:52,,8/5/05 23:52,8/5/05 23:52,N/A,M - N St. & N 16TH ST (STREET),$0.00 ,$0.00 ,
5002880,ALCOHOL - DWI,8/6/05 2:58,,8/6/05 2:58,,N/A,(STREET),$0.00 ,$0.00 ,
5002882,VANDALISM - OTHER,8/6/05 17:34,,8/6/05 11:00,8/6/05 14:00,N/A,"1800 N. 37th Street, UNL Parking Lot (GOV'T PARKING LOT (UNL))",$0.00 ,$200.00 ,
5002883,"MISSING PERSON - JUVENILE,(INCLUDES RUNAWAY)",8/6/05 23:18,,8/6/05 23:18,,N/A,1311 Q St (SIDEWALK),$0.00 ,$0.00 ,
5002893,ACCIDENTS - P.D. REPORTABLE,8/8/05 15:30,,8/5/05 22:00,8/8/05 15:00,17 & R Parking Garage,300 N. 17th (GOV'T PARKING GARAGE (UNL)),$0.00 ,$100.00 ,
5002899,VANDALISM - OTHER,8/9/05 8:41,,8/9/05 0:01,8/9/05 8:00,N/A,415 N. 16th St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,
5002902,ACCIDENTS - P.D. NOT REPORTABLE,8/9/05 12:04,,8/9/05 8:00,8/9/05 9:00,N/A,Boat House  Area 10 Lot (GOV'T PARKING LOT (UNL)),$0.00 ,$400.00 ,
5002911,BURGLARY,8/10/05 11:58,,8/10/05 7:30,8/10/05 8:00,Ruth Leverton Hall,1700 (UNL ACADEMIC BUILDING),"$1,000.00 ",$0.00 ,
5002912,ANIMAL - All CALLS OTHER THAN DOGS,8/10/05 12:22,,,8/10/05 10:58,Stadium,"10th and ""T"" Street (SIDEWALK)",$0.00 ,$0.00 ,
5002914,ASSAULT - NON DOMESTIC,8/10/05 12:33,,8/10/05 12:25,8/10/05 12:33,N/A,N 17TH ST (SIDEWALK),$0.00 ,$200.00 ,
5002916,TELEPHONE - OBSCENE CALLS,8/10/05 13:34,,8/10/05 10:55,8/10/05 13:20,Stadium Drive Parking Garage,625 Stadium Dr (SPORT FACILITIES),$0.00 ,$0.00 ,
5002918,LOST OR STOLEN ITEM,8/10/05 14:15,,8/4/05 12:30,8/4/05 13:30,West Stadium,740 Stadium Drive (SPORT FACILITIES),$130.00 ,$0.00 ,
5002919,LARCENY - FROM BUILDING,8/10/05 14:52,,8/4/05 11:30,8/10/05 14:52,Nebraska Hall,"900 N 16th (UNL SUPPORT FACILITY (office, service))","$1,425.00 ",$0.00 ,
5002925,LARCENY - STOLEN BIKE,8/10/05 18:06,,7/31/05 17:00,8/10/05 17:00,Selleck Quad,600 N. 15th (UNL RESIDENCE HALL),$310.00 ,$0.00 ,
5002928,LARCENY - FROM MOTOR VEHICLE,8/11/05 9:03,,8/11/05 2:30,8/11/05 8:45,Alpha Gamma Rho,1430 Idylwild (OFF CAMPUS/GREEK HOUSING),$236.00 ,$700.00 ,
5002929,OUTSIDE - O.P.S. OTHER,8/11/05 10:22,,8/11/05 10:22,,N/A,109 N. 11 St. (OFFICE BLDG (Other than UNL)),$0.00 ,$0.00 ,
5002930,MISSING PERSON - ADULT,8/11/05 11:15,,8/10/05 23:30,,N/A,"1418 ""O"" Street (TAVERN-BAR-LOUNGE)",$0.00 ,$0.00 ,
5002932,LOST OR STOLEN ITEM,8/11/05 16:09,,8/11/05 16:09,8/11/05 16:09,Bob Devaney Sports Center,1600 Court St. (STREET),"$2,500.00 ",$0.00 ,
5002935,ALCOHOL - DRUNK,8/11/05 20:54,,8/11/05 20:54,,N/A,900 N 22nd (GOV'T LOT/FIELD (UNL)),$0.00 ,$0.00 ,
5002938,TRESPASSING,8/12/05 0:14,,8/12/05 0:14,,Food Stores,1100 N 17th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,
5002939,OUTSIDE - O.P.S. ACCIDENT,8/12/05 1:00,,8/12/05 1:00,,N/A,P ST & N 16TH ST (STREET),$0.00 ,$0.00 ,
5002940,ALCOHOL - DWI,8/12/05 1:31,,8/12/05 1:31,8/12/05 1:31,N/A,"17th, R-Vine (STREET)",$0.00 ,$0.00 ,
5002941,TRESPASSING,8/12/05 5:39,,8/12/05 5:39,8/12/05 5:39,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5002945,LARCENY - FROM BUILDING,8/12/05 9:51,,8/11/05 2:00,8/11/05 6:30,2222 Vine Street,(UNL APARTMENT),$40.00 ,$0.00 ,
5002946,LARCENY - OTHER OR FROM OPEN AREA,8/12/05 13:15,,8/12/05 13:10,8/12/05 13:15,College of Dentistry,3975 Potter Street (GOV'T PARKING LOT (UNL)),$100.00 ,$0.00 ,
5002948,ALCOHOL - DRUNK,8/12/05 14:51,,8/12/05 14:51,8/12/05 14:51,Nebraska Union,"1400 ""R"" Street (SIDEWALK)",$0.00 ,$0.00 ,
5002951,TRESPASSING,8/13/05 0:12,,8/13/05 0:12,8/13/05 0:12,Selleck Quad,600 N .16th (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5002953,ALCOHOL - DWI,8/13/05 1:29,,8/13/05 1:29,,N/A,O ST & N 9TH ST (STREET),$0.00 ,$0.00 ,
5002960,LARCENY - FROM BUILDING,8/13/05 16:10,,5/12/05 16:29,8/13/05 12:00,Delta Upsilon,1548 Vine Street (OFF CAMPUS/GREEK HOUSING),$300.00 ,$0.00 ,
5002961,ALCOHOL - DRUNK,8/13/05 19:31,,8/13/05 19:31,8/13/05 19:31,N/A,"19th / ""R""-""Q"" (STREET)",$0.00 ,$0.00 ,
5002963,TRESPASSING,8/13/05 21:53,,8/13/05 21:53,8/13/05 21:53,Selleck Quad,600 N 15th (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5002964,LARCENY - STOLEN BIKE,8/14/05 0:14,,8/14/05 20:00,8/14/05 23:30,N/A,1433 R st. (OFF CAMPUS/GREEK HOUSING),$250.00 ,$0.00 ,
5002966,ALCOHOL - DWI,8/14/05 1:54,,8/14/05 1:54,,N/A,(STREET),$0.00 ,$0.00 ,
5002965,MISC - OTHER,8/14/05 3:49,,8/14/05 1:15,8/14/05 1:15,N/A,"Cenntinal Mall/""P"" Street (STREET)",$0.00 ,$0.00 ,
5002967,ALCOHOL - DWI,8/14/05 4:21,,8/14/05 4:21,8/14/05 4:21,N/A,"17th, R-Vine (STREET)",$0.00 ,$0.00 ,
5002973,LARCENY - FROM BUILDING,8/15/05 9:30,,7/19/05 15:30,7/21/05 14:00,Abel Hall,860 North 17th St (UNL RESIDENCE HALL),$600.00 ,$0.00 ,
5002979,ALCOHOL - DRUNK,8/15/05 12:45,,8/15/05 12:45,,Andersen Hall,200 Centennial Mall North (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,
5002980,ACCIDENTS - P.D. NOT REPORTABLE,8/15/05 13:10,,8/15/05 13:10,,N/A,(GOV'T PARKING LOT (UNL)),$0.00 ,$700.00 ,
5002985,LOST OR STOLEN ITEM,8/15/05 23:16,,8/15/05 15:30,8/15/05 17:00,N/A,City of Lincoln (UNKNOWN),$13.00 ,$0.00 ,
5002987,VANDALISM - OTHER,8/16/05 7:36,,8/14/05 20:00,8/16/05 7:30,Sigma Phi Epsilon,(OFF CAMPUS/GREEK HOUSING),$75.00 ,$775.00 ,
5002989,OUTSIDE - O.P.S. OTHER,8/16/05 8:46,,8/16/05 8:46,,N/A,2600 N. 41 St. (MULTI-DWELLING (7 + UNITS) off campus),$0.00 ,$0.00 ,
5002992,VANDALISM - OTHER,8/16/05 12:39,,8/12/05 3:00,8/14/05 8:00,N/A,(OFF CAMPUS/GREEK HOUSING),$0.00 ,$500.00 ,
5002993,VANDALISM - OTHER,8/16/05 13:33,,8/16/05 10:45,8/16/05 12:00,Sheldon Memorial Art Gallery,451 N. 12th Street (MUSEUM),$0.00 ,$70.00 ,
5003000,ALCOHOL - DRUNK,8/16/05 23:47,,8/16/05 23:47,8/16/05 23:47,N/A,O ST (SIDEWALK),$0.00 ,$0.00 ,
5003001,ALCOHOL - DRUNK,8/17/05 0:39,,8/17/05 0:23,8/17/05 0:23,N/A,"721 ""K"" Street (TREATMENT/DETENTION FACILITY (detox, etc.))",$0.00 ,$0.00 ,
5003003,ALCOHOL - DWI,8/17/05 1:14,,8/17/05 1:14,8/17/05 1:14,N/A,T ST & N 10TH ST (STREET),$0.00 ,$0.00 ,
5003007,LOST OR STOLEN ITEM,8/17/05 7:39,,8/16/05 23:45,8/17/05 2:00,N/A,Unknown (UNKNOWN),$40.00 ,$0.00 ,
5003010,LARCENY - FROM BUILDING,8/17/05 15:33,,8/15/05 12:00,8/17/05 9:00,Selleck Quad,600 N. 15th Street (UNL RESIDENCE HALL),$913.50 ,$0.00 ,
5003017,ALCOHOL - DRUNK,8/18/05 0:21,,8/18/05 0:21,8/18/05 0:21,Love Library North,R ST & N 13TH ST (SIDEWALK),$0.00 ,$0.00 ,
5003019,OUTSIDE - O.P.S. OTHER,8/18/05 1:07,,8/18/05 1:07,8/18/05 1:07,N/A,P ST & N 11TH ST (OFFICE BLDG (Other than UNL)),$0.00 ,$650.00 ,
5003022,MEDICAL EMERGENCY,8/18/05 10:54,,8/18/05 10:54,,Hamilton Hall,639 North 12th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,
5003025,"CHILD ABUSE/NEG - UNATTENDED, OTHER",8/18/05 12:12,,,8/18/05 12:12,Military & Naval Science,1360 Vine Street (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,
5003029,LARCENY - STOLEN BIKE,8/18/05 15:00,,8/18/05 14:50,8/18/05 15:00,Schramm Hall,1130 N. 14th Street (SIDEWALK),$500.00 ,$0.00 ,
5003030,LARCENY - OTHER OR FROM OPEN AREA,8/18/05 15:11,,,8/18/05 15:11,Acacia,2255 Vine Street (OFF CAMPUS/GREEK HOUSING),$40.00 ,$0.00 ,
5003033,MEDICAL EMERGENCY,8/18/05 18:10,,8/18/05 18:10,8/18/05 18:10,Neihardt Residence Center,540 N. 16th Street (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5003036,ALCOHOL - DRUNK,8/18/05 19:32,,8/18/05 19:32,8/18/05 19:32,N/A,1525 Cornhusker Hwy. (COMMERCIAL PARKING LOT),$0.00 ,$0.00 ,
5003037,MISC - OTHER,8/18/05 21:51,,8/18/05 21:51,8/18/05 21:51,N/A,1433 R St.  (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,
5003038,ALCOHOL - MINOR IN POSSESSION,8/18/05 22:14,,8/18/05 22:14,8/18/05 22:14,Alpha Tau Omega,(OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,
5003039,VANDALISM - OTHER,8/18/05 22:24,,8/18/05 15:00,8/18/05 21:00,N/A,N 146TH ST & N 14TH ST (GOV'T PARKING LOT (UNL)),$0.00 ,$650.00 ,
5003042,ALCOHOL - DWI,8/19/05 0:06,,8/19/05 0:06,8/19/05 0:06,N/A,P ST (STREET),$0.00 ,$0.00 ,
5003044,ALCOHOL - DRUNK,8/19/05 0:48,,8/19/05 0:48,,Schramm Hall,1130 N 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5003046,ALCOHOL - MINOR IN POSSESSION,8/19/05 1:21,,8/19/05 1:21,8/19/05 1:21,N/A,1433 R St. (SIDEWALK),$0.00 ,$0.00 ,
5003047,VANDALISM - OTHER,8/19/05 3:53,,8/19/05 1:45,8/19/05 2:20,The Village,1055 N. 16th (UNL RESIDENCE HALL),$0.00 ,$250.00 ,
5003052,ALCOHOL - MINOR IN POSSESSION,8/19/05 11:29,,,,N/A,(STREET),$0.00 ,$0.00 ,
5003058,LARCENY - OTHER OR FROM OPEN AREA,8/19/05 20:22,Inactive,8/19/05 20:00,8/19/05 20:05,Nebraska Union,"1400 ""R"" Street (SIDEWALK)",$60.00 ,$0.00 ,
5003063,NARCOTICS - POSSESSION,8/19/05 23:09,,8/19/05 23:09,8/19/05 23:09,N/A,"605 South 10th (TREATMENT/DETENTION FACILITY (detox, etc.))",$0.00 ,$0.00 ,
5003067,ALCOHOL - DRUNK,8/20/05 0:25,,,,N/A,16-17/Q-P (ALLEY),$0.00 ,$0.00 ,
5003068,ALCOHOL - DWI,8/20/05 0:50,,8/20/05 0:50,,N/A,P ST & N 16TH ST (STREET),$0.00 ,$0.00 ,
5003066,ALCOHOL - DWI,8/20/05 0:51,,,,N/A,17-18/ P Street (STREET),$0.00 ,$0.00 ,
5003071,ALCOHOL - DWI,8/20/05 1:17,,8/20/05 1:17,8/20/05 1:17,N/A,VINE ST & N 17TH ST (STREET),$0.00 ,$0.00 ,
5003069,ALCOHOL - DRUNK,8/20/05 2:09,,8/20/05 1:21,8/20/05 1:21,N/A,"1510 ""Q"" Street (COMMERCIAL PARKING LOT)",$0.00 ,$0.00 ,
5003064,ALCOHOL - MINOR IN POSSESSION,8/20/05 2:27,,8/20/05 0:00,8/20/05 0:00,N/A,P ST & N 16TH ST (STREET),$0.00 ,$0.00 ,
5003074,ALCOHOL - DWI,8/20/05 3:36,,8/20/05 3:36,8/20/05 3:36,N/A,VINE ST & N 16TH ST (STREET),$0.00 ,$0.00 ,
5003075,ALCOHOL - DWI,8/20/05 3:37,,8/20/05 3:37,,N/A,N 146TH ST & N 14TH ST (STREET),$0.00 ,$0.00 ,
5003070,ALCOHOL - DWI,8/20/05 8:33,,8/20/05 1:34,8/20/05 8:33,N/A,"17th, Vine-Y (STREET)",$0.00 ,$0.00 ,
5003077,VANDALISM - OTHER,8/20/05 10:37,,8/18/05 11:00,8/20/05 10:37,N/A,"17th and ""R"" Street, UNL Parking  Lot (GOV'T PARKING LOT (UNL))",$0.00 ,$800.00 ,
5003079,LOST OR STOLEN ITEM,8/20/05 16:50,,8/20/05 1:00,8/20/05 1:00,N/A,(UNKNOWN),$10.00 ,$0.00 ,
5003081,LARCENY - GAS FROM SELF SERVICE PUMP,8/20/05 18:02,,8/20/05 18:00,,N/A,1540 P Street (GAS/SERVICE STATION),$0.00 ,$0.00 ,
5003085,ALCOHOL - DWI,8/20/05 23:15,,8/20/05 23:15,8/20/05 23:15,N/A,T ST & N 10TH ST (STREET),$0.00 ,$0.00 ,
5003090,ALCOHOL - DWI,8/21/05 1:07,,8/21/05 1:07,8/21/05 1:07,N/A,"Cenntinal Mall/""P"" Street (STREET)",$0.00 ,$0.00 ,
5003095,VANDALISM - OTHER,8/21/05 2:01,,8/21/05 1:55,8/21/05 2:00,N/A,1425 R St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$40.00 ,
5003089,ALCOHOL - DWI,8/21/05 3:20,,8/21/05 0:40,8/21/05 0:40,N/A,"16th ""P""- ""Q"" (STREET)",$0.00 ,$0.00 ,
5003094,ALCOHOL - DWI,8/21/05 3:34,,8/21/05 1:50,8/21/05 3:34,N/A,17th and R Street (STREET),$0.00 ,$0.00 ,
5003101,ALCOHOL - MINOR IN POSSESSION,8/21/05 5:50,,8/21/05 5:19,8/21/05 5:19,N/A,1830 Vine Street (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,
5003104,BURGLARY,8/21/05 11:01,,8/20/05 18:00,8/21/05 10:00,Sandoz Hall,820 North 17th St (UNL RESIDENCE HALL),"$1,500.00 ",$0.00 ,
5003106,ACCIDENTS - P.D. H&R REPORTABLE,8/21/05 13:34,,8/20/05 22:30,8/21/05 2:30,N/A,Q ST & N 16TH ST (GOV'T PARKING LOT (UNL)),$0.00 ,"$2,000.00 ",
5003107,ACCIDENTS - P.D. H&R REPORTABLE,8/21/05 13:56,,8/18/05 17:45,8/21/05 13:45,N/A,Area 10/20 (GOV'T PARKING LOT (UNL)),$0.00 ,$600.00 ,
5003109,MEDICAL EMERGENCY,8/21/05 14:55,,8/19/05 0:00,8/21/05 14:55,Sandoz Hall,820 N. 17th Street (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5003120,LARCENY - FROM BUILDING,8/21/05 21:02,,8/21/05 16:00,8/21/05 19:00,Union-City,"1400 R Street (UNL SUPPORT FACILITY (office, service))",$120.00 ,$0.00 ,
5003124,DISTURBANCE - OTHER,8/22/05 0:07,,8/21/05 11:55,8/22/05 0:07,N/A,2255 Vine St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,
5003125,MEDICAL EMERGENCY,8/22/05 6:42,,8/22/05 6:13,8/22/05 6:13,Harper Hall,1150 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5003126,LARCENY - OTHER OR FROM OPEN AREA,8/22/05 7:53,,8/12/05 12:30,8/12/05 16:30,Food Industry Complex,1625 Arbor Dr (SIDEWALK),$75.00 ,$0.00 ,
5003127,ACCIDENTS - P.D. REPORTABLE,8/22/05 8:27,,8/22/05 8:27,,Union-East,1705 Arbor Dr (GOV'T PARKING LOT (UNL)),$0.00 ,"$1,500.00 ",
5003128,ALCOHOL - DRUNK,8/22/05 9:26,,8/22/05 9:26,8/22/05 9:26,Andersen Hall,200 Centennial Mall North (SIDEWALK),$0.00 ,$0.00 ,
5003132,MEDICAL EMERGENCY,8/22/05 12:11,,8/22/05 12:11,8/22/05 12:11,Stadium Drive Parking Garage,"625 Stadium Dr (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,
5003134,LOST OR STOLEN ITEM,8/22/05 15:54,,8/19/05 8:00,8/19/05 12:00,N/A,(UNKNOWN),$120.00 ,$0.00 ,
5003137,LOST OR STOLEN ITEM,8/22/05 21:38,,8/21/05 20:00,8/21/05 20:30,Burr Hall,1655 N. 35th (GOV'T PARKING LOT (UNL)),$0.99 ,$0.00 ,
5003141,TELEPHONE - OBSCENE CALLS,8/23/05 1:49,,8/23/05 1:00,8/23/05 1:00,Harper Hall,1150 N 14 th (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5003142,LARCENY - STOLEN BIKE,8/23/05 8:09,,8/11/05 22:00,8/22/05 15:00,Nebraska Hall,900 N. 16th Street (UNL ACADEMIC BUILDING),$230.00 ,$10.00 ,
5003144,VANDALISM - BY GRAFFITI,8/23/05 16:49,,,8/23/05 16:49,Nelle Cochrane Woods Art Bldg.,1140 R Street (SIDEWALK),$0.00 ,$100.00 ,
5003148,LARCENY - STOLEN BIKE,8/23/05 19:27,,8/23/05 19:15,8/23/05 19:20,Manter Hall Life Siences,1101 T Street (UNL ACADEMIC BUILDING),$400.00 ,$0.00 ,
5003158,LARCENY - FROM MOTOR VEHICLE,8/24/05 16:33,,8/24/05 8:45,8/24/05 15:30,14th & Avery Parking Garage,1111 North 14th St (GOV'T PARKING LOT (UNL)),$257.00 ,$0.00 ,
5003151,TELEPHONE - THREATENING CALLS,8/24/05 23:35,,8/24/05 23:15,8/24/05 23:35,Burr Hall,1701 N.35th Street (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5003165,ALCOHOL - DWI,8/25/05 1:03,,8/25/05 1:03,8/25/05 1:03,N/A,N 16TH ST (STREET),$0.00 ,$0.00 ,
5003166,BURGLARY,8/25/05 7:21,,8/24/05 23:30,8/25/05 5:55,Selleck Quad,600 N. 15th Street (UNL RESIDENCE HALL),$110.00 ,$0.00 ,
5003169,LARCENY - STOLEN BIKE,8/25/05 13:59,,8/25/05 12:20,8/25/05 13:20,Brace Physics Lab,510 Stadium Drive (SIDEWALK),$589.00 ,$0.00 ,
5003170,FORGERY - COUNTERFEIT MONEY/COINS,8/25/05 14:07,,8/24/05 8:00,8/25/05 14:00,Canfield Administration Building,"503 N. 14th (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,
5003171,LARCENY - FROM BUILDING,8/25/05 14:53,,8/25/05 15:50,,Union-City,"1400 R Street (UNL SUPPORT FACILITY (office, service))",$242.00 ,$0.00 ,
5003177,ALCOHOL - MINOR IN POSSESSION,8/25/05 23:54,,8/25/05 23:06,,N/A,17/P-Q (STREET),$0.00 ,$0.00 ,
5003183,ALCOHOL - DWI,8/26/05 1:22,,8/26/05 1:22,8/26/05 1:22,N/A,"17th, R-Vine (STREET)",$0.00 ,$0.00 ,
5003182,ALCOHOL - DRUNK,8/26/05 2:03,,8/26/05 1:23,8/26/05 1:23,300 N. 17th St,(GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,
5003188,LARCENY - FROM BUILDING,8/26/05 7:51,,8/18/05 15:30,8/19/05 8:00,University Stores,"University Stores (UNL SUPPORT FACILITY (office, service))",$16.00 ,$0.00 ,
5003186,MISC - OTHER,8/26/05 9:39,Closed - Inactive,8/25/05 7:00,8/25/05 17:00,Burnett Hall,1220 T St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,
5003187,LARCENY - OTHER OR FROM OPEN AREA,8/26/05 9:59,,8/26/05 9:45,8/26/05 9:59,Andrews Hall,625 North 14th St (SIDEWALK),$40.00 ,$0.00 ,
5003190,LARCENY - POCKET PICK,8/26/05 10:54,,8/25/05 15:15,8/25/05 16:30,Burnett Hall,1220 T St (UNL ACADEMIC BUILDING),$55.00 ,$0.00 ,
5003193,NARCOTICS - POSSESSION,8/26/05 14:47,,8/26/05 14:47,8/26/05 14:47,Schramm Hall,1130 N. 14th Street  (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5003191,TRESPASSING,8/26/05 15:03,,8/26/05 15:03,8/26/05 15:03,Love Library North,"1300 ""R"" Street (LIBRARY)",$0.00 ,$0.00 ,
5003192,LOST OR STOLEN ITEM,8/26/05 15:11,,8/22/05 23:00,8/23/05 1:00,N/A,1325 O  (TAVERN-BAR-LOUNGE),$0.00 ,$0.00 ,
5003194,ACCIDENTS - P.D. H&R REPORTABLE,8/26/05 15:26,,,8/22/05 15:30,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,"$1,085.00 ",
5003195,LOST OR STOLEN ITEM,8/26/05 18:58,,8/20/05 16:00,8/20/05 17:00,The Village,1055 N. 16th Street (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5003200,ALCOHOL - MINOR IN POSSESSION,8/26/05 23:43,,8/26/05 23:43,,N/A,N 146TH ST & N 14TH ST (SIDEWALK),$0.00 ,$0.00 ,
5003199,ALCOHOL - MINOR IN POSSESSION,8/27/05 0:24,,8/26/05 23:31,,N/A,16th/U-S (STREET),$0.00 ,$0.00 ,
5003202,DISTURBANCE - OTHER,8/27/05 0:57,,8/27/05 0:57,8/27/05 0:57,The Bar,1644 P St. (TAVERN-BAR-LOUNGE),$0.00 ,$0.00 ,
5003204,MEDICAL EMERGENCY,8/27/05 1:41,,8/27/05 1:41,8/27/05 1:41,Neihardt Residence Center,540 N. 16th St.  (UNL RESIDENCE HALL),$0.00 ,$0.00 ,
5003208,ALCOHOL - MINOR IN POSSESSION,8/27/05 3:02,,8/27/05 3:02,,Harper Hall,1150 N 14th St (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,
5003210,ACCIDENTS - P.D. H&R REPORTABLE,8/27/05 11:56,,8/25/05 16:00,8/27/05 2:30,N/A,(GOV'T PARKING LOT (UNL)),$0.00 ,$500.00 ,
5003209,,8/27/05 14:10,,8/27/05 14:10,8/27/05 14:10,N/A,"14th and VIne St., Parking lot ( )","$9,000.00 ",$0.00 ,
5003215,ACCIDENTS - P.D. H&R REPORTABLE,8/27/05 17:10,,8/25/05 2:00,8/27/05 17:10,14th & Avery Parking Garage,1111 North 14th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$400.00 ,
