Case #,Incident Code,Reported,Case Status,Start Occurred,End Occurred,Building,Location,Stolen,Damaged,Summary
8002466,LITTERING,6/3/08 1:35,Cleared by Arrest,6/3/08 1:35,6/3/08 1:35,Selleck Quad,600 North 15th St (GOV'T LOT/FIELD (UNL)),$0.00 ,$0.00 ,Person citied for urinating on the west side of Selleck.
8002469,OUTSIDE CRIME - REPORTS OUTSIDE JURISDICTION,6/3/08 9:37,Cleared by Exception,6/3/08 9:37,,Schramm Hall,1130 North 14th St (SIDEWALK),$0.00 ,$0.00 ,Mountain bicycle stolen from Florida was recovered at Schramm  by Landscape Services.
8002482,ALCOHOL - DWI,6/4/08 0:52,Cleared by Arrest,6/4/08 0:52,6/4/08 0:52,N/A,CENTENNIAL MALL & P ST (STREET),$0.00 ,$0.00 ,"Person stopped for driving without headlights on, P Street between 16th and Centennial Mall Streets. Person failed a PBT .160. Cited for DWI .155BAC and no lights at night."
8002484,ALCOHOL - MINOR IN POSSESSION,6/4/08 2:02,Cleared by Arrest,6/4/08 2:02,,N/A,N 16TH ST & VINE ST (SIDEWALK),$0.00 ,$0.00 ,One person citied for Criminal mischief and minor in possession by consumption. Person entered a backhoe and started the vehicle. Three other person's citied for minor in possession by consumption.
8002487,ACCIDENTS - P.D. H&R NOT REPORTABLE,6/4/08 7:34,Inactive,6/3/08 18:19,,Stadium Drive Parking Garage,625 Stadium Dr (GOV'T PARKING GARAGE (UNL)),$0.00 ,"$1,000.00 ",An Exit sign was damaged on the 2nd level of the Stadium Drive Parking Garage.  Officer was able to locate vehicle responsible on camera and will continue to check to see if this vehicle comes back to the garage.
8002489,FRAUD - CON GAMES/DECEPTION/FALSE    PRETENSE/OTHER,6/4/08 12:28,Inactive,6/1/08 0:00,6/3/08 23:59,N/A,(INTERNET/CYBERSPACE),$0.00 ,$0.00 ,UNL student reporting a possible fraud originating from a job posting on UNL Career Services' website.
8002490,MEDICAL EMERGENCY,6/4/08 12:35,Cleared by Exception,6/4/08 12:35,6/4/08 12:35,Bob Devaney Sports Center,1600 Court St (SPORT FACILITIES),$0.00 ,$0.00 ,Officer and LFR responded to the Bob Devaney Sports Center in reference to a female stating she was having medical problems.  Female was transported by LFR to the hospital.
8002496,ASSAULT - NON DOMESTIC,6/4/08 16:32,Cleared by Arrest,6/4/08 16:32,6/4/08 16:32,Ross Van Brunt Building,313 North 13th St (AUDITORIUM/THEATER),$0.00 ,$0.00 ,Officers responded to a report of two males fighting inside the Ross Media Center.  Both males were cited for fighting by mutual consent.
8002499,MEDICAL EMERGENCY,6/4/08 22:20,Inactive,6/4/08 22:20,,N/A,3401 Starr St. #2 (DUPLEX _ off campus),$0.00 ,$0.00 ,"Person having seizures 3401 Starr Street, person taken to Bryan East by LFR."
8002504,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",6/5/08 7:37,Inactive,,,Nelle Cochrane Woods Art Bldg.,1140 R St (UNL ACADEMIC BUILDING),$0.00 ,"$1,025.00 ","Woods Art Building, roof leak, water damage"
8002508,ACCIDENTS - P.D. NOT REPORTABLE,6/5/08 15:52,Inactive,6/5/08 12:00,6/5/08 15:52,N/A,745 N 14th Street (GOV'T PARKING LOT (UNL)),$0.00 ,$800.00 ,Two vehicle accident occurring just north of Morrill Hall.
8002511,MISC - OTHER,6/5/08 23:57,Cleared by Arrest,6/5/08 23:57,6/5/08 23:57,Andersen Hall,200 Centennial Mall North (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Two persons citied for Littering (urinating in public) by Andersen Hall.
8002512,MISC - OTHER,6/6/08 0:33,Cleared by Arrest,6/6/08 0:33,6/6/08 0:33,N/A,N 14TH ST & P ST (PARKING GARAGE (Private)),$0.00 ,$0.00 ,Two person's citied for Urinating in Public in the 14th and P Street parking garage.
8002513,MISC - OTHER,6/6/08 1:15,Cleared by Arrest,6/6/08 1:15,6/6/08 1:15,N/A,CENTENNIAL MALL & P ST (PARK/REC AREA),$0.00 ,$0.00 ,Person citied for Urinating in Public near Anderson Hall.
8002515,VANDALISM - BY GRAFFITI,6/6/08 5:34,Inactive,6/6/08 5:00,6/6/08 5:38,Reunion,"905 North 16th St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$50.00 ,Graffiti on the south entrance of the Reunion building with white paint.
8002518,DISTURBANCE - OTHER,6/6/08 13:26,Cleared by Exception,6/6/08 13:26,,Love Library South,(LIBRARY),$0.00 ,$0.00 ,Officers responded to Love Library reference a male viewing pornography on the computer.  Male escorted from the building and given the University trespass policy letter.
8002523,ALCOHOL - MINOR IN POSSESSION,6/6/08 23:10,Cleared by Arrest,6/6/08 23:10,,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Minor consuming alcoholic beverage inside 8000 of Selleck Hall attending summer conference. Cited and released. Parent notified. .103 BAC
8002524,ALCOHOL - DRUNK,6/7/08 0:50,Inactive,6/7/08 0:50,,Champions Club,701 Stadium Dr. (SIDEWALK),$0.00 ,$0.00 ,Person was causing a disturbance near the Champions Club. Taken to Detox. .251 BAC.
8002525,ALCOHOL - DWI,6/7/08 3:03,Cleared by Arrest,6/7/08 3:03,,N/A,R ST & N 18TH ST (STREET),$0.00 ,$0.00 ,Non student cited for DWI and DUS. BAC was 0.158.
8002526,ABANDONED BICYCLE,6/7/08 8:21,Inactive,,6/7/08 8:21,College of Business Admin.,512 North 12th St (SIDEWALK),$0.00 ,$0.00 ,"Mountain bike found lying on the sidewalk, could have recently been stolen."
8002529,VANDALISM - OTHER,6/7/08 12:07,Inactive,6/1/08 13:00,6/7/08 12:00,N/A,1220 N. 14th (GOV'T PARKING LOT (UNL)),$0.00 ,$800.00 ,A vehicle damaged by unknown object(s) while parked in the parking lot between 6-1-08 and 6-7-08.
8002538,TRESPASSING,6/7/08 19:33,Cleared by Arrest,6/7/08 19:33,,N/A,N 14TH ST & Salt Creek RDWY (TRANSPORTATION SERVICE),$0.00 ,$0.00 ,Non university person was cited and released for Trespassing. He was walking along the RR tracks near 14th and Salt Creek Roadway.
8002551,TRESPASSING,6/8/08 14:22,Cleared by Arrest,6/8/08 14:22,,Love Library North,(LIBRARY),$0.00 ,$0.00 ,Male contacted in Love Library looking at pornography. Found to be banned and barred from UNL property. Cited and released for trespassing.
8002553,WEAPONS - CONCEALED,6/8/08 17:27,Cleared by Arrest,6/8/08 17:27,6/8/08 17:27,N/A,1336 Q Street (COMMERCIAL PARKING LOT),$0.00 ,$0.00 ,"Vehicle contacted on Marijuana complaint. One person fled, two others arrested(felony) after finding narcotics, cash and a loaded handgun."
8002557,LARCENY - STOLEN BIKE,6/9/08 5:25,Cleared by Arrest,6/9/08 5:25,,Andrews Hall,625 North 14th St (UNL ACADEMIC BUILDING),$105.00 ,$20.00 ,CSO observed suspicious activity and notified dispatch. Ofc's were sent and discovered a larceny in progress.
8002562,VANDALISM - OTHER,6/9/08 12:22,Inactive,,6/9/08 12:22,Whittier Building,"2200 Vine St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$20.00 ,Two window panes broken from a window in the Whittier Building $20.00 damage.
8002563,LARCENY - GAS FROM SELF SERVICE PUMP,6/9/08 12:36,Cleared by Arrest,6/9/08 12:36,,Kabredlo's,1540 P St. (CONVENIENCE STORE),$32.00 ,$0.00 ,Person drove off without paying for gas at Kabredlo's 1540 P Street.
8002564,ACCIDENTS - P.D. REPORTABLE,6/9/08 12:46,Cleared by Arrest,6/9/08 12:46,6/9/08 12:46,N/A,O ST & N 29TH ST (STREET),$0.00 ,$482.02 ,State vehicle in accident at 29th and O street total damage $482.00.
8002566,LARCENY - STOLEN BIKE,6/9/08 16:10,Inactive,6/8/08 11:00,6/9/08 7:30,Husker Hall,705 North 23rd St (SIDEWALK),$192.67 ,$0.00 ,"Bike taken from the East rack of Husker Hall, $192.00 loss."
8002568,LARCENY - FROM BUILDING,6/9/08 21:04,Inactive,6/9/08 19:00,6/9/08 20:00,Campus Recreation Center,841 North 14th St (SPORT FACILITIES),$20.00 ,$0.00 ,UNL student left wallet unattended and unlocked in locker. Stolen by unknown person(s).
8002570,ALCOHOL - DWI,6/10/08 1:17,Cleared by Arrest,6/10/08 1:17,,N/A,11-10/Q (STREET),$0.00 ,$0.00 ,Non-student stopped for straddling lane lines. Found to be intoxicated (.143 BAC) and she was transported to Detox.
8002574,LARCENY - STOLEN BIKE,6/10/08 12:24,Inactive,6/6/08 11:00,6/9/08 18:00,Hamilton Hall,639 North 12th St (UNL ACADEMIC BUILDING),$90.00 ,$20.00 ,"Bike taken from the racks by Hamilton Hall, loss is $90.00."
8002577,FRAUD - CREDIT CARDS/ATM/BANK CARD,6/10/08 13:28,Cleared by Exception,9/29/07 11:30,,Union-City,"(UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Person failed to give money to ATO Parents club after an auction last September. Missing is $750.00.
8002579,ACCIDENTS - P.D. REPORTABLE,6/10/08 15:26,Inactive,6/10/08 15:26,,N/A,10th St./Sun Valley Blvd-Saunders Ave. (STREET),$0.00 ,"$5,500.00 ",Person lost control of vehicle and hit bridge barrier at 10th and Sun Valley.
8002587,DISTURBANCE - OTHER,6/10/08 21:11,Inactive,6/10/08 21:11,,Sheldon Memorial Art Gallery,451 North 12th St (SIDEWALK),$0.00 ,$0.00 ,"Paint spilled on the travertine wall at Sheldon, initially the person responsible was refusing to provide his personal information."
8002592,LARCENY - OTHER OR FROM OPEN AREA,6/11/08 12:54,Inactive,6/4/08 17:00,6/11/08 12:15,Morrill Hall,1335 U St (MUSEUM),"$2,535.90 ",$0.00 ,Several electronic items were stolen from Morrill Hall.
8002593,MISC - OTHER,6/11/08 14:44,Inactive,,,N/A,425 Fletcher Avenue (MULTI-DWELLING (7 + UNITS) off campus),$0.00 ,$0.00 ,A student reports receiving a un upsetting greeting card from an acquaittance.
8002607,LITTERING,6/12/08 12:32,Inactive,,,Nebraska Hall,900 North 16th St   (LIBRARY),$0.00 ,$0.00 ,Staff reported finding pop bottles filled with suspected urine.
8002609,LARCENY - STOLEN BIKE,6/12/08 15:45,Inactive,,6/12/08 15:45,Avery Hall,1144 T St (SIDEWALK),$110.00 ,$0.00 ,"Bike taken from racks East side of Avery Hall, $110.00 loss."
8002611,VANDALISM - OTHER,6/12/08 19:49,Inactive,,6/12/08 19:49,Military & Naval Science,1360 Vine St (UNL ACADEMIC BUILDING),$0.00 ,$25.00 ,"A window screen had been cut at the M & N Building, no entry had been made to the Building."
8002616,ALCOHOL - DRUNK,6/13/08 2:38,Inactive,6/13/08 2:38,,Alpha Xi Delta,1619 R St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Intoxicated male taken into Civil Protective Custody.  Turned over to Detox.
8002623,TELEPHONE - OTHER,6/13/08 14:53,Inactive,6/12/08 14:00,,N/A,"(UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,An Editor for the Daily Nebraskan reports receiving a disturbing phone call in reagards to child custody and child support issues.  Investigation continues.
8002628,LITTERING,6/13/08 22:26,Cleared by Arrest,6/13/08 22:26,,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,"Offender was observed consuming a ""Sparks"" alcoholic energy drink."
8002630,VANDALISM - OTHER,6/13/08 23:39,Cleared by Arrest,6/13/08 23:39,,Andersen Hall,(GOV'T PARKING LOT (UNL)),$0.00 ,$25.00 ,Intoxicated male decided to rip a wooden plank from it main housing. .144 BAC.
8002631,NARCOTICS - POSSESSION,6/13/08 23:47,Cleared by Arrest,6/13/08 23:47,,N/A,(UNL APARTMENT),$0.00 ,$5.00 ,Male offender was attempting to cut a cable lock off of a bicycle. Marijuana pipe found in pocket.
8002632,MISC - OTHER,6/14/08 0:26,Cleared by Arrest,6/14/08 0:26,,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Male contacted by bike officer after officer observed offender with beer inside of car.
8002633,MISC - OTHER,6/14/08 0:52,Inactive,6/14/08 0:52,,N/A,"(UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,UNL employee found with items not belonging to him. Possible theft.
8002634,ALCOHOL - DWI,6/14/08 1:03,Cleared by Arrest,6/14/08 1:03,,N/A,CENTENNIAL MALL & Q ST (STREET),$0.00 ,$0.00 ,Driver stopped for no headlights at night. Driver was intoxicated and tested a .144 BAC.
8002635,ALCOHOL - DWI,6/14/08 1:41,Cleared by Arrest,6/14/08 1:41,,N/A,P ST & N 16TH ST (STREET),$0.00 ,$0.00 ,Driver was found to be intoxicated (.145 BAC on PBT).  Transported to LGH-West where blood draw was perform.  Cited for DWI/Straddling Lane Lines and released to sober party.
8002644,SS - CHECK WELFARE OF PERSON,6/14/08 15:45,Inactive,,,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,A note indicating someone was going to harm themself was left on a wall in the city union. Areas of interest left on the note were checked with negative results..
8002645,ALCOHOL - DRUNK,6/14/08 22:08,Cleared by Exception,6/14/08 22:08,,N/A,HOLDREGE ST & N 35TH ST (STREET),$0.00 ,$0.00 ,Female contacted after concerned citizen waived officer down. Tested a .179 BAC. Taken to Detox.
8002646,ALCOHOL - MINOR IN POSSESSION,6/14/08 22:45,Cleared by Arrest,6/14/08 22:45,,N/A,N 11TH ST & O ST (SIDEWALK),$0.00 ,$0.00 ,Three minor males contacted for interfering with traffic. One cited with a BAC of .075.
8002647,MISC - OTHER,6/14/08 23:20,Cleared by Arrest,6/14/08 23:20,,N/A,N 9TH ST & Q ST (STREET),$0.00 ,$0.00 ,Driver stopped for no plates or papers. Vehicle towed and both occupants cited for open container.
8002649,ALCOHOL - DWI,6/15/08 1:11,Cleared by Arrest,6/15/08 1:11,,N/A,Q ST & N 17TH ST (STREET),$0.00 ,$0.00 ,Vehicle stopped for traveling wrong way on a one way. Cited with a .124 BAC.
8002650,ALCOHOL - DWI,6/15/08 1:30,Cleared by Arrest,6/15/08 1:30,,N/A,P ST & N 22ND ST (STREET),$0.00 ,$0.00 ,Driver stopped for improper driving. Resisted arrest and refused PBT & Chemical Test. Lodged.
8002656,TRAFFIC - SUSPENDED DRIVER,6/15/08 23:58,Cleared by Arrest,6/15/08 23:58,,N/A,16th/U-S (STREET),$0.00 ,$0.00 ,Female driver stopped for a speeding violation found to be suspended with 8 prior. Cited and lodged.
8002659,ACCIDENTS - P.D. H&R NOT REPORTABLE,6/16/08 10:00,Inactive,6/13/08 14:40,6/16/08 10:00,Manter Hall Life Siences,1101 T St (GOV'T PARKING LOT (UNL)),$0.00 ,$750.00 ,UNL van damaged by an unknown vehicle/object while parked in the lot between 6/13 and 6/16.
8005813,DISTURBANCE - OTHER,6/16/08 11:19,Inactive,6/13/08 11:19,,Canfield Administration Building,"503 N 14th (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,UNL student made a threatening comment towards UNL staff.
8002668,LARCENY - OTHER OR FROM OPEN AREA,6/16/08 21:05,Inactive,6/16/08 19:00,6/16/08 21:00,N/A,1710 Vine St (GOV'T LOT/FIELD (UNL)),$300.00 ,$0.00 ,Victim was playing soccer and unknown person(s) stole his bag with contents including wallet.
8002669,MEDICAL EMERGENCY,6/16/08 21:21,Cleared by Exception,6/16/08 21:21,6/16/08 21:21,N/A,1710 Vine St (SPORT FACILITIES),$0.00 ,$0.00 ,Victim possibly dislocated his shoulder while playing soccer. Bryan West (LGH).
8002655,TRAFFIC - SUSPENDED DRIVER,6/16/08 21:55,Cleared by Arrest,6/15/08 21:55,,N/A,N 33RD ST & HOLDREGE ST (STREET),$0.00 ,$0.00 ,Driver was observed straddling lane lines. Stopped and found to be DUS. Cited and released.
8002670,ALCOHOL - DRUNK,6/17/08 0:21,Inactive,6/17/08 0:21,,N/A,P ST & CENTENNIAL MALL (SIDEWALK),$0.00 ,$0.00 ,Male transient observed stumbling and staggering. Tested a .337 BAC. Taken to Detox.
8002671,LARCENY - FROM BUILDING,6/17/08 0:57,Inactive,6/16/08 0:00,6/17/08 0:50,College of Business Admin.,512 North 12th St (UNL ACADEMIC BUILDING),"$2,500.00 ",$0.00 ,UNL Custodial staff noticed a projector missing from CBA. Unknown circumstances.
8002672,VANDALISM - OTHER,6/17/08 12:38,Inactive,6/16/08 10:41,6/17/08 12:38,Whittier Building,"2200 Vine St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$10.00 ,Window pane broken out.
8002675,FIRE - FALSE ALARM,6/17/08 14:49,Cleared by Exception,6/17/08 14:49,,Smith Hall,1120 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,A fire pull station on the tenth floor of Smith was accidentally activated by a person bumping into it.
8002676,DISTURBANCE - OTHER,6/17/08 16:04,Inactive,3/31/08 13:00,6/11/08 16:00,Wick Alumni Center,"1520 R St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Belated disturbance at Wick Center.
8002683,TRESPASSING,6/17/08 22:21,Cleared by Arrest,6/17/08 22:21,,N/A,1710 Vine St. (SIDEWALK),$0.00 ,$0.00 ,Two transients contacted in the CPN tennis court area.  One was found to be banned and barred.  Cited/released for 2nd Degree Trespassing.
8002685,ALCOHOL - DRUNK,6/18/08 2:32,Inactive,6/18/08 2:32,,N/A,N 17TH ST & Y ST (SIDEWALK),$0.00 ,$0.00 ,Intoxicated male transported to Detox. (.200 BAC)
8002687,LARCENY - STOLEN BIKE,6/18/08 10:34,Cleared by Exception,5/1/07 12:00,6/18/08 10:30,Walter Scott Engineering Center,844 North 16th St (SIDEWALK),$265.00 ,$0.00 ,A bicycle reported stolen had been turned into Landscape services as an abandoned bike.
8002689,TRAFFIC - SUSPENDED DRIVER,6/18/08 12:09,Cleared by Arrest,6/18/08 12:09,,N/A,HOLDREGE ST & N 40TH ST (STREET),$0.00 ,$0.00 ,Non-student stopped for a traffic violation and found to be suspended. Lodged in jail for DUS.
8002693,TRESPASSING,6/18/08 23:44,Inactive,6/18/08 23:44,,Union-City,(SIDEWALK),$0.00 ,$0.00 ,Suspicious male looking at bicycles on campus.
8002695,MISC - OTHER,6/19/08 1:07,Cleared by Arrest,6/19/08 1:07,6/19/08 1:07,N/A,N 17TH ST & Q ST (COMMERCIAL PARKING LOT),$0.00 ,$0.00 ,UNL student cited/released for Littering (Urinating in Public).
8002698,LARCENY - STOLEN BIKE,6/19/08 11:25,Inactive,6/18/08 11:30,6/19/08 9:00,2222 Vine Street,2222 Vine St. (UNL APARTMENT),$315.00 ,$0.00 ,Pacific mountain bike and cable lock taken from the bike racks.
8002699,SS - CHECK WELFARE OF PERSON,6/19/08 11:32,Inactive,6/19/08 11:32,,Avery Hall,1144 T St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Checking on the welfare of a juvenile who sent a suicidal email. Determined the email was not sent by the juvenile.
8002700,TRESPASSING,6/19/08 12:16,Cleared by Arrest,6/19/08 12:16,,Union-City,"(UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,A non student was arrested for trespassing at the City Union.
8002703,TRESPASSING,6/19/08 14:23,Cleared by Arrest,6/19/08 14:23,,N/A,14th Street/Salt Creek Rdwy (TRANSPORTATION SERVICE),$0.00 ,$0.00 ,A non student was cited for trespassing on the BNSF Railroad tracks.
8002704,LARCENY - STOLEN BIKE,6/19/08 15:54,Inactive,,,University Park Apartments,4300 Holdrege St. (UNL APARTMENT),$40.00 ,$0.00 ,A persons bicycle was stolen from University Park Apartments.
8002706,TRAFFIC - SUSPENDED DRIVER,6/19/08 22:20,Cleared by Arrest,6/19/08 22:20,,N/A,N 10TH ST & T ST (STREET),$0.00 ,$0.00 ,Non student cited/released for DUS/No Red Light to Rear of Vehicle.  Passenger cited/released for Open Container in Vehicle.
8002707,LITTERING,6/20/08 1:21,Cleared by Arrest,6/20/08 1:21,6/20/08 1:21,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,UNL student urinating in parking lot.  Ran from officer and was later taken into custody.  Cited for Urinating in Public/Resisting Arrest and lodged for Obstructing a Peace Officer.
8002718,ALCOHOL - DWI,6/21/08 1:28,Cleared by Arrest,6/21/08 1:28,,N/A,N 9TH ST & Q ST (STREET),$0.00 ,$0.00 ,Driver violated red light. Stopped and ultimately tested a .132 BAC.
8002717,MISC - OTHER,6/21/08 1:48,Cleared by Arrest,6/21/08 1:48,,N/A,N 16TH ST & Q ST (SIDEWALK),$0.00 ,$0.00 ,UNL student found urinating in bushes. Taken to Detox with a .276 BAC. Probation violation.
8002719,LARCENY - MOTOR VEH. ACCESSORIES,6/21/08 18:32,Inactive,6/21/08 12:00,6/21/08 18:00,Law College,1875 North 42nd St. (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,A students reports the rear license plate was stolen from his vehicle while he was at the Law College.
8002721,ALCOHOL - DWI,6/22/08 0:07,Cleared by Arrest,6/22/08 0:07,,N/A,N 17TH ST & P ST (STREET),$0.00 ,$0.00 ,UNL student stopped for Driving at Night w/o Headlights. Tested a .124 BAC.
8002722,LITTERING,6/22/08 0:56,Cleared by Arrest,6/22/08 0:56,,Andersen Hall,(GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,UNK student cited after officer's observed him urinating on convenience store wall.
8002723,ALCOHOL - DRUNK,6/22/08 1:15,Cleared by Exception,6/22/08 1:15,,N/A,"300 N 17th St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Male transient entered UNLPD and requested to be taken to Detox.
8002724,ALCOHOL - DRUNK,6/22/08 1:36,Inactive,6/22/08 1:36,,N/A,N 18TH ST & Q ST (STREET),$0.00 ,$0.00 ,"Male individual found laying in the street at 18th and ""N"". Taken to Detox with a .365 BAC."
8002729,VANDALISM - OTHER,6/22/08 17:32,Inactive,,6/22/08 17:22,N/A,1710 R St  (GOV'T PARKING LOT (UNL)),$0.00 ,$300.00 ,Victim reports rear passenger side window broken out w/ steering column molding broken off.  No items taken from vehicle.
8002730,LARCENY - STOLEN BIKE,6/22/08 19:20,Inactive,6/22/08 16:30,6/22/08 19:00,Canfield Administration Building,14th and R St. (GOV'T LOT/FIELD (UNL)),$600.00 ,$0.00 ,Victim reports his Black Klein Men's Mountain Bicycle stolen.
8002734,VANDALISM - BY GRAFFITI,6/23/08 2:55,Cleared by Arrest,6/23/08 2:55,,N/A,1250 N. 14th Street (SIDEWALK),$0.00 ,$50.00 ,"Five parties contacted after one was observed ""tagging"" a light pole.  One non student cited/released for Vandalism by graffiti.  Banned and Barred."
8002735,LARCENY - STOLEN BIKE,6/23/08 11:32,Inactive,6/19/08 17:00,6/23/08 11:30,Andrews Hall,625 North 14th St (SIDEWALK),$135.00 ,$0.00 ,Stolen bicycle and bicycle lock from the east side of Andrews between 6-19-08 and 6-23-08.
8002741,MEDICAL EMERGENCY,6/23/08 12:54,Inactive,6/23/08 12:54,,College of Dentistry,3975 Potter St (HOSPITAL/CLINIC/ETC),$0.00 ,$0.00 ,"Person having chest pains at College of Dentistry, treated and transported by Bryan LGH East by LFR."
8002747,MISC - OTHER,6/24/08 1:00,Cleared by Arrest,6/24/08 1:00,6/24/08 1:00,N/A,N 17TH ST & P ST (OTHER LOT/FIELD),$0.00 ,$0.00 ,Non student cited/released for Urinating in Public.
8002748,LARCENY - OTHER OR FROM OPEN AREA,6/24/08 1:26,Cleared by Arrest,6/24/08 1:26,,N/A,R ST & N 13TH ST (STREET),$80.00 ,$0.00 ,One UNL student and one non student cited/released for theft < $100 of traffic cones.
8002756,SUSPICIOUS ITEM OR PACKAGE (NON-EXPLOSIVE),6/24/08 10:59,Inactive,6/24/08 10:59,,Landscape Services,1340 North 17th St (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Paint cans found in the area. Believed to be placed there for Hazardous materials collection.
8002761,SUSPICIOUS PERSON,6/25/08 2:59,Cleared by Arrest,6/25/08 2:59,,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Non student observed taking an unlocked bike from bike rack.
8002769,LARCENY - FROM MOTOR VEHICLE,6/25/08 10:44,Inactive,6/25/08 0:30,6/25/08 10:44,Alpha Gamma Rho,1430 Idylwild (OFF CAMPUS/GREEK HOUSING),$135.00 ,$450.00 ,Fraternity member's secured vehicle was broken into and his wallet and prescription medication was taken.
8002772,LARCENY - FROM BUILDING,6/25/08 14:20,Inactive,6/24/08 23:00,6/25/08 0:30,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$30.00 ,$0.00 ,Cell phone and other items taken from a purse.
8002776,SS - CHECK WELFARE OF PERSON,6/25/08 17:02,Inactive,6/25/08 17:02,6/25/08 17:02,14th & Avery Parking Garage,1111 North 14th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,Welfare check of a person at the top of the parking garage.
8002778,VANDALISM - BY GRAFFITI,6/25/08 22:46,Inactive,6/25/08 3:40,6/25/08 22:46,Schramm Hall,1130 North 14th St (SIDEWALK),$0.00 ,$10.00 ,Graffiti on sidewalk with a red and black felt tip marker of a jester.
8002784,BURGLARY,6/26/08 17:24,Inactive,6/26/08 8:45,6/26/08 16:30,Smith Hall,1120 North 14th St (UNL RESIDENCE HALL),$17.00 ,$0.00 ,A person here for a conference reports her locked Dorm room was entered and a necklace stolen.
8002788,TRAFFIC - SUSPENDED DRIVER,6/26/08 21:22,Cleared by Arrest,6/26/08 21:22,6/26/08 21:22,N/A,(STREET),$0.00 ,$0.00 ,Traffic Stop.  Non student found to be suspended (X2) and history of failure to appear.  Cited/Lodged for DUS and No Headlights at Night.
8002789,ALCOHOL - CONSUMPTION IN PUBLIC,6/26/08 23:58,Cleared by Arrest,6/26/08 23:58,6/26/08 23:58,N/A,CENTENNIAL MALL & P ST (ALLEY),$0.00 ,$0.00 ,Non student cited/released for Consuming Alcohol in Public.
8002790,LARCENY - FROM BUILDING,6/27/08 11:09,Unfounded,6/27/08 10:30,6/27/08 11:00,Love Library North,1300 R (LIBRARY),$335.00 ,$0.00 ,Palm TX and N Card stolen from the 1st floor women's restroom.
8002792,MEDICAL EMERGENCY,6/27/08 11:51,Inactive,6/27/08 11:51,,Campus Recreation Center,841 North 14th St (SPORT FACILITIES),$0.00 ,$0.00 ,Thirteen year old female transported to Bryan/LGH West for irregular heartbeats.
8002794,MISC - OTHER,6/27/08 16:31,Inactive,6/27/08 15:30,6/27/08 15:40,Andersen Hall,200 Centennial Mall North (INTERNET/CYBERSPACE),$0.00 ,$0.00 ,A faculty Member reports receiving a fraudulent e-mail.
8002795,SEX OFFENSE - RAPE,6/27/08 16:39,Unfounded,,,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"A student reports being sexually assaulted, investigation continuing."
8002796,LARCENY - FROM MOTOR VEHICLE,6/27/08 17:03,Inactive,6/26/08 22:00,6/27/08 7:00,Alpha Gamma Rho,1430 Idylwild (OFF CAMPUS/GREEK HOUSING),$580.00 ,$100.00 ,A students vehicle was broken into at an East Campus Fraternity.
8002801,TRAFFIC - OTHER,6/27/08 22:32,Inactive,6/27/08 22:32,,N/A,N 10TH ST & NEW HAMPSHIRE ST (STREET),$0.00 ,$0.00 ,Officer attempted to stop vehicle.  Vehicle failed to yield.  Red Sunfire with 11 county plates.  Investigation continues.
8002805,LITTERING,6/28/08 1:20,Cleared by Arrest,6/28/08 1:20,,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Two students and one non student cited/released for Urinating in Public (Littering).
8002803,ALCOHOL - DWI,6/28/08 2:06,Cleared by Arrest,6/28/08 2:06,6/28/08 2:06,N/A,N 9TH ST & Q ST (STREET),$0.00 ,$0.00 ,Non student cited and left in the care of Detox for DWI (.188 BAC)/Improper Lane Change.
